xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
55,249,472,286,Y SOON FATT S/B (81497-P),company,4.0,0,0,1,81497.0,1,1,1,0,3
54,290,641,324,"LOT 1504, BATU 8 1/2, JALAN KLANG LAMA,",address,4.0,0,0,4,1504.0,1,0,3,0,3
54,332,502,367,"46000 PETALING JAYA, SELANGOR.",address,2.0,0,0,1,46000.0,1,0,1,0,3
55,372,312,405,TEL : 016-2014209,,2.0,0,0,2,2014209.0,1,0,3,0,1
55,414,432,445,GST REG NO : 000788250624,,1.0,0,0,1,788250624.0,1,0,1,0,2
56,496,224,527,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
56,616,118,649,DESC,,0.0,0,0,0,0.0,0,0,0,0,0
234,618,283,650,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
325,617,401,649,PRICE,,0.0,0,0,0,0.0,0,0,0,0,0
414,619,502,646,AMOUNT,,0.0,0,0,0,0.0,0,0,0,0,0
548,618,657,647,TAXCODE,,0.0,0,0,0,0.0,0,0,0,0,0
341,657,396,692,(RM),,2.0,0,0,0,0.0,0,0,0,0,1
446,656,504,695,(RM),,2.0,0,0,0,0.0,0,0,0,0,1
53,737,177,765,51190030,,0.0,1,0,1,51190030.0,1,0,1,0,0
249,738,570,767,A1 BIHUN ISTIMEWA 3KG,,0.0,0,1,2,3.0,1,0,1,0,3
234,776,299,810,10 *,,1.0,0,0,1,10.0,1,0,1,0,0
341,777,416,809,10.00,,1.0,1,0,2,10.0,1,0,1,0,0
460,778,611,806,100.00 ZRL,,1.0,0,0,2,100.0,1,0,1,0,1
54,856,191,887,060400063,,0.0,1,0,1,60400063.0,1,0,1,0,0
249,858,521,886,YSF BUAH KERAS 3KG,,0.0,0,1,1,3.0,1,0,1,0,3
235,898,283,928,1 *,address,1.0,0,0,1,1.0,1,0,0,0,0
339,900,417,928,36.80,,1.0,1,0,2,80.0,1,0,1,0,0
474,898,598,927,36.80 SR,,1.0,0,1,2,80.0,1,0,1,0,0
54,979,192,1009,012700054,,0.0,1,0,1,12700054.0,1,0,1,0,0
249,979,644,1009,HOBE RED KIDNEY BEAN 425GM,,0.0,0,0,1,425.0,1,0,0,0,5
232,1017,281,1051,1 *,address,1.0,0,0,1,1.0,1,0,0,0,0
339,1019,416,1049,58.00,,1.0,1,0,2,58.0,1,0,1,0,0
474,1018,599,1048,58.00 SR,,1.0,0,1,2,58.0,1,0,1,0,0
53,1101,178,1129,51580020,,0.0,1,0,1,51580020.0,1,0,1,0,0
247,1098,659,1128,CAP LANG JAGUNG MANIS 425GM,,0.0,0,0,1,425.0,1,0,0,0,5
235,1136,281,1175,1 *,address,1.0,0,0,1,1.0,1,0,0,0,0
337,1140,416,1170,53.80,,1.0,1,0,2,80.0,1,0,1,0,0
471,1138,599,1168,53.80 SR,,1.0,0,1,2,80.0,1,0,1,0,0
51,1220,177,1250,50460020,,0.0,1,0,1,50460020.0,1,0,1,0,0
247,1218,582,1248,DAIRY CHAMP EVAP 390GM,,0.0,0,0,1,390.0,1,0,0,0,4
232,1260,282,1290,1 *,address,1.0,0,0,1,1.0,1,0,0,0,0
323,1259,415,1290,113.90,,1.0,1,0,2,113.0,1,0,1,0,0
460,1260,596,1290,113.90 SR,,1.0,0,0,2,113.0,1,0,1,0,0
52,1378,268,1409,TOTAL INC. GST,,1.0,0,0,0,0.0,0,0,0,0,3
308,1380,354,1411,6%:,,2.0,0,0,1,6.0,1,0,1,0,0
562,1380,658,1410,362.50,total,1.0,1,0,2,362.0,1,0,1,0,0
54,1418,351,1452,ROUNDING ADJUSTMENT:,,1.0,0,0,0,0.0,0,0,0,0,0
591,1420,655,1452,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
54,1459,221,1489,FINAL TOTAL,,0.0,0,0,0,0.0,0,0,0,0,1
343,1468,358,1490,:,,1.0,0,0,0,0.0,0,0,0,0,0
561,1461,659,1491,362.50,total,1.0,1,0,2,362.0,1,0,1,0,0
52,1540,117,1572,CASH,,0.0,0,0,0,0.0,0,0,0,0,0
341,1548,358,1574,:,,1.0,0,0,0,0.0,0,0,0,0,0
564,1542,657,1574,400.00,,1.0,1,0,2,400.0,1,0,1,0,0
51,1582,148,1616,CHANGE,,0.0,0,0,0,0.0,0,0,0,0,0
339,1587,353,1615,:,,1.0,0,0,0,0.0,0,0,0,0,0
579,1585,658,1617,37.50,,1.0,1,0,2,50.0,1,0,1,0,0
56,1662,221,1697,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
306,1663,457,1697,AMOUNT(RM),,2.0,0,0,0,0.0,0,0,0,0,1
515,1666,623,1702,TAX(RM),,2.0,0,0,0,0.0,0,0,0,0,1
54,1742,162,1771,ZRL 0 %,,1.0,0,0,1,0.0,1,0,1,0,1
357,1743,445,1775,100.00,,1.0,1,0,2,100.0,1,0,1,0,0
550,1746,615,1778,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
54,1781,146,1813,SR 6 %,,1.0,0,1,1,6.0,1,0,1,0,1
350,1783,445,1815,247.64,,1.0,1,0,2,247.0,1,0,1,0,0
532,1787,609,1818,14.86,,1.0,1,0,2,86.0,1,0,1,0,0
50,1860,194,1892,C02102772,,0.0,0,0,1,2102772.0,1,0,0,0,1
218,1860,477,1894,9/2/2017 12:00 PM,date,3.0,0,1,5,2017.0,1,0,2,0,0
52,1900,102,1930,T03,,0.0,0,0,1,3.0,1,0,0,0,1
124,1902,191,1934,2006,,0.0,1,0,1,2006.0,1,0,1,0,0
