xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
181,300,736,349,FUN N CHEER (MALURI),company,2.0,0,0,0,0.0,0,0,0,0,4
201,352,696,396,"LOT 37636 , JALAN 6/37A ,",address,3.0,0,0,3,37636.0,1,0,2,0,2
239,405,662,447,"TAMAN BUKIT MALURI ,",address,1.0,0,0,0,0.0,0,0,0,0,2
250,451,659,487,52100 KUALA LUMPUR,address,0.0,0,0,1,52100.0,1,0,1,0,1
262,507,644,542,TEL : 03-62612536,,2.0,0,0,2,62612536.0,1,1,2,0,1
334,569,573,604,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
157,619,753,663,(GST ID NO . : 001439154176),,4.0,0,0,1,1439154176.0,1,0,1,0,3
78,683,310,719,05/01/2018,date,2.0,0,1,3,2018.0,1,0,0,0,0
531,678,821,716,CASHIER : CS01,,1.0,0,1,1,1.0,1,0,0,0,2
81,735,262,772,11 : 44 : 44,,2.0,0,0,3,44.0,1,1,3,0,0
292,736,450,773,S/P : MAL,,2.0,0,0,0,0.0,0,1,0,0,2
532,732,823,769,NO : 0200419363,,1.0,0,0,1,200419363.0,1,0,1,0,0
82,811,299,850,ITEM/DESC .,,2.0,0,0,0,0.0,0,1,0,0,1
397,811,468,854,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
530,811,641,846,PRICE,,0.0,0,0,0,0.0,0,0,0,0,0
732,811,818,845,AMT .,,1.0,0,0,0,0.0,0,0,0,0,1
87,871,534,913,KAIN BEBOLA (S) SHA BU,,2.0,0,0,0,0.0,0,0,0,0,5
82,931,241,966,0412638,,0.0,1,0,1,412638.0,1,0,1,0,0
443,927,467,964,2,,0.0,1,0,1,2.0,1,0,0,0,0
200,987,400,1028,TOTAL QTY,,0.0,0,0,0,0.0,0,0,0,0,1
448,987,471,1023,2,,0.0,1,0,1,2.0,1,0,0,0,0
537,927,644,962,14.90,,1.0,1,0,2,90.0,1,0,1,0,0
780,869,827,903,SR,,0.0,0,0,0,0.0,0,0,0,0,0
713,926,824,961,29.80,total,1.0,1,0,2,80.0,1,0,1,0,0
82,1072,451,1103,"TOTAL EXCL,GST",,1.0,0,0,0,0.0,0,0,0,0,1
77,1129,478,1172,ADD : GST @ 6% ON,,3.0,0,1,1,6.0,1,0,1,0,1
714,1067,825,1099,28.11,,1.0,1,0,2,28.0,1,0,1,0,0
739,1121,828,1155,1.69,,1.0,1,0,2,69.0,1,0,1,0,0
81,1259,201,1296,CASH,,0.0,0,0,0,0.0,0,0,0,0,0
84,1333,278,1370,CHANGE,,0.0,0,0,0,0.0,0,0,0,0,0
711,1200,826,1236,29.80,total,1.0,1,0,2,80.0,1,0,1,0,0
715,1253,828,1292,50.00,,1.0,1,0,2,50.0,1,0,1,0,0
713,1327,824,1362,20.20,,1.0,1,0,2,20.0,1,0,1,0,0
81,1416,327,1457,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
388,1415,591,1451,AMOUNT RM,,0.0,0,0,0,0.0,0,0,0,0,1
690,1414,825,1449,TAX RM,,0.0,0,0,0,0.0,0,0,0,0,2
79,1477,282,1514,SR = 6%,,2.0,0,1,1,6.0,1,1,1,0,1
476,1477,586,1511,28.11,,1.0,1,0,2,28.0,1,0,1,0,0
734,1479,822,1510,1.69,,1.0,1,0,2,69.0,1,0,1,0,0
498,1533,590,1567,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
732,1533,824,1568,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
93,1583,810,1617,GOODS SOLD ARE NOT RETURNABLE !,,1.0,0,0,0,0.0,0,0,0,0,2
105,1642,797,1677,THANK YOU ! PLEASE COME AGAIN !,,2.0,0,0,0,0.0,0,0,0,0,0
