xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
189,109,424,135,IKANO HANDEL SDN BHD,company,0.0,0,0,0,0.0,0,0,0,0,4
247,135,362,165,(1074617K),,2.0,0,0,1,1074617.0,1,0,1,0,1
178,192,433,219,IKEA CHERAS,,0.0,0,0,0,0.0,0,0,0,0,2
190,220,424,246,NO 2A JALAN COCHRANE,address,0.0,0,1,1,2.0,1,0,0,0,1
236,245,376,272,TAMAN MALURI,address,0.0,0,0,0,0.0,0,0,0,0,2
201,271,414,297,55100 KUALA LUMPUR,address,0.0,0,0,1,55100.0,1,0,1,0,1
188,298,436,324,GST NO. : 000115154944,,2.0,0,0,1,115154944.0,1,0,1,0,3
248,353,378,401,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
85,429,390,459,SLIP: 0000000109000712950,,1.0,0,0,1,109000712950.0,1,0,1,0,1
341,457,511,486,DATE: 25/04/18,date,3.0,0,1,3,25.0,1,0,1,0,0
341,483,472,511,TIME: 11:06,,2.0,0,1,2,11.0,1,0,1,0,1
84,511,274,537,TRANS: 409712949,,1.0,0,0,1,409712949.0,1,0,1,0,1
343,511,412,538,STAFF:,,1.0,0,0,0,0.0,0,0,0,0,0
484,512,544,537,95897,,0.0,1,0,1,95897.0,1,0,1,0,0
84,564,216,593,DESCRIPTION,,0.0,0,0,0,0.0,0,0,0,0,0
425,564,532,592,AMOUNT TX,,0.0,0,0,0,0.0,0,0,0,0,0
84,643,437,672,598336001 6 CHICKEN CURRY PUFF,,0.0,0,0,2,598336001.0,1,0,2,0,2
120,671,261,698,4 BAG @ 5.50,,2.0,0,1,3,50.0,1,0,2,0,1
437,671,496,698,22.00,total,1.0,1,0,2,22.0,1,0,1,0,0
531,670,556,696,SR,,0.0,0,0,0,0.0,0,0,0,0,0
84,749,381,779,TOTAL RM INCLUDING GST 6%,,1.0,0,1,1,6.0,1,0,1,0,2
438,750,498,774,22.00,total,1.0,1,0,2,22.0,1,0,1,0,0
84,775,236,804,"ROUNDING ADJ ,",,1.0,0,0,0,0.0,0,0,0,0,1
450,777,497,802,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
85,804,239,830,TOTAL ROUNDED,,0.0,0,0,0,0.0,0,0,0,0,1
438,805,498,829,22.00,total,1.0,1,0,2,22.0,1,0,1,0,0
85,857,134,884,CASH,,0.0,0,0,0,0.0,0,0,0,0,0
427,858,500,882,-22.00,,2.0,1,1,2,22.0,1,0,0,0,0
84,936,121,962,GST,,0.0,0,0,0,0.0,0,0,0,0,1
145,935,171,961,SR,,0.0,0,0,0,0.0,0,0,0,0,0
239,936,264,962,6%,,1.0,0,0,1,6.0,1,0,1,0,0
333,936,392,962,22.00,total,1.0,1,0,2,22.0,1,0,1,0,0
453,936,499,962,1.25,,1.0,1,0,2,25.0,1,0,1,0,0
86,962,251,988,AMT. EXCL. GST,,2.0,0,0,0,0.0,0,0,0,0,2
439,963,499,987,20.75,,1.0,1,0,2,75.0,1,0,1,0,0
87,1013,227,1039,NO. OF ITEMS,,1.0,0,0,0,0.0,0,0,0,0,1
485,1013,499,1037,4,,0.0,1,0,1,4.0,1,0,0,0,0
145,1118,484,1145,THANK YOU. PLEASE COME AGAIN.,,2.0,0,0,0,0.0,0,0,0,0,0
36,1191,318,1235,APPROVED,,0.0,0,0,0,0.0,0,0,0,0,1
35,1253,61,1272,BY,,0.0,0,0,0,0.0,0,0,0,0,0
268,1241,320,1261,DATE,,0.0,0,0,0,0.0,0,0,0,0,0
