xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
196,164,654,210,NADEJE PLATINUM SDN BHD,company,0.0,0,0,0,0.0,0,0,0,0,3
43,216,792,256,"GK101,GND FLR,ONE UTAMA SHOPPING CENTRE",address,2.0,0,1,1,101.0,1,0,1,0,2
175,262,659,301,"NO.1,LEBUH BANDAR UTAMA,",address,3.0,0,1,1,1.0,1,0,0,0,1
142,305,713,345,"47800 PETALING JAYA, SELANGOR.",address,2.0,0,0,1,47800.0,1,0,1,0,3
274,348,584,389,TEL:03-7710 0302,,2.0,0,0,3,7710.0,1,0,2,0,1
233,393,608,436,GST ID:001151160320,,1.0,0,0,1,1151160320.0,1,0,0,0,2
39,570,433,609,BILL NO.: 000-049909,,3.0,0,0,2,49909.0,1,0,2,0,3
43,616,530,656,DATE: 2016/05/01 14:11:20,date,5.0,0,1,6,2016.0,1,0,2,0,0
654,570,815,610,TAKE OUT,,0.0,0,0,0,0.0,0,0,0,0,1
44,703,353,742,DOUBLECOCO SLICE,,0.0,0,0,0,0.0,0,0,0,0,1
37,746,333,789,MOTHER'S SLICES,,1.0,0,0,0,0.0,0,0,0,0,1
43,791,313,828,TIRAMISU SLICE,,0.0,0,0,0,0.0,0,0,0,0,1
39,831,276,873,CHEESE SLICE,,0.0,0,0,0,0.0,0,0,0,0,0
603,705,627,744,1,,0.0,1,0,1,1.0,1,0,0,0,0
602,751,624,781,1,,0.0,1,0,1,1.0,1,0,0,0,0
603,797,622,830,1,,0.0,1,0,1,1.0,1,0,0,0,0
604,838,620,874,1,,0.0,1,0,1,1.0,1,0,0,0,0
676,706,812,739,RM12.60,,1.0,0,1,2,60.0,1,0,0,0,1
673,749,813,787,RM13.50,,1.0,0,1,2,50.0,1,0,0,0,1
672,794,812,828,RM12.60,,1.0,0,1,2,60.0,1,0,0,0,1
675,836,818,872,RM12.60,,1.0,0,1,2,60.0,1,0,0,0,1
346,923,812,995,GRAND TOTAL RM51.30,total,1.0,0,1,2,51.0,1,0,0,0,1
44,1035,716,1078,(BILL INCLUSIVE OF 6% GST : RM2.90),,5.0,0,1,3,90.0,1,0,1,0,4
478,1124,569,1167,CASH,,0.0,0,0,0,0.0,0,0,0,0,0
673,1127,812,1166,RM51.30,total,1.0,0,1,2,51.0,1,0,0,0,0
43,1211,353,1247,002-2016/05/01 14:13:10,date,5.0,0,0,7,2016.0,1,0,3,0,0
375,1214,483,1248,ELIN (1),,2.0,0,1,1,1.0,1,0,0,0,1
534,1212,723,1247,000-049909 [1],,3.0,0,0,3,49909.0,1,0,3,0,0
