xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
86,329,698,368,ONE ONE THREE SEAFOOD RESTAURANT SDN BHD,company,0.0,0,0,0,0.0,0,0,3,0,2
299,365,466,404,(1120908-M),,3.0,0,0,1,1120908.0,1,0,1,0,0
90,408,694,447,"NO.1, TAMAN SRI DENGKIL, JALAN AIR HITAM",address,3.0,0,1,1,1.0,1,0,0,0,5
210,446,566,486,"43800 DENGKIL, SELANGOR.",address,2.0,0,0,1,43800.0,1,0,1,0,1
178,481,600,520,(GST REG. NO : 000670224384),,4.0,0,0,1,670224384.0,1,0,1,0,2
205,515,538,560,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
83,551,324,598,TABLE 37,,0.0,0,1,1,37.0,1,0,1,0,0
114,599,377,632,BILL#:V001-540417,,3.0,0,0,2,540417.0,1,0,1,0,1
449,602,664,637,ORDER#: 140523,,2.0,0,1,1,140523.0,1,0,1,0,0
83,636,150,669,DATE,,0.0,0,0,0,0.0,0,0,0,0,0
194,643,511,671,: 15-06-2018 11:35:35,date,5.0,0,1,6,2018.0,1,1,4,0,0
84,676,390,709,CASHIER: 113 CASHIER,,1.0,0,1,1,113.0,1,0,1,0,2
522,680,629,713,PAX(S):,,3.0,0,0,0,0.0,0,0,0,0,1
668,679,701,711,0,,0.0,1,0,1,0.0,1,0,1,0,0
90,750,134,786,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
175,747,343,787,DESCRIPTION,,0.0,0,0,0,0.0,0,0,0,0,0
552,750,691,786,TOTAL TAX,,0.0,0,0,0,0.0,0,0,0,0,0
130,825,150,860,1,,0.0,1,0,1,1.0,1,0,0,0,0
475,826,646,862,D 120.00 SR,,1.0,0,0,2,120.0,1,0,1,0,0
90,861,288,898,CAT FISH ITEM,,0.0,0,0,0,0.0,0,0,0,0,1
126,893,153,934,1,,0.0,1,0,1,1.0,1,0,0,0,0
473,892,497,936,D,,0.0,0,0,0,0.0,0,0,0,0,0
528,898,645,933,18.00 SR,,1.0,0,1,2,18.0,1,0,1,0,0
87,937,231,972,VAGE ITEM,,0.0,0,0,0,0.0,0,0,0,0,0
132,975,153,1007,1,,0.0,1,0,1,1.0,1,0,0,0,0
473,976,502,1011,D,,0.0,0,0,0,0.0,0,0,0,0,0
536,976,647,1007,5.50 SR,,1.0,0,1,2,50.0,1,0,1,0,1
83,1012,241,1047,WHITE RICE,,0.0,0,0,0,0.0,0,0,0,0,1
131,1047,154,1082,1,,0.0,1,0,1,1.0,1,0,0,0,0
472,1051,500,1082,D,,0.0,0,0,0,0.0,0,0,0,0,0
535,1047,643,1088,5.00 SR,,1.0,0,1,2,5.0,1,0,1,0,0
83,1081,210,1125,BEVERAGE,,0.0,0,0,0,0.0,0,0,0,0,0
87,1159,417,1194,TOTAL (EXCLUDING GST):,,3.0,0,0,0,0.0,0,0,0,0,3
600,1163,692,1192,148.50,total,1.0,1,0,2,148.0,1,0,1,0,0
83,1198,463,1234,TOTAL (INCLUSIVE OF GST):,,3.0,0,0,0,0.0,0,0,0,0,3
599,1202,690,1234,148.50,total,1.0,1,0,2,148.0,1,0,1,0,0
87,1230,259,1278,TOTAL :,,1.0,0,0,0,0.0,0,0,0,0,0
512,1234,688,1271,148.50,total,1.0,1,0,2,148.0,1,0,1,0,0
82,1307,226,1340,CLOSED: 1,,1.0,0,1,1,1.0,1,0,1,0,1
376,1311,523,1339,15-06-2018,date,2.0,0,1,3,2018.0,1,2,3,0,0
583,1310,690,1343,2:08:44,,2.0,0,1,3,44.0,1,0,1,0,0
86,1345,373,1378,SERVER: 113 CASHIER,,1.0,0,1,1,113.0,1,0,1,0,2
87,1382,175,1421,CASH :,,1.0,0,0,0,0.0,0,0,0,0,0
598,1385,693,1416,148.50,total,1.0,1,0,2,148.0,1,0,1,0,0
83,1452,253,1489,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
388,1453,536,1497,AMOUNT(RM),,2.0,0,0,0,0.0,0,0,0,0,1
580,1457,687,1493,TAX(RM),,2.0,0,0,0,0.0,0,0,0,0,1
235,1496,327,1532,(@ 0%),,4.0,0,0,1,0.0,1,0,1,0,0
448,1497,539,1529,148.50,total,1.0,1,0,2,148.0,1,0,1,0,0
624,1492,688,1529,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
234,1609,528,1642,**** THANK YOU ****,,8.0,0,0,0,0.0,0,0,0,0,0
262,1639,523,1678,PLEASE COME AGAIN,,0.0,0,0,0,0.0,0,0,0,0,0
84,1491,118,1525,SR,,0.0,0,0,0,0.0,0,0,0,0,0
