xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
68,266,689,303,PANDAH INDAH PULAU KETAM RESTAURANT,company,0.0,0,0,0,0.0,0,0,0,0,3
104,310,667,347,"M4-A-8, JALAN PANDAH INDAH 4/1A,",address,5.0,0,1,4,8.0,1,0,1,0,4
104,352,685,391,"PANDAH INDAH, 55100 KUALA LUMPUR,",address,2.0,0,0,1,55100.0,1,0,1,0,3
140,396,654,433,TEL:012-2673122 / 010-2022293,,4.0,0,0,4,2673122.0,1,2,4,0,1
138,484,671,549,* GUEST CHECK *,,2.0,0,0,0,0.0,0,0,0,0,0
36,596,281,664,TABLE 6,,0.0,0,1,1,6.0,1,0,1,0,0
33,710,172,746,CHECK #:,,2.0,0,0,0,0.0,0,0,0,0,0
216,709,318,742,113355,,0.0,1,0,1,113355.0,1,0,1,0,0
492,708,655,747,PAX(S): 0,,3.0,0,0,1,0.0,1,0,1,0,1
33,753,105,786,DATE,,0.0,0,0,0,0.0,0,0,0,0,0
162,752,533,786,: 30-04-2018 19:50:14,date,5.0,0,1,6,2018.0,1,2,4,0,0
33,795,141,829,SERVER,,0.0,0,0,0,0.0,0,0,0,0,0
163,795,319,830,: CASHIER,,1.0,0,0,0,0.0,0,0,0,0,1
38,880,51,915,1,,0.0,1,0,1,1.0,1,0,0,0,0
120,880,456,919,KUO POH (C) (2 PAX),,4.0,0,1,1,2.0,1,0,1,0,4
668,881,744,915,6.00,,1.0,1,0,2,6.0,1,0,1,0,0
33,966,55,1000,2,,0.0,1,0,1,2.0,1,0,0,0,0
123,965,545,1004,TEA EXTRA PERSON (1 PAX),,2.0,0,1,1,1.0,1,0,1,0,2
670,968,741,1000,2.00,,1.0,1,0,2,2.0,1,0,1,0,0
38,1049,51,1084,1,,0.0,1,0,1,1.0,1,0,0,0,0
122,1049,264,1085,TONG HOU,,0.0,0,0,0,0.0,0,0,0,0,2
657,1052,742,1086,10.00,,1.0,1,0,2,10.0,1,0,1,0,0
36,1135,51,1169,1,,0.0,1,0,1,1.0,1,0,0,0,0
121,1133,335,1169,MUTTAN SLICE,,0.0,0,0,0,0.0,0,0,0,0,0
656,1137,743,1173,15.00,,1.0,1,0,2,15.0,1,0,1,0,0
39,1220,53,1255,1,,0.0,1,0,1,1.0,1,0,0,0,0
122,1220,194,1256,SOUP,,0.0,0,0,0,0.0,0,0,0,0,1
669,1222,742,1255,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
39,1306,51,1338,1,,0.0,1,0,1,1.0,1,0,0,0,0
121,1303,249,1341,TOM YUM,,0.0,0,0,0,0.0,0,0,0,0,2
668,1307,744,1341,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
33,1388,52,1421,3,,0.0,1,0,1,3.0,1,0,0,0,0
122,1388,562,1426,NO. OF HEAD (2 SET ABOVE),,3.0,0,1,1,2.0,1,0,1,0,2
651,1392,743,1426,60.00,,1.0,1,0,2,60.0,1,0,1,0,0
33,1516,208,1552,SUBTOTAL :,,1.0,0,0,0,0.0,0,0,0,0,0
652,1519,740,1553,93.00,total,1.0,1,0,2,93.0,1,0,1,0,0
35,1603,238,1671,TOTAL :,,1.0,0,0,0,0.0,0,0,0,0,0
562,1606,739,1670,93.00,total,1.0,1,0,2,93.0,1,0,1,0,0
