xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
31,405,659,449,GUARDIAN HEALTH AND BEAUTY SDN BHD,company,0.0,0,0,0,0.0,0,0,0,1,5
34,450,600,499,"LOT B-005-006,BASEMENT LEVEL 1",address,3.0,0,0,3,6.0,1,1,2,0,2
35,503,349,549,THE STARLING MALL,address,0.0,0,0,0,0.0,0,0,0,0,0
33,555,593,603,"JALAN SS21/60,DAMANSARA UTAMA.",address,3.0,0,0,2,60.0,1,0,0,0,2
34,608,352,651,TEL: 03-7662 5789,,2.0,0,0,3,7662.0,1,1,3,0,1
35,658,434,703,COMPANY REG #1101083-T,,2.0,0,0,1,1101083.0,1,1,1,0,2
36,710,419,753,GST REG #000899874816,,1.0,0,0,1,899874816.0,1,1,1,0,2
576,820,620,860,RM,,0.0,0,0,0,0.0,0,0,0,0,1
38,865,203,906,121066051,,0.0,1,0,1,121066051.0,1,0,1,0,0
218,860,512,908,"""""OPTICARE 500X3",,2.0,0,1,2,500.0,1,0,1,0,0
540,864,566,882,^,,1.0,0,0,0,0.0,0,0,0,0,0
613,864,711,910,13.78,total,1.0,1,0,2,78.0,1,0,1,0,0
739,865,765,908,S,,0.0,0,0,0,0.0,0,0,0,0,0
105,913,256,959,SUBTOTAL,,0.0,0,0,0,0.0,0,0,0,0,0
613,914,707,965,13.78,total,1.0,1,0,2,78.0,1,0,1,0,0
36,1015,325,1063,TOTAL (GST INCL),,2.0,0,0,0,0.0,0,0,0,0,3
614,1020,713,1065,13.78,total,1.0,1,0,2,78.0,1,0,1,0,0
35,1066,110,1114,CASH,,0.0,0,0,0,0.0,0,0,0,0,0
612,1069,710,1117,20.00,,1.0,1,0,2,20.0,1,0,1,0,0
34,1120,400,1168,ROUNDING ADJUSTMENTS,,0.0,0,0,0,0.0,0,0,0,0,0
634,1124,710,1168,0.02,,1.0,1,0,2,2.0,1,0,1,0,0
36,1173,222,1219,CHANGE DUE,,0.0,0,0,0,0.0,0,0,0,0,1
631,1176,710,1219,6.20,,1.0,1,0,2,20.0,1,0,1,0,0
34,1269,434,1319,YOUR SAVINGS FOR TODAY,,0.0,0,0,0,0.0,0,0,0,0,0
633,1276,708,1321,3.49,,1.0,1,0,2,49.0,1,0,1,0,0
35,1375,92,1418,GST,,0.0,0,0,0,0.0,0,0,0,0,1
36,1426,61,1467,S,,0.0,0,0,0,0.0,0,0,0,0,0
161,1425,209,1469,6%,,1.0,0,0,1,6.0,1,0,1,0,0
363,1424,459,1473,13.00,,1.0,1,0,2,13.0,1,0,1,0,0
540,1426,619,1474,0.78,,1.0,1,0,2,78.0,1,0,1,0,0
35,1476,54,1496,^,,1.0,0,0,0,0.0,0,0,0,0,0
70,1478,386,1528,PROMO PRICE ITEMS,,0.0,0,0,0,0.0,0,0,0,0,0
194,1578,604,1627,THANK YOU FOR SHOPPING,,0.0,0,0,0,0.0,0,0,0,0,0
283,1634,496,1678,AT GUARDIAN,,0.0,0,0,0,0.0,0,0,0,0,2
191,1683,585,1729,ALL AMOUNTS ARE IN RM,,0.0,0,0,0,0.0,0,0,0,0,1
123,1735,668,1779,GOODS SOLD ARE NON-REFUNDABLE.,,2.0,0,0,0,0.0,0,0,0,0,3
69,1785,713,1833,ALL EXCHANGES AND RETURNS INCLUDING,,0.0,0,0,0,0.0,0,0,0,1,1
70,1835,725,1880,GUARDIAN BRAND PRODUCTS MUST BE MADE,,0.0,0,0,0,0.0,0,0,0,0,3
30,1883,744,1931,WITHIN 7DAYS WITH ORIGINAL RECEIPTS AND,,0.0,0,1,1,7.0,1,0,0,1,1
124,1932,672,1983,PRODUCT IN ORIGINAL CONDITION.,,1.0,0,0,0,0.0,0,0,0,0,1
88,1986,693,2031,ST:8541 CTR 3 ID:3003 TAXINV:11612,,3.0,0,0,4,11612.0,1,0,1,0,3
230,2039,334,2083,20:56,,1.0,0,0,2,56.0,1,0,1,0,0
414,2039,567,2083,07/07/17,date,2.0,0,1,3,17.0,1,0,0,0,0
145,1376,220,1422,RATE,,0.0,0,0,0,0.0,0,0,0,0,0
325,1378,473,1422,GST EXCL,,0.0,0,0,0,0.0,0,0,0,0,1
539,1378,672,1422,GST AMT,,0.0,0,0,0,0.0,0,0,0,0,2
