xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
143,43,362,80,TAN CHAY YEE,,0.0,0,0,0,0.0,0,0,0,0,3
129,86,309,111,ABC HO TRADING,company,0.0,0,0,0,0.0,0,0,0,0,2
107,112,328,134,"NO.2&4,JALAN HARMONI 3/2,",address,5.0,0,0,4,4.0,1,0,1,0,2
125,135,309,158,TAMAN DESA HARMONI.,address,1.0,0,0,0,0.0,0,0,0,0,2
104,158,330,177,81100 JOHOR BAHRU JOHOR,address,0.0,0,0,1,81100.0,1,0,1,0,1
167,182,279,203,07-355 2616,,1.0,0,0,3,2616.0,1,1,3,0,0
27,243,105,260,CASH BILL :,,1.0,0,0,0,0.0,0,0,0,0,2
118,242,202,260,01-143008,,1.0,0,0,2,143008.0,1,1,2,0,0
23,263,67,286,DATE,,0.0,0,0,0,0.0,0,0,0,0,0
93,268,111,284,:,,1.0,0,0,0,0.0,0,0,0,0,0
118,263,301,290,09/01/2019 8:01:11 PM,date,4.0,0,1,6,2019.0,1,0,2,0,0
21,290,87,307,CASHIER,,0.0,0,0,0,0.0,0,0,0,0,1
93,294,112,310,:,,1.0,0,0,0,0.0,0,0,0,0,0
117,288,144,306,01,,0.0,1,0,1,1.0,1,0,1,0,0
37,314,136,332,DESCRIPTION,,0.0,0,0,0,0.0,0,0,0,0,0
211,312,249,334,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
266,311,317,332,PRICE,,0.0,0,0,0,0.0,0,0,0,0,0
330,312,406,335,AMOUNT,,0.0,0,0,0,0.0,0,0,0,0,0
277,337,315,357,RM,,0.0,0,0,0,0.0,0,0,0,0,1
347,337,387,354,RM,,0.0,0,0,0,0.0,0,0,0,0,1
22,362,79,378,PLASTIC,,0.0,0,0,0,0.0,0,0,0,0,0
228,361,248,382,2,,0.0,1,0,1,2.0,1,0,0,0,0
263,360,309,377,15.50,,1.0,1,0,2,50.0,1,0,1,0,0
327,359,383,384,31.00,total,1.0,1,0,2,31.0,1,0,1,0,0
208,394,260,413,TOTAL :,,1.0,0,0,0,0.0,0,0,0,0,0
356,395,419,416,31.00,total,1.0,1,0,2,31.0,1,0,1,0,0
142,418,262,439,TOTAL AMOUNT:,,1.0,0,0,0,0.0,0,0,0,0,0
345,420,411,442,31.00,total,1.0,1,0,2,31.0,1,0,1,0,0
133,439,260,463,CASH RECEIVED :,,1.0,0,0,0,0.0,0,0,0,0,0
353,442,412,459,101.00,,1.0,1,0,2,101.0,1,0,1,0,0
181,461,262,487,CHANGE :,,1.0,0,0,0,0.0,0,0,0,0,0
364,464,414,488,70.00,,1.0,1,0,2,70.0,1,0,1,0,0
86,502,362,523,*GOODS SOLD ARE NON-REFUNDABLE*,,3.0,0,0,0,0.0,0,0,0,0,3
149,524,306,544,***THANK YOU***,,6.0,0,0,0,0.0,0,0,0,0,0
121,547,331,570,***PLEASE COME AGAIN***,,6.0,0,0,0,0.0,0,0,0,0,1
