xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
119,84,553,137,POPULAR BOOK,company,0.0,0,0,0,0.0,0,0,0,0,2
90,149,619,210,CO. (M) SDN BHD,company,3.0,0,0,0,0.0,0,0,0,0,4
178,213,495,247,(CO. NO. 113825-W),,5.0,0,0,1,113825.0,1,0,1,0,4
106,256,567,289,(GST REG NO. 001492992000),,3.0,0,0,1,1492992000.0,1,0,1,0,4
32,294,639,326,"NO 8, JALAN 7/118B, DESA TUN RAZAK",address,3.0,0,1,3,118.0,1,0,2,0,3
88,336,588,366,"56000 KUALA LUMPUR , MALAYSIA",address,1.0,0,0,1,56000.0,1,0,1,0,2
250,378,394,408,IOI MALL,,0.0,0,0,0,0.0,0,0,0,0,1
88,456,586,488,TEL : 03-80709188 / 80757830,,3.0,0,0,3,80757830.0,1,2,3,0,1
18,538,268,570,01/03/18 12:36,date,3.0,0,1,5,36.0,1,0,1,0,0
318,536,678,565,SLIP NO. : 9070058756,,2.0,0,0,1,9070058756.0,1,0,1,0,2
16,580,86,608,SITI,,0.0,0,0,0,0.0,0,0,0,0,0
372,574,588,607,TRANS: 21396,,1.0,0,0,1,21396.0,1,0,1,0,1
19,658,213,690,DESCRIPTION,,0.0,0,0,0,0.0,0,0,0,0,0
516,656,621,685,AMOUNT,,0.0,0,0,0,0.0,0,0,0,0,0
14,737,232,766,W/ENV4.5*9.5,,4.0,0,1,4,9.0,1,1,1,0,2
16,779,373,808,UNI P&S ENV 4.5X9.75,,3.0,0,1,4,75.0,1,0,0,0,4
571,734,679,764,1.90 T,,1.0,0,1,2,90.0,1,0,1,0,0
568,775,678,803,2.10 T,,1.0,0,1,2,10.0,1,0,1,0,0
15,858,393,891,TOTAL RM INCL. OF GST,,1.0,0,0,0,0.0,0,0,0,0,3
16,901,88,930,CASH,,0.0,0,0,0,0.0,0,0,0,0,0
15,940,125,973,CHANGE,,0.0,0,0,0,0.0,0,0,0,0,0
571,857,641,885,4.00,total,1.0,1,0,2,4.0,1,0,1,0,0
535,896,643,926,-10.00,,2.0,1,1,2,10.0,1,0,0,0,0
571,935,643,967,6.00,,1.0,1,0,2,6.0,1,0,1,0,0
17,1020,198,1050,ITEM COUNT,,0.0,0,0,0,0.0,0,0,0,0,2
18,1060,216,1089,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
18,1098,129,1128,T @ 6%,,2.0,0,1,1,6.0,1,0,1,0,0
252,1057,444,1089,AMOUNT (RM),,2.0,0,0,0,0.0,0,0,0,0,1
378,1088,445,1130,3.77,,1.0,1,0,2,77.0,1,0,1,0,0
500,1055,640,1084,TAX (RM),,2.0,0,0,0,0.0,0,0,0,0,2
571,1095,643,1126,0.23,,1.0,1,0,2,23.0,1,0,1,0,0
624,1014,643,1044,2,,0.0,1,0,1,2.0,1,0,0,0,0
17,1180,251,1208,TOTAL SAVINGS,,0.0,0,0,0,0.0,0,0,0,0,1
569,1177,643,1206,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
122,1259,552,1294,BE A POPULAR CARD MEMBER,,0.0,0,0,0,0.0,0,0,0,0,0
103,1300,588,1333,AND ENJOY SPECIAL DISCOUNTS,,0.0,0,0,0,0.0,0,0,0,1,1
82,1339,599,1373,THANK YOU. PLEASE COME AGAIN.,,2.0,0,0,0,0.0,0,0,0,0,0
176,1383,497,1415,WWW. POPULAR. COM. MY,,3.0,0,0,0,0.0,0,0,0,0,3
123,1422,552,1454,BUY CHINESE BOOKS ONLINE,,0.0,0,0,0,0.0,0,0,0,0,2
121,1464,553,1493,WWW. POPULARONLINE. COM. MY,,3.0,0,0,0,0.0,0,0,0,0,3
