xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
36,88,589,114,GARDENIA BAKERIES (KL) SDN BHD (139386 X),company,4.0,0,0,1,139386.0,1,0,1,0,3
173,113,450,137,"LOT 3, JALAN PELABUR 23/1,",address,3.0,0,1,3,23.0,1,0,2,0,2
160,138,458,161,"40300 SHAH ALAM, SELANGOR.",address,2.0,0,0,1,40300.0,1,0,1,0,3
122,161,305,182,TEL: 03- 55423228,,2.0,0,0,2,55423228.0,1,0,2,0,1
192,184,432,205,GST ID: 000381399040,,1.0,0,0,1,381399040.0,1,0,1,0,2
137,226,484,261,TAX INVOICE / ADJUSTMENT NOTE,,1.0,0,0,0,0.0,0,1,0,0,3
246,284,512,320,CASH INV NO.: 7012F715,,2.0,0,1,2,7012.0,1,0,0,0,0
25,322,111,346,VE0514,,0.0,0,1,1,514.0,1,0,0,0,0
320,324,515,348,DATE: 12/10/2017,date,3.0,0,1,3,2017.0,1,0,0,0,0
23,354,376,390,MAKASSAR FRESH MARKET SDN BHD,,0.0,0,0,0,0.0,0,0,0,0,2
28,396,311,419,"GROUND FLOOR, NO. 4 & 6,",,4.0,0,1,2,6.0,1,0,2,1,4
29,420,206,442,"JALAN SS 15/4B,",,2.0,0,0,2,15.0,1,0,0,0,2
27,443,353,465,"47500 SUBANG JAYA, SELANGOR",,1.0,0,0,1,47500.0,1,0,1,0,3
29,465,270,487,VE05: RIDZUAN (11900),,3.0,0,0,2,11900.0,1,0,1,0,2
254,488,414,511,DD: 12/10/2017,date,3.0,0,1,3,2017.0,1,0,0,0,1
23,519,159,539,DESCRIPTION,,0.0,0,0,0,0.0,0,0,0,0,0
177,518,215,538,U.P,,1.0,0,0,0,0.0,0,0,0,0,1
224,518,261,537,ISS,,0.0,0,0,0,0.0,0,0,0,0,0
272,518,311,537,EXC,,0.0,0,0,0,0.0,0,0,0,0,0
328,518,345,538,D,,0.0,0,0,0,0.0,0,0,0,0,0
356,517,403,538,SALE,,0.0,0,0,0,0.0,0,0,0,0,1
423,519,511,539,AMT(RM),,2.0,0,0,0,0.0,0,0,1,0,0
23,555,145,576,O.C. WHITE,,2.0,0,0,0,0.0,0,0,0,0,1
164,555,215,574,2.13,,1.0,1,0,2,13.0,1,0,1,0,0
247,555,263,574,6,,0.0,1,0,1,6.0,1,0,0,0,0
294,555,310,573,0,,0.0,1,0,1,0.0,1,0,1,0,0
328,555,344,574,0,,0.0,1,0,1,0.0,1,0,1,0,0
388,556,405,576,6,,0.0,1,0,1,6.0,1,0,0,0,0
448,555,511,574,12.78,,1.0,1,0,2,78.0,1,0,1,0,0
19,577,133,599,WHOLEMEAL,,0.0,0,0,0,0.0,0,0,0,0,0
163,578,214,598,2.78,,1.0,1,0,2,78.0,1,0,1,0,0
248,579,262,598,2,,0.0,1,0,1,2.0,1,0,0,0,0
295,580,312,598,1,,0.0,1,0,1,1.0,1,0,0,0,0
328,578,347,597,0,,0.0,1,0,1,0.0,1,0,1,0,0
388,578,405,597,1,,0.0,1,0,1,1.0,1,0,0,0,0
458,578,509,597,2.78,,1.0,1,0,2,78.0,1,0,1,0,0
21,601,133,623,O.C JUMBO,,1.0,0,0,0,0.0,0,0,0,0,1
164,602,215,621,2.97,,1.0,1,0,2,97.0,1,0,1,0,0
248,602,265,621,4,,0.0,1,0,1,4.0,1,0,0,0,0
292,603,312,621,0,,0.0,1,0,1,0.0,1,0,1,0,0
327,600,346,621,0,,0.0,1,0,1,0.0,1,0,1,0,0
386,602,407,622,4,,0.0,1,0,1,4.0,1,0,0,0,0
448,602,511,621,11.88,,1.0,1,0,2,88.0,1,0,1,0,0
188,632,404,675,TOTAL 0% SUPPLIES:,,2.0,0,0,1,0.0,1,0,1,0,0
445,634,516,670,27.44,,1.0,1,0,2,44.0,1,0,1,0,0
22,685,111,705,CR-CORN,,1.0,0,0,0,0.0,0,0,0,0,2
163,685,218,706,0.72,,1.0,1,0,2,72.0,1,0,1,0,0
234,685,262,705,20,,0.0,1,0,1,20.0,1,0,1,0,0
293,685,311,704,0,,0.0,1,0,1,0.0,1,0,1,0,0
329,685,345,704,0,,0.0,1,0,1,0.0,1,0,1,0,0
376,685,404,704,20,,0.0,1,0,1,20.0,1,0,1,0,0
448,685,512,705,14.40,,1.0,1,0,2,40.0,1,0,1,0,0
21,710,159,730,CR-B'SCOTCH,,2.0,0,0,0,0.0,0,0,0,0,2
163,710,217,729,0.72,,1.0,1,0,2,72.0,1,0,1,0,0
246,710,263,729,0,,0.0,1,0,1,0.0,1,0,1,0,0
295,709,311,729,1,,0.0,1,0,1,1.0,1,0,0,0,0
329,709,346,728,0,,0.0,1,0,1,0.0,1,0,1,0,0
377,709,405,727,-1,,1.0,1,0,1,1.0,1,0,0,0,0
448,710,510,729,-0.72,,2.0,1,0,2,72.0,1,0,0,0,0
21,733,148,756,SQ-CHOCMLT,,1.0,0,0,0,0.0,0,0,0,0,2
163,734,216,753,0.84,,1.0,1,0,2,84.0,1,0,1,0,0
246,732,263,753,0,,0.0,1,0,1,0.0,1,0,1,0,0
294,734,312,753,9,,0.0,1,0,1,9.0,1,0,1,0,0
330,734,345,752,0,,0.0,1,0,1,0.0,1,0,1,0,0
377,734,404,753,-9,,1.0,1,0,1,9.0,1,0,0,0,0
448,733,510,753,-7.56,,2.0,1,0,2,56.0,1,0,1,0,0
21,757,145,776,BUN-SBILIS,,1.0,0,0,0,0.0,0,0,0,0,2
162,757,215,777,0.84,,1.0,1,0,2,84.0,1,0,1,0,0
234,756,263,775,20,,0.0,1,0,1,20.0,1,0,1,0,0
293,757,310,776,0,,0.0,1,0,1,0.0,1,0,1,0,0
329,757,346,776,0,,0.0,1,0,1,0.0,1,0,1,0,0
376,756,403,775,20,,0.0,1,0,1,20.0,1,0,1,0,0
449,756,510,776,16.80,,1.0,1,0,2,80.0,1,0,1,0,0
23,779,148,800,SC-CLASSIC,,1.0,0,0,0,0.0,0,0,0,0,2
164,779,217,800,1.84,,1.0,1,0,2,84.0,1,0,1,0,0
246,781,264,799,4,,0.0,1,0,1,4.0,1,0,0,0,0
295,781,310,798,0,,0.0,1,0,1,0.0,1,0,1,0,0
329,780,345,799,0,,0.0,1,0,1,0.0,1,0,1,0,0
388,781,405,798,4,,0.0,1,0,1,4.0,1,0,0,0,0
458,779,509,798,7.36,,1.0,1,0,2,36.0,1,0,1,0,0
42,809,400,853,TOTAL 6% SUPPLIES (EXCL. GST):,,5.0,0,1,1,6.0,1,0,1,0,1
448,811,510,848,30.28,,1.0,1,0,2,30.0,1,0,1,0,0
353,858,401,894,GST:,,1.0,0,0,0,0.0,0,0,0,0,1
459,859,511,892,1.82,,1.0,1,0,2,82.0,1,0,1,0,0
104,907,401,949,L 6% SUPPLIES (INC. GST):,,5.0,0,1,1,6.0,1,0,1,0,3
448,909,513,944,32.10,,1.0,1,0,2,32.0,1,0,1,0,0
185,956,400,1000,TOTAL 0% SUPPLIES:,,2.0,0,0,1,0.0,1,0,1,0,0
447,956,514,995,27.44,,1.0,1,0,2,44.0,1,0,1,0,0
228,1005,407,1053,TOTAL PAYABLE:,,1.0,0,0,0,0.0,0,0,0,0,0
447,1008,513,1044,59.54,total,1.0,1,0,2,59.0,1,0,1,0,0
26,1072,121,1093,E.&.0.E.,,5.0,0,0,1,0.0,1,0,1,0,0
27,1095,560,1118,RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION.,,1.0,0,0,0,0.0,0,0,0,0,1
28,1119,487,1142,THE RECIPIENT OF GARDENIA'S PRODUCTS IS,,1.0,0,0,0,0.0,0,0,0,0,0
26,1143,561,1166,REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS,,0.0,0,0,0,0.0,0,0,0,0,2
27,1166,465,1189,"INPUT TAX CLAIMS, ON THE BASIC OF THE",,1.0,0,0,0,0.0,0,0,0,0,3
25,1192,493,1215,ADJUSTMENTS SHOWN IN THIS TAX INVOICE /,,1.0,0,0,0,0.0,0,0,0,0,1
26,1218,214,1237,ADJUSTMENT NOTE,,0.0,0,0,0,0.0,0,0,0,0,0
192,1240,432,1263,CUSTOMER'S COPY,,1.0,0,0,0,0.0,0,0,0,0,1
319,160,504,181,FAX:03- 55423213,,2.0,0,0,2,55423213.0,1,0,1,0,1
436,487,494,509,12:29,,1.0,0,0,2,29.0,1,0,1,0,0
