xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
1663,1253,2977,1344,MOONLIGHT CAKE HOUSE SDN BHD 862725-U,company,1.0,0,0,1,862725.0,1,0,1,0,5
1860,1339,2779,1433,(GST REG NO: 001559298048),,3.0,0,0,1,1559298048.0,1,0,1,0,3
1455,1425,3151,1531,"NO.1, JALAN PERMAS 10/5, BANDAR BARU PERMAS JAYA",address,4.0,0,1,3,10.0,1,0,1,0,2
1529,1520,2409,1611,"81750 JOHOR BAHRU, JOHOR.",address,2.0,0,0,1,81750.0,1,0,1,0,1
1944,1608,2698,1687,WWW.MOONLIGHTCAKE.COM,,2.0,0,0,0,0.0,0,0,0,0,1
1465,1968,1646,2044,TABLE,,0.0,0,0,0,0.0,0,0,0,0,0
1819,1962,2144,2032,: COUNTER,,1.0,0,0,0,0.0,0,0,0,0,1
1462,2038,2743,2129,INVOICE NO: SP-NULL-18/06/20-1022050,,6.0,0,0,4,1022050.0,1,0,1,0,3
1462,2135,1614,2217,DATE,,0.0,0,0,0,0.0,0,0,0,0,0
1886,2114,2567,2210,: 20/06/2018 18:07:10,date,5.0,0,1,6,2018.0,1,0,2,0,0
1462,2210,2105,2307,PAYMENT TYPE: CASH,,1.0,0,0,0,0.0,0,0,0,0,1
1459,2292,2564,2389,MEMBER NUMBER: 3000000100068587,,1.0,0,0,1,3000000100068587.0,1,0,1,0,0
2000,2465,2637,2550,TAKE AWAY,,0.0,0,0,0,0.0,0,0,0,0,0
1471,2646,2322,2731,T-BUTTER SLICE CHEESE *#,,3.0,0,0,0,0.0,0,0,0,0,3
1465,2749,1754,2822,DISCOUNT,,0.0,0,0,0,0.0,0,0,0,0,0
1465,2827,2184,2915,T-GREEN TEA MOCHI *#,,3.0,0,0,0,0.0,0,0,0,0,4
1465,2918,1760,2997,DISCOUNT,,0.0,0,0,0,0.0,0,0,0,0,0
1474,3003,2079,3088,T-HONEY WALNUT *#,,3.0,0,0,0,0.0,0,0,0,0,4
1474,3091,1755,3164,DISCOUNT,,0.0,0,0,0,0.0,0,0,0,0,0
1468,3173,2009,3258,T-SAHA BREAD *#,,3.0,0,0,0,0.0,0,0,0,0,2
1474,3269,1761,3336,DISCOUNT,,0.0,0,0,0,0.0,0,0,0,0,0
2599,2640,2634,2713,1,,0.0,1,0,1,1.0,1,0,0,0,0
2599,2813,2631,2883,1,,0.0,1,0,1,1.0,1,0,0,0,0
2596,2982,2640,3058,1,,0.0,1,0,1,1.0,1,0,0,0,0
2594,3152,2644,3231,1,,0.0,1,0,1,1.0,1,0,0,0,0
2763,2632,3093,2711,RM4.15 ST,,1.0,0,1,2,15.0,1,0,0,0,1
2655,2725,2909,2792,RM-0.41,,2.0,0,0,2,41.0,1,0,0,0,1
2766,2807,3088,2880,RM3.30 ST,,1.0,0,1,2,30.0,1,0,0,0,1
2661,2895,2918,2968,RM-0.33,,2.0,0,0,2,33.0,1,0,0,0,0
2766,2980,3091,3059,RM3.70 ST,,1.0,0,1,2,70.0,1,0,0,0,1
2661,3067,2924,3146,RM-0.37,,2.0,0,0,2,37.0,1,0,0,0,0
2766,3152,3091,3231,RM4.60 ST,,1.0,0,1,2,60.0,1,0,0,0,1
2658,3240,2924,3319,RM-0.46,,2.0,0,0,2,46.0,1,0,0,0,0
1927,3424,2640,3503,"TOTAL (INCL GST, 0%)",,4.0,0,0,1,0.0,1,0,1,0,3
2843,3408,3097,3482,RM14.18,,1.0,0,1,2,18.0,1,0,0,0,1
