xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
64,137,537,171,SANYU STATIONERY SHOP,company,0.0,0,0,0,0.0,0,0,0,0,2
69,186,530,210,"NO. 31G&33G, JALAN SETIA INDAH X ,U13/X",address,5.0,0,0,3,33.0,1,1,1,0,3
69,211,265,232,40170 SETIA ALAM,address,0.0,0,0,1,40170.0,1,0,1,0,1
67,235,453,261,MOBILE /WHATSAPPS : +6012-918 7937,,4.0,0,0,3,7937.0,1,0,2,0,1
65,266,287,288,TEL: +603-3362 4137,,3.0,0,0,3,4137.0,1,1,2,0,2
66,292,346,315,GST ID NO: 001531760640,,1.0,0,0,1,1531760640.0,1,0,1,0,3
433,306,618,331,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
60,321,163,343,OWNED BY :,,1.0,0,0,0,0.0,0,0,0,0,0
58,345,398,370,SANYU SUPPLY SDN BHD (1135772-K),,3.0,0,0,1,1135772.0,1,0,1,0,4
62,399,326,426,CASH SALES COUNTER,,0.0,0,0,0,0.0,0,0,0,0,0
75,463,214,489,1. 2012-0029,,2.0,0,0,3,2012.0,1,1,3,0,0
103,524,217,544,3 X 2.9000,,1.0,0,0,3,9000.0,1,0,2,0,0
295,466,618,487,RESTAURANT ORDER CHIT NCR,,0.0,0,0,0,0.0,0,0,0,0,2
292,490,366,515,"3.5""X6""",,3.0,0,1,3,6.0,1,0,1,0,0
503,525,550,547,8.70,total,1.0,1,0,2,70.0,1,0,1,0,0
578,526,609,547,SR,,0.0,0,0,0,0.0,0,0,0,0,0
49,558,365,580,TOTAL SALES INCLUSIVE GST @6%,,2.0,0,1,1,6.0,1,0,0,0,2
263,588,356,611,DISCOUNT,,0.0,0,0,0,0.0,0,0,0,0,0
260,630,317,650,TOTAL,,0.0,0,0,0,0.0,0,0,0,0,0
262,661,373,687,ROUND ADJ,,0.0,0,0,0,0.0,0,0,0,0,2
262,701,369,724,FINAL TOTAL,,0.0,0,0,0,0.0,0,0,0,0,1
263,761,320,780,CASH,,0.0,0,0,0,0.0,0,0,0,0,0
263,791,353,814,CHANGE,,0.0,0,0,0,0.0,0,0,0,0,0
502,564,547,581,8.70,total,1.0,1,0,2,70.0,1,0,1,0,0
502,593,550,614,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
504,635,552,654,8.70,total,1.0,1,0,2,70.0,1,0,1,0,0
503,664,552,684,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
504,707,553,726,8.70,total,1.0,1,0,2,70.0,1,0,1,0,0
494,764,551,785,10.00,,1.0,1,0,2,10.0,1,0,1,0,0
507,795,551,817,1.30,,1.0,1,0,2,30.0,1,0,1,0,0
51,834,196,860,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
276,835,410,862,AMOUNT(RM),,2.0,0,0,0,0.0,0,0,0,0,1
500,836,593,861,TAX(RM),,2.0,0,0,0,0.0,0,0,0,0,1
51,864,150,887,SR @ 6%,,2.0,0,1,1,6.0,1,0,1,0,1
360,866,405,888,8.21,,1.0,1,0,2,21.0,1,0,1,0,0
542,867,592,889,0.49,,1.0,1,0,2,49.0,1,0,1,0,0
52,943,313,967,INV NO: CS-SA-0108918,,3.0,0,0,1,108918.0,1,0,0,0,4
339,944,542,967,DATE : 06/09/2017,date,3.0,0,1,3,2017.0,1,0,0,0,0
89,1083,593,1108,GOODS SOLD ARE NOT RETURNABLE & REFUNDABLE,,1.0,0,0,0,0.0,0,0,0,1,3
136,1138,546,1161,THANK YOU FOR YOUR PATRONAGE,,0.0,0,0,0,0.0,0,0,0,0,0
216,1167,465,1190,PLEASE COME AGAIN.,,1.0,0,0,0,0.0,0,0,0,0,0
139,1219,543,1243,TERIMA KASIH SILA DATANG LAGI,,0.0,0,0,0,0.0,0,0,0,0,4
90,1269,595,1295,** PLEASE KEEP THIS RECEIPT FOR PROVE OF,,2.0,0,0,0,0.0,0,0,0,0,2
