xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
155,210,309,232,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
87,237,375,264,ECO-SHOP MARKETING SDN BHD,company,1.0,0,0,0,0.0,0,0,0,0,4
80,267,381,292,GST REG. NO : 000313901056,,2.0,0,0,1,313901056.0,1,0,1,0,2
107,294,356,319,COMPANY NO : 734055-M,,2.0,0,0,1,734055.0,1,0,1,0,0
99,321,361,344,"LOT F1-01, 6, JALAN 8/27A,",address,5.0,0,0,5,27.0,1,0,3,0,3
106,349,355,373,"SEKSYEN 5 WANGSA MAJU,",address,1.0,0,1,1,5.0,1,0,1,0,2
123,378,335,404,"53300 KUALA LUMPUR,",address,1.0,0,0,1,53300.0,1,0,1,0,1
92,404,364,426,WILAYAH PERSEKUTUAN KUALA,address,0.0,0,0,0,0.0,0,0,0,0,0
139,429,320,452,"LUMPUR, MALAYSIA.",address,2.0,0,0,0,0.0,0,0,0,0,2
51,468,368,490,INV NO # : BWMC02000047293,,2.0,0,0,1,2000047293.0,1,0,0,0,1
53,496,244,517,26/02/2018 17:31,date,3.0,0,1,5,2018.0,1,0,2,0,0
51,524,369,548,CS : ROSSYAFIQAH ANIS BINTI,,1.0,0,0,0,0.0,0,0,0,0,2
51,549,240,571,RAMLI |BWM0034|,,2.0,0,0,1,34.0,1,0,0,0,1
51,580,94,602,STK,,0.0,0,0,0,0.0,0,0,0,0,1
267,578,308,604,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
374,579,406,600,RM,,0.0,0,0,0,0.0,0,0,0,0,1
51,612,350,635,JT5501 - CHOPSTICK HOLDER,,1.0,0,1,1,5501.0,1,0,0,0,3
51,694,393,717,"PLIERS 6""110G 120PCS(PELAYAR",,2.0,0,1,3,120.0,1,0,1,0,0
51,755,345,776,771-2 MULTI PURPOSE FOOD,,1.0,0,1,2,771.0,1,1,2,0,2
50,781,127,802,TONGS,,0.0,0,0,0,0.0,0,0,1,0,0
51,837,364,858,LS301 SCALESCRAPER -LARGE,,1.0,0,1,1,301.0,1,0,0,0,2
51,919,399,942,PVC WALL PLUG 4'S 240/10-(PLUG,,4.0,0,0,3,240.0,1,0,1,0,2
51,664,218,687,65045039@2.33,,2.0,0,0,3,65045039.0,1,0,1,0,0
52,724,217,746,74020030@2.33,,2.0,0,0,3,74020030.0,1,0,1,0,0
51,806,218,829,63065005@2.33,,2.0,0,0,3,63065005.0,1,0,1,0,0
50,887,218,911,63165004@2.33,,2.0,0,0,3,63165004.0,1,0,1,0,0
296,664,308,686,1,,0.0,1,0,1,1.0,1,0,0,0,0
293,722,305,744,1,,0.0,1,0,1,1.0,1,0,0,0,0
293,805,308,829,3,,0.0,1,0,1,3.0,1,0,0,0,0
295,886,308,909,1,,0.0,1,0,1,1.0,1,0,0,0,0
293,948,308,969,1,,0.0,1,0,1,1.0,1,0,0,0,0
292,985,310,1007,7,,0.0,1,0,1,7.0,1,0,1,0,0
361,663,408,686,2.33,,1.0,1,0,2,33.0,1,0,1,0,0
360,722,408,743,2.33,,1.0,1,0,2,33.0,1,0,1,0,0
360,805,410,826,6.99,,1.0,1,0,2,99.0,1,0,1,0,0
359,888,409,907,2.33,,1.0,1,0,2,33.0,1,0,1,0,0
360,947,411,968,2.33,,1.0,1,0,2,33.0,1,0,1,0,0
348,985,407,1008,16.31,,1.0,1,0,2,31.0,1,0,1,0,0
353,1018,408,1039,-0.01,,2.0,1,0,2,1.0,1,0,0,0,0
344,1053,407,1076,16.30,total,1.0,1,0,2,30.0,1,0,1,0,0
349,1081,407,1102,17.00,,1.0,1,0,2,17.0,1,0,1,0,0
359,1108,408,1131,0.70,,1.0,1,0,2,70.0,1,0,1,0,0
250,1172,308,1194,15.40,,1.0,1,0,2,40.0,1,0,1,0,0
259,1204,308,1225,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
357,1172,403,1194,0.91,,1.0,1,0,2,91.0,1,0,1,0,0
355,1203,405,1225,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
164,987,228,1009,TOTAL :,,1.0,0,0,0,0.0,0,0,0,0,0
82,1019,228,1044,ROUNDING ADJ :,,1.0,0,0,0,0.0,0,0,0,0,1
78,1054,230,1078,BALANCE DUE :,,1.0,0,0,0,0.0,0,0,0,0,0
56,1082,229,1106,PAYMENT (CASH) :,,3.0,0,0,0,0.0,0,0,0,0,1
67,1109,228,1134,CHANGE (CASH) :,,3.0,0,0,0,0.0,0,0,0,0,1
49,1145,198,1171,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
50,1172,81,1196,SR,,0.0,0,0,0,0.0,0,0,0,0,0
50,1203,81,1226,ZR,,0.0,0,0,0,0.0,0,0,0,0,1
103,1315,356,1341,PRODUCE BILL FOR EXCHANGE,,0.0,0,0,0,0.0,0,0,0,0,1
78,1343,383,1369,WITHIN 3 DAYS NO CASH REFUND,,0.0,0,1,1,3.0,1,0,1,0,0
184,1372,274,1395,THANK YOU,,0.0,0,0,0,0.0,0,0,0,0,0
149,1401,311,1423,PLEASE COME AGAIN,,0.0,0,0,0,0.0,0,0,0,0,0
52,946,218,972,74065001@2.33,,2.0,0,0,3,74065001.0,1,0,1,0,0
51,640,100,662,72/1,,1.0,0,0,2,72.0,1,0,1,0,0
95,1172,136,1198,6%,address,1.0,0,0,1,6.0,1,0,1,0,0
98,1203,135,1226,0%,,1.0,0,0,1,0.0,1,0,1,0,0
