xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
73,124,741,168,GOLDEN ARCHES RESTAURANTS SDN BHD,company,0.0,0,0,0,0.0,0,0,0,0,3
317,174,497,222,(65351-M),,3.0,0,0,1,65351.0,1,0,1,0,0
13,225,803,273,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3",address,2.0,0,1,2,6.0,1,0,1,0,5
16,278,802,326,"NO.3, JALAN SS21/39,47400 PETALING JAYA",address,4.0,0,0,4,47400.0,1,0,0,0,4
316,331,478,378,SELANGOR,address,0.0,0,0,0,0.0,0,0,0,0,0
152,378,666,426,(GST ID NO: 000504664064),,3.0,0,0,1,504664064.0,1,0,1,0,3
92,430,715,478,MCDONALD'S MRR2 KEPONG DT(#251),,4.0,0,1,2,251.0,1,0,0,0,4
198,478,630,522,TEL NO. 03-6259-6498,,3.0,0,0,3,6498.0,1,0,3,0,3
293,531,518,579,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
310,630,533,676,MFY SIDE 1,,0.0,0,1,1,1.0,1,0,1,0,2
15,734,422,774,INV# 002511900048269,,1.0,0,0,1,2511900048269.0,1,0,1,0,1
15,781,769,825,ORD #95 -REG #19- 24/07/2016 14:21:51,date,8.0,0,0,8,2016.0,1,2,4,0,1
9,831,188,877,QTY ITEM,,0.0,0,0,0,0.0,0,0,0,0,1
55,881,339,924,2 VM MCCHICKEN,,0.0,0,1,1,2.0,1,0,1,0,1
92,933,263,973,2 M COKE,,0.0,0,1,1,2.0,1,0,1,0,1
97,981,287,1025,2 M FRIES,,0.0,0,1,1,2.0,1,0,1,0,0
61,1032,278,1074,1 MCCHICKEN,,0.0,0,1,1,1.0,1,0,0,0,1
51,1080,304,1126,2 SUNDAECHOC,,0.0,0,1,1,2.0,1,0,1,0,1
51,1131,243,1179,1 CHOCTOP,,0.0,0,1,1,1.0,1,0,1,0,0
15,1231,496,1278,TAKEOUT TOTAL (INCL GST),,2.0,0,0,0,0.0,0,0,0,0,2
17,1281,291,1325,TOTAL ROUNDED,,0.0,0,0,0,0.0,0,0,0,0,1
15,1329,278,1375,CASH TENDERED,,0.0,0,0,0,0.0,0,0,0,0,1
13,1382,141,1430,CHANGE,,0.0,0,0,0,0.0,0,0,0,0,0
14,1480,437,1524,TOTAL INCLUDES 6% GST,,1.0,0,1,1,6.0,1,0,1,0,2
695,835,798,875,TOTAL,,0.0,0,0,0,0.0,0,0,0,0,0
693,883,800,923,15.90,,1.0,1,0,2,90.0,1,0,1,0,0
711,1036,798,1074,4.00,,1.0,1,0,2,4.0,1,0,1,0,0
706,1080,797,1126,6.40,,1.0,1,0,2,40.0,1,0,1,0,0
719,1131,797,1175,1.90,,1.0,1,0,2,90.0,1,0,1,0,0
697,1230,796,1276,28.20,total,1.0,1,0,2,28.0,1,0,1,0,0
697,1283,796,1325,28.20,total,1.0,1,0,2,28.0,1,0,1,0,0
676,1333,799,1375,100.00,,1.0,1,0,2,100.0,1,0,1,0,0
692,1384,804,1424,71.80,,1.0,1,0,2,80.0,1,0,1,0,0
719,1482,800,1523,1.60,,1.0,1,0,2,60.0,1,0,1,0,0
74,1579,714,1628,THANK YOU AND PLEASE COME AGAIN.,,1.0,0,0,0,0.0,0,0,0,1,1
15,1624,813,1672,CUSTOMER SERVICE HOTLINE : 03-2726-5600,,3.0,0,0,3,5600.0,1,1,3,0,2
