xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
36,74,591,98,GARDENIA BAKERIES (KL) SDN BHD (139386 X),company,4.0,0,0,1,139386.0,1,0,1,0,3
175,99,450,122,"LOT 3, JALAN PELABUR 23/1,",address,3.0,0,1,3,23.0,1,0,2,0,2
159,122,459,145,"40300 SHAH ALAM, SELANGOR.",address,2.0,0,0,1,40300.0,1,0,1,0,3
121,143,307,166,TEL: 03- 55423228,,2.0,0,0,2,55423228.0,1,0,2,0,1
190,166,436,189,GST ID: 000381399040,,1.0,0,0,1,381399040.0,1,0,1,0,2
139,208,483,246,TAX INVOICE / ADJUSTMENT NOTE,,1.0,0,0,0,0.0,0,1,0,0,3
247,268,510,304,CASH INV NO.: 7009F714,,2.0,0,1,2,7009.0,1,0,1,0,0
27,308,53,327,VI,,0.0,0,0,0,0.0,0,0,0,0,1
319,308,514,331,DATE: 09/10/2017,date,3.0,0,1,3,2017.0,1,0,0,0,0
22,338,376,376,MAKASSAR FRESH MARKET SDN BHD,,0.0,0,0,0,0.0,0,0,0,0,2
26,377,310,403,"GROUND FLOOR, NO. 4 & 6,",,4.0,0,1,2,6.0,1,0,2,1,4
29,403,203,426,"JALAN SS 15/4B,",,2.0,0,0,2,15.0,1,0,0,0,2
25,426,349,447,"47500 SUBANG JAYA, SELANGOR",,1.0,0,0,1,47500.0,1,0,1,0,3
26,448,272,468,VE05: RIDZUAN (11900),,3.0,0,0,2,11900.0,1,0,1,0,2
253,469,412,492,DD: 09/10/2017,date,3.0,0,1,3,2017.0,1,0,0,0,1
21,500,157,520,DESCRIPTION,,0.0,0,0,0,0.0,0,0,0,0,0
233,500,274,519,U.P,,1.0,0,0,0,0.0,0,0,0,0,1
281,500,321,520,ISS,,0.0,0,0,0,0.0,0,0,0,0,0
330,499,370,518,EXC,,0.0,0,0,0,0.0,0,0,0,0,0
387,500,403,519,D,,0.0,0,0,0,0.0,0,0,0,0,0
414,500,461,518,SALE,,0.0,0,0,0,0.0,0,0,0,0,1
481,500,568,520,AMT(RM),,2.0,0,0,0,0.0,0,0,1,0,0
21,535,144,556,O.C. WHITE,,2.0,0,0,0,0.0,0,0,0,0,1
220,536,273,557,2.13,,1.0,1,0,2,13.0,1,0,1,0,0
304,536,320,557,3,,0.0,1,0,1,3.0,1,0,0,0,0
351,536,368,555,0,,0.0,1,0,1,0.0,1,0,1,0,0
386,536,403,556,0,,0.0,1,0,1,0.0,1,0,1,0,0
444,536,461,557,3,,0.0,1,0,1,3.0,1,0,0,0,0
517,536,568,556,6.39,,1.0,1,0,2,39.0,1,0,1,0,0
21,560,130,582,WHOLEMEAL,,0.0,0,0,0,0.0,0,0,0,0,0
222,560,273,582,2.78,,1.0,1,0,2,78.0,1,0,1,0,0
306,562,321,582,3,,0.0,1,0,1,3.0,1,0,0,0,0
352,560,368,581,1,,0.0,1,0,1,1.0,1,0,0,0,0
387,562,403,581,0,,0.0,1,0,1,0.0,1,0,1,0,0
448,561,462,580,2,,0.0,1,0,1,2.0,1,0,0,0,0
517,560,568,581,5.56,,1.0,1,0,2,56.0,1,0,1,0,0
21,586,132,605,O.C JUMBO,,1.0,0,0,0,0.0,0,0,0,0,1
222,584,275,605,2.97,,1.0,1,0,2,97.0,1,0,1,0,0
304,584,322,606,2,,0.0,1,0,1,2.0,1,0,0,0,0
351,584,369,605,0,,0.0,1,0,1,0.0,1,0,1,0,0
385,586,402,606,0,,0.0,1,0,1,0.0,1,0,1,0,0
446,586,463,605,2,,0.0,1,0,1,2.0,1,0,0,0,0
516,584,568,606,5.94,,1.0,1,0,2,94.0,1,0,1,0,0
185,614,401,658,TOTAL 0% SUPPLIES:,,2.0,0,0,1,0.0,1,0,1,0,0
446,618,510,651,17.89,,1.0,1,0,2,89.0,1,0,1,0,0
21,665,215,689,DELICIA-B/SCOTCH,,2.0,0,0,0,0.0,0,1,0,0,2
221,667,275,687,3.72,,1.0,1,0,2,72.0,1,0,1,0,0
305,667,319,687,3,,0.0,1,0,1,3.0,1,0,0,0,0
351,667,367,686,0,,0.0,1,0,1,0.0,1,0,1,0,0
387,668,402,686,0,,0.0,1,0,1,0.0,1,0,1,0,0
445,666,461,686,3,,0.0,1,0,1,3.0,1,0,0,0,0
506,667,568,686,11.16,,1.0,1,0,2,16.0,1,0,1,0,0
21,691,132,712,CR-CHOCLT,,1.0,0,0,0,0.0,0,0,0,0,1
220,689,275,710,0.72,,1.0,1,0,2,72.0,1,0,1,0,0
293,690,322,709,20,,0.0,1,0,1,20.0,1,0,1,0,0
350,690,369,709,0,,0.0,1,0,1,0.0,1,0,1,0,0
388,691,404,710,0,,0.0,1,0,1,0.0,1,0,1,0,0
435,691,462,711,20,,0.0,1,0,1,20.0,1,0,1,0,0
504,690,567,710,14.40,,1.0,1,0,2,40.0,1,0,1,0,0
21,714,157,735,CR-B'SCOTCH,,2.0,0,0,0,0.0,0,0,0,0,2
220,714,273,733,0.72,,1.0,1,0,2,72.0,1,0,1,0,0
293,714,320,734,20,,0.0,1,0,1,20.0,1,0,1,0,0
350,715,368,733,0,,0.0,1,0,1,0.0,1,0,1,0,0
387,714,402,731,0,,0.0,1,0,1,0.0,1,0,1,0,0
435,713,463,732,20,,0.0,1,0,1,20.0,1,0,1,0,0
507,714,568,732,14.40,,1.0,1,0,2,40.0,1,0,1,0,0
44,744,398,787,TOTAL 6% SUPPLIES (EXCL. GST):,,5.0,0,1,1,6.0,1,0,1,0,1
445,746,510,782,39.96,,1.0,1,0,2,96.0,1,0,1,0,0
352,792,400,829,GST:,,1.0,0,0,0,0.0,0,0,0,0,1
457,792,511,829,2.39,,1.0,1,0,2,39.0,1,0,1,0,0
57,843,398,885,TOTAL 6% SUPPLIES (INC. GST):,,5.0,0,1,1,6.0,1,0,1,0,3
444,846,510,879,42.35,,1.0,1,0,2,42.0,1,0,1,0,0
