xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
30,152,393,174,TQ FOR SHOPPING WITH MYNEWS.COM,,1.0,0,0,0,0.0,0,0,0,0,2
32,183,168,204,OASIS VILLAGE,address,0.0,0,0,0,0.0,0,0,0,0,0
28,213,498,236,"LOUNGE 2, GROUND FLOOR, OASIS VILLAGE,NO 2,",address,4.0,0,1,2,2.0,1,0,2,0,4
38,246,542,267,"JALAN PJU 1A/7A, OASIS SQUARE,OASIS DAMANSARA.,",address,5.0,0,1,2,7.0,1,0,1,0,4
33,276,345,295,"47301,PETALING JAYA,SELANGOR",address,2.0,0,0,1,47301.0,1,0,1,0,2
31,304,332,330,MYNEWSCARELINE : 1800 88 1231,,1.0,0,0,3,1800.0,1,0,3,0,1
33,336,367,358,MYNEWSCARELINE@MYNEWS COM.MY,,2.0,0,0,0,0.0,0,0,0,0,0
32,364,526,384,MYNEWS RETAIL SB(306295-X) FKA BISON STORES SB,company,3.0,0,0,1,306295.0,1,0,0,0,4
31,394,325,416,TAX REG ID CBP 000709361664,,0.0,0,0,1,709361664.0,1,0,1,0,4
116,453,155,476,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
213,451,266,474,PRICE,,0.0,0,0,0,0.0,0,0,0,0,0
325,451,367,474,DISC,,0.0,0,0,0,0.0,0,0,0,0,1
432,449,476,476,AMT,,0.0,0,0,0,0.0,0,0,0,0,1
30,481,371,504,HE-333-3S UNICORN BALL PEN BLUE,,2.0,0,1,2,333.0,1,0,0,0,3
136,517,163,534,1,,0.0,1,0,1,1.0,1,0,0,0,0
225,514,268,534,1.90,,1.0,1,0,2,90.0,1,0,1,0,0
325,512,370,534,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
436,512,478,535,1.90,,1.0,1,0,2,90.0,1,0,1,0,0
499,514,530,534,SR,,0.0,0,0,0,0.0,0,0,0,0,0
33,543,324,566,HE-3S 70 UNICORN MARKER BK,,1.0,0,1,2,70.0,1,0,1,0,2
143,573,160,596,1,,0.0,1,0,1,1.0,1,0,0,0,0
225,572,271,593,4.50,,1.0,1,0,2,50.0,1,0,1,0,0
325,574,370,594,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
437,572,480,594,4.50,,1.0,1,0,2,50.0,1,0,1,0,0
499,572,528,592,SR,,0.0,0,0,0,0.0,0,0,0,0,0
30,602,209,625,MR.BANANA 140G,,1.0,0,0,1,140.0,1,0,1,0,0
137,635,164,654,1,,0.0,1,0,1,1.0,1,0,0,0,0
226,634,268,653,1.30,,1.0,1,0,2,30.0,1,0,1,0,0
327,633,373,654,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
440,634,480,654,1.30,,1.0,1,0,2,30.0,1,0,1,0,0
500,630,530,654,SR,,0.0,0,0,0,0.0,0,0,0,0,0
30,692,139,716,SUB TOTAL,,0.0,0,0,0,0.0,0,0,0,0,1
484,690,528,713,7.70,total,1.0,1,0,2,70.0,1,0,1,0,0
27,723,167,748,GRAND TOTAL,,0.0,0,0,0,0.0,0,0,0,0,1
486,719,530,743,7.70,total,1.0,1,0,2,70.0,1,0,1,0,0
32,784,178,806,CASH 8.00 MYR,,1.0,0,1,2,8.0,1,0,1,0,1
486,777,529,802,8.00,,1.0,1,0,2,8.0,1,0,1,0,0
31,842,155,862,CHANGE DUE,,0.0,0,0,0,0.0,0,0,0,0,1
482,839,530,868,0.30,,1.0,1,0,2,30.0,1,0,1,0,0
30,899,138,926,TOTAL QTY,,0.0,0,0,0,0.0,0,0,0,0,1
300,899,313,923,3,,0.0,1,0,1,3.0,1,0,0,0,0
32,960,75,983,SR :,,1.0,0,0,0,0.0,0,0,0,0,1
94,959,131,984,0%,,1.0,0,0,1,0.0,1,0,1,0,0
189,961,268,982,GOODS :,,1.0,0,0,0,0.0,0,0,0,0,0
307,960,348,982,7.70,total,1.0,1,0,2,70.0,1,0,1,0,0
401,957,448,985,TAX :,,1.0,0,0,0,0.0,0,0,0,0,1
486,960,530,982,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
35,1018,258,1042,29/06/2018 8:26:57 AM,date,4.0,0,1,6,2018.0,1,0,2,0,0
33,1048,391,1071,BILL 4449 - 517 - 12949 - 2906180053,,3.0,0,0,4,2906180053.0,1,1,4,0,1
31,1106,253,1129,PRICE IS GST INCLUSIVE,,0.0,0,0,0,0.0,0,0,0,0,1
