xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
31,67,587,89,GARDENIA BAKERIES (KL) SDN BHD (139386 X),company,4.0,0,0,1,139386.0,1,0,1,0,3
167,91,441,112,"LOT 3, JALAN PELABUR 23/1,",address,3.0,0,1,3,23.0,1,0,2,0,2
157,113,455,137,"40300 SHAH ALAM, SELANGOR.",address,2.0,0,0,1,40300.0,1,0,1,0,3
116,137,301,158,TEL: 03 55423228,,1.0,0,0,2,55423228.0,1,0,2,0,1
187,159,431,181,GST ID: 000381399040,,1.0,0,0,1,381399040.0,1,0,1,0,2
134,201,482,238,TAX INVOICE / ADJUSTMENT NOTE,,1.0,0,0,0,0.0,0,1,0,0,3
241,257,510,296,CASH INV NO.: 7903F711,,2.0,0,1,2,7903.0,1,0,0,0,0
23,297,110,321,VE0514,,0.0,0,1,1,514.0,1,0,0,0,0
317,297,511,320,DATE: 03/09/2017,date,3.0,0,1,3,2017.0,1,0,0,0,0
20,329,370,365,MAKASSAR FRESH MARKET SDN BHD,,0.0,0,0,0,0.0,0,0,0,0,2
22,370,307,393,"GROUND FLOOR, NO. 4 & 6,",,4.0,0,1,2,6.0,1,0,2,1,4
24,396,203,415,"JALAN SS 15/4B,",,2.0,0,0,2,15.0,1,0,0,0,2
21,417,349,437,"47500 SUBANG JAYA, SELANGOR",,1.0,0,0,1,47500.0,1,0,1,0,3
21,438,223,462,VE05: AZLAN(3737),,3.0,0,0,2,3737.0,1,0,0,0,2
251,460,409,483,DD: 03/09/2017,date,3.0,0,1,3,2017.0,1,0,0,0,1
433,458,489,482,11:27,,1.0,0,0,2,27.0,1,0,1,0,0
19,493,153,511,DESCRIPTION,,0.0,0,0,0,0.0,0,0,0,0,0
172,491,212,509,U.P,,1.0,0,0,0,0.0,0,0,0,0,1
325,490,342,508,D,,0.0,0,0,0,0.0,0,0,0,0,0
421,489,506,510,AMT(RM),,2.0,0,0,0,0.0,0,0,1,0,0
20,525,140,547,O.C. WHITE,,2.0,0,0,0,0.0,0,0,0,0,1
161,528,211,547,2.13,,1.0,1,0,2,13.0,1,0,1,0,0
244,528,259,546,0,,0.0,1,0,1,0.0,1,0,1,0,0
293,527,304,546,1,,0.0,1,0,1,1.0,1,0,0,0,0
326,527,341,546,0,,0.0,1,0,1,0.0,1,0,1,0,0
375,527,400,546,-1,,1.0,1,0,1,1.0,1,0,0,0,0
455,524,504,546,2.13,,1.0,1,0,2,13.0,1,0,1,0,0
18,550,129,571,WHOLEMEAL,,0.0,0,0,0,0.0,0,0,0,0,0
159,550,212,570,2.78,,1.0,1,0,2,78.0,1,0,1,0,0
244,551,258,570,5,,0.0,1,0,1,5.0,1,0,0,0,0
290,550,306,568,0,,0.0,1,0,1,0.0,1,0,1,0,0
326,551,342,569,0,,0.0,1,0,1,0.0,1,0,1,0,0
387,549,400,569,5,,0.0,1,0,1,5.0,1,0,0,0,0
446,549,509,568,13.90,,1.0,1,0,2,90.0,1,0,1,0,0
19,573,132,594,O.C JUMBO,,1.0,0,0,0,0.0,0,0,0,0,1
162,574,212,593,2.97,,1.0,1,0,2,97.0,1,0,1,0,0
244,574,259,592,3,,0.0,1,0,1,3.0,1,0,0,0,0
290,574,306,593,0,,0.0,1,0,1,0.0,1,0,1,0,0
326,574,341,591,0,,0.0,1,0,1,0.0,1,0,1,0,0
385,572,401,592,3,,0.0,1,0,1,3.0,1,0,0,0,0
455,572,505,594,8.91,,1.0,1,0,2,91.0,1,0,1,0,0
19,597,142,617,BONZ SAVER,,0.0,0,0,0,0.0,0,0,0,0,0
160,595,212,616,2.97,,1.0,1,0,2,97.0,1,0,1,0,0
244,598,258,617,3,,0.0,1,0,1,3.0,1,0,0,0,0
290,597,306,615,0,,0.0,1,0,1,0.0,1,0,1,0,0
326,597,342,616,0,,0.0,1,0,1,0.0,1,0,1,0,0
385,597,400,615,3,,0.0,1,0,1,3.0,1,0,0,0,0
455,598,506,616,8.91,,1.0,1,0,2,91.0,1,0,1,0,0
181,627,401,670,TOTAL 0% SUPPLIES:,,2.0,0,0,1,0.0,1,0,1,0,0
444,629,508,662,29.59,total,1.0,1,0,2,59.0,1,0,1,0,0
18,677,132,701,CR-CHOCLT,,1.0,0,0,0,0.0,0,0,0,0,1
159,677,213,702,0.72,,1.0,1,0,2,72.0,1,0,1,0,0
243,677,262,700,6,,0.0,1,0,1,6.0,1,0,0,0,0
289,679,309,702,6,,0.0,1,0,1,6.0,1,0,0,0,0
325,677,341,699,0,,0.0,1,0,1,0.0,1,0,1,0,0
384,679,403,699,0,,0.0,1,0,1,0.0,1,0,1,0,0
456,680,507,697,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
40,711,399,751,TOTAL 6% SUPPLIES (EXCL. GST):,,5.0,0,1,1,6.0,1,0,1,0,1
451,709,511,745,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
350,758,400,790,GST:,,1.0,0,0,0,0.0,0,0,0,0,1
454,758,508,790,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
55,805,397,849,TOTAL 6% SUPPLIES (INC. GST):,,5.0,0,1,1,6.0,1,0,1,0,3
454,808,508,842,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
184,854,397,897,TOTAL 0% SUPPLIES:,,2.0,0,0,1,0.0,1,0,1,0,0
444,855,512,891,29.59,total,1.0,1,0,2,59.0,1,0,1,0,0
232,901,402,945,TOTAL PAYABLE:,,1.0,0,0,0,0.0,0,0,0,0,0
441,906,510,939,29.59,total,1.0,1,0,2,59.0,1,0,1,0,0
23,966,118,991,E.&.0.E.,,5.0,0,0,1,0.0,1,0,1,0,0
26,991,555,1014,RECEIVED ABOVE GOODS IN GOOD ORDER CONDITION.,,1.0,0,0,0,0.0,0,0,0,0,1
22,1014,489,1037,THE RECIPIENT OF GARDENIA'S PRODUCTS IS,,1.0,0,0,0,0.0,0,0,0,0,0
21,1039,558,1060,REQUIRED TO MAKE NECESSARY ADJUSTMENTS TO ITS,,0.0,0,0,0,0.0,0,0,0,0,2
23,1062,467,1085,"INPUT TAX CLAIMS, ON THE BASIC OF THE",,1.0,0,0,0,0.0,0,0,0,0,3
21,1086,487,1107,ADJUSTMENTS SHOWN IN THIS TAX INVOICE /,,1.0,0,0,0,0.0,0,0,0,0,1
23,1110,206,1132,ADJUSTMENT NOTE,,0.0,0,0,0,0.0,0,0,0,0,0
185,1134,431,1158,CUSTOMER'S COPY,,1.0,0,0,0,0.0,0,0,0,0,1
316,137,503,159,FAX:03- 55423213,,2.0,0,0,2,55423213.0,1,0,1,0,1
222,491,258,509,ISS,,0.0,0,0,0,0.0,0,0,0,0,0
269,491,305,509,EXC,,0.0,0,0,0,0.0,0,0,0,0,0
352,490,400,509,SALE,,0.0,0,0,0,0.0,0,0,0,0,1
