xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
220,331,670,376,MR. D.I.Y. (M) SDN BHD,company,6.0,0,0,0,0.0,0,0,0,0,5
280,378,584,423,CO-REG:860671-D,,3.0,0,0,1,860671.0,1,0,0,0,1
115,431,741,478,"LOT 1851-A & 1851-B, JALAN KPB 6,",address,5.0,0,0,3,1851.0,1,0,3,1,5
136,486,723,529,"KAWASAN PERINDUSTRIAN BALAKONG,",address,1.0,0,0,0,0.0,0,0,0,0,3
149,534,730,578,"43300 SERI KEMBANGAN, SELANGOR",address,1.0,0,0,1,43300.0,1,0,1,0,3
202,581,664,629,(GST ID NO :000306020352),,3.0,0,1,1,306020352.0,1,0,1,0,3
286,634,572,682,(SELAYANG MALL),,2.0,0,0,0,0.0,0,0,0,0,2
307,682,557,724,-TAX INVOICE-,,2.0,0,0,0,0.0,0,0,0,0,0
65,787,353,827,CUSHION 43*43CM,,1.0,0,0,2,43.0,1,0,2,0,1
48,837,355,879,NZ-06/07 - 5/40,,4.0,0,0,4,40.0,1,0,1,0,1
60,890,209,929,9032550,,0.0,1,0,1,9032550.0,1,0,1,0,0
63,938,411,986,COLANDER 12610#*VS,,2.0,0,0,1,12610.0,1,0,1,0,0
66,986,277,1031,IA00 - 6/96,,2.0,0,0,3,96.0,1,0,1,0,1
66,1041,315,1080,6934091490607,,0.0,1,0,1,6934091490607.0,1,0,1,0,0
63,1089,578,1130,S/S SQUARE STAND SSB0775-A#,,3.0,0,0,1,775.0,1,1,0,0,5
65,1140,280,1181,UK11 - 5/80,,2.0,0,1,3,80.0,1,0,0,0,2
60,1188,316,1230,6942008427899,,0.0,1,0,1,6942008427899.0,1,0,1,0,0
68,1242,422,1293,POT HOLDER (SQUARE),,2.0,0,0,0,0.0,0,0,0,0,3
63,1289,325,1334,MC52 - 10/300,,2.0,0,0,3,300.0,1,0,1,0,1
64,1342,210,1381,9067846,,0.0,1,0,1,9067846.0,1,0,1,0,0
62,1386,452,1437,MOSQUITO RACKET 108#,,1.0,0,0,1,108.0,1,0,2,0,0
66,1444,397,1484,NA41/2-51 - 25/50,,4.0,0,0,5,51.0,1,0,2,0,1
63,1495,212,1531,9021485,,0.0,1,0,1,9021485.0,1,0,1,0,0
60,1543,730,1591,STEMGLASS ST01-9AW/6WGB-CG 8ST 9OZ,,3.0,0,0,5,9.0,1,0,3,0,3
60,1590,286,1641,QA31-42 - 8,,2.0,0,0,3,42.0,1,0,2,0,1
68,1644,333,1686,8992787966728,,0.0,1,0,1,8992787966728.0,1,0,1,0,0
66,1691,459,1742,MOSQUITO RACKET 108#,,1.0,0,0,1,108.0,1,0,2,0,0
68,1748,405,1787,NA41/2-51 - 25/50,,4.0,0,0,5,51.0,1,0,2,0,1
66,1798,203,1840,9021485,,0.0,1,0,1,9021485.0,1,0,1,0,0
66,1897,281,1947,ITEM(S) : 7,,3.0,0,1,1,7.0,1,0,1,0,1
476,890,649,929,1 X 14.90,,1.0,0,1,3,90.0,1,0,2,0,0
476,1033,539,1081,1 X,,0.0,0,0,1,1.0,1,0,1,0,0
480,1188,540,1231,1 X,,0.0,0,0,1,1.0,1,0,1,0,0
476,1344,541,1384,5 X,,0.0,0,0,1,5.0,1,0,1,0,0
479,1494,652,1534,1 X 13.50,,1.0,0,1,3,50.0,1,0,2,0,0
474,1647,654,1692,1 X 24.90,,1.0,0,1,3,90.0,1,0,2,0,0
457,1796,787,1840,-1 X 13.50 -13.50,,4.0,0,1,5,50.0,1,0,1,0,1
773,789,820,825,*S,,1.0,0,0,0,0.0,0,0,0,0,0
776,940,820,980,*S,,1.0,0,0,0,0.0,0,0,0,0,0
776,1089,821,1128,*S,,1.0,0,0,0,0.0,0,0,0,0,0
775,1242,819,1282,*S,,1.0,0,0,0,0.0,0,0,0,0,0
774,1391,828,1433,*S,,1.0,0,0,0,0.0,0,0,0,0,0
771,1549,825,1588,*S,,1.0,0,0,0,0.0,0,0,0,0,0
777,1699,822,1739,*S,,1.0,0,0,0,0.0,0,0,0,0,0
626,1901,823,1945,QTY(S) : 9,,3.0,0,1,1,9.0,1,0,1,0,1
66,1998,411,2042,TOTAL INCL. GST@6%,,3.0,0,1,1,6.0,1,0,0,0,0
61,2054,159,2090,CASH,,0.0,0,0,0,0.0,0,0,0,0,0
60,2099,188,2141,CHANGE,,0.0,0,0,0,0.0,0,0,0,0,0
