xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
334,120,976,182,ASO ELECTRICAL TRADING SDN BHD,company,0.0,0,0,0,0.0,0,0,0,0,4
586,180,741,214,1000131-K,,1.0,0,0,1,1000131.0,1,0,1,0,0
440,219,875,273,"NO 31G, JALAN SEPADU C 25/C.",address,3.0,0,0,2,31.0,1,1,2,0,4
432,259,887,316,"SECTION 25, TAMAN IDUSTRIES.",,2.0,0,1,1,25.0,1,0,1,0,2
423,290,907,358,"AXIS 40400 SHAH ALAM, SELANGOR",address,1.0,0,0,1,40400.0,1,0,1,0,3
357,349,734,406,"TEL: 03-51221701, 51313091",,3.0,0,0,3,51313091.0,1,1,3,0,1
758,325,1009,377,FAX: 03-51215716,,2.0,0,0,2,51215716.0,1,1,2,0,1
492,595,658,636,CS00093091,,0.0,0,0,1,93091.0,1,0,0,0,0
678,1661,854,1696,THANK YOU.,,1.0,0,0,0,0.0,0,0,0,0,0
508,1606,1020,1678,"GOODS SOLD ARE NOT RETURNABLE,",,1.0,0,0,0,0.0,0,0,0,0,2
529,396,866,445,GST NO:000683900928,,1.0,0,0,1,683900928.0,1,0,0,0,2
598,450,802,497,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
335,539,451,578,BILL TO:,,1.0,0,0,0,0.0,0,0,0,0,2
347,612,478,645,RECEIPT #:,,2.0,0,0,0,0.0,0,1,0,0,1
795,576,1016,618,DATE: 04/12/2017,date,3.0,0,1,3,2017.0,1,0,1,0,0
337,647,517,686,SALESPERSON:,,1.0,0,0,0,0.0,0,0,0,0,0
346,677,555,716,CASHIER: USER,,1.0,0,0,0,0.0,0,0,0,0,1
792,620,996,674,TIME: 11:29:00,,3.0,0,1,3,29.0,1,0,1,0,1
805,711,891,753,(GST),,2.0,0,0,0,0.0,0,0,0,0,1
930,699,1033,743,(GST),,2.0,0,0,0,0.0,0,0,0,0,1
342,785,428,822,ITERM,,0.0,0,0,0,0.0,0,0,0,0,0
581,758,640,805,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
679,753,750,792,RSP,,0.0,0,0,0,0.0,0,0,0,0,1
812,748,893,775,RSP,,0.0,0,0,0,0.0,0,0,0,0,1
905,738,1028,775,AMOUNT,,0.0,0,0,0,0.0,0,0,0,0,0
357,824,465,863,102749,,0.0,1,1,1,102749.0,1,0,1,0,0
598,809,637,843,1,,0.0,1,0,1,1.0,1,0,0,0,0
679,795,768,832,44.40,,1.0,1,0,2,44.0,1,0,1,0,0
807,780,891,824,47.06,,1.0,1,0,2,47.0,1,0,1,0,0
945,773,1034,820,47.06,,1.0,1,0,2,47.0,1,0,1,0,0
366,826,865,900,"SR: FUJI CONTACTOR, SC-03, 240VAC",,4.0,0,1,2,240.0,1,0,0,0,5
601,1575,693,1606,TOTAL:,,1.0,0,0,0,0.0,0,0,0,0,0
364,908,475,940,106766,,0.0,1,0,1,106766.0,1,0,1,0,0
605,888,639,925,1,,0.0,1,0,1,1.0,1,0,0,0,0
686,876,775,913,49.00,,1.0,1,0,2,49.0,1,0,1,0,0
814,869,895,903,51.94,,1.0,1,0,2,94.0,1,0,1,0,0
950,854,1041,893,51.94,,1.0,1,0,2,94.0,1,0,1,0,0
370,900,917,981,SR: ANLY FLOATLESS RELAY 240V. AFS-1,,3.0,0,1,2,240.0,1,0,0,0,4
604,965,641,998,2,,0.0,1,0,1,2.0,1,0,0,0,0
447,974,578,1011,TOT QTY:,,1.0,0,0,0,0.0,0,0,0,0,2
964,935,1043,972,99.00,total,1.0,1,0,2,99.0,1,0,1,0,0
527,1014,903,1068,(EXCLUDED GST) SUB TOTAL:,,3.0,0,0,0,0.0,0,0,0,0,3
964,987,1050,1031,93.40,,1.0,1,0,2,93.0,1,0,1,0,0
748,1060,901,1104,DISCOUNT :,,1.0,0,0,0,0.0,0,0,0,0,0
987,1043,1063,1077,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
741,1112,903,1149,TOTAL GST :,,1.0,0,0,0,0.0,0,0,0,0,1
994,1090,1065,1132,5.60,,1.0,1,0,2,60.0,1,0,1,0,0
709,1164,911,1203,ROUNDING :,,1.0,0,0,0,0.0,0,0,0,0,0
989,1144,1065,1181,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
780,1211,918,1248,TOTAL :,,1.0,0,0,0,0.0,0,0,0,0,0
972,1191,1070,1230,99.00,total,1.0,1,0,2,99.0,1,0,1,0,0
770,1252,925,1294,CASH :,,1.0,0,0,0,0.0,0,0,0,0,0
955,1238,1066,1272,100.00,,1.0,1,0,2,100.0,1,0,1,0,0
745,1302,925,1339,CHANGE :,,1.0,0,0,0,0.0,0,0,0,0,0
996,1279,1070,1321,1.00,,1.0,1,0,2,1.0,1,0,1,0,0
409,1424,697,1476,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
434,1499,573,1536,TAX CODE,,0.0,0,0,0,0.0,0,0,0,0,1
652,1488,683,1516,%,,1.0,0,0,0,0.0,0,0,0,0,0
787,1469,900,1508,AMOUNT,,0.0,0,0,0,0.0,0,0,0,0,0
1016,1439,1090,1481,GST,,0.0,0,0,0,0.0,0,0,0,0,1
435,1538,501,1577,SR,,0.0,0,0,0,0.0,0,0,0,0,0
662,1518,692,1560,6,,0.0,1,0,1,6.0,1,0,0,0,0
814,1511,907,1536,93.40,,1.0,1,0,2,93.0,1,0,1,0,0
1019,1486,1095,1528,5.60,,1.0,1,0,2,60.0,1,0,1,0,0
1019,1533,1105,1567,5.60,,1.0,1,0,2,60.0,1,0,1,0,0
819,1550,917,1592,93.40,,1.0,1,0,2,93.0,1,0,1,0,0
