xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
1855,1328,3292,1410,DE MAXIMUM THAI EXPRESS SDN BHD,company,0.0,0,0,0,0.0,0,0,0,0,5
2409,1453,2752,1516,1241045-D,,1.0,0,0,1,1241045.0,1,0,1,0,0
2026,1551,3121,1626,"BLK 2, UNIT G1 & G2, BESTARI TERRACE,",address,4.0,0,1,3,2.0,1,0,1,1,6
2091,1654,3060,1723,"LOT PTD 182908 & PTD 143216,",address,2.0,0,0,2,182908.0,1,0,2,1,2
1941,1755,3196,1837,"JALAN DANGA, TAMAN NUSA BESTARI, 81300",address,2.0,0,0,1,81300.0,1,0,1,0,5
1824,2041,2494,2123,TAX INVOICE NO,,0.0,0,0,0,0.0,0,0,0,0,2
2884,2029,2966,2152,8,,0.0,1,0,1,8.0,1,0,1,0,0
1818,2177,2022,2256,5664,,0.0,1,0,1,5664.0,1,0,1,0,0
1817,2311,2758,2384,DATE: 14/04/2018 11:28:59 PM,date,5.0,0,1,6,2018.0,1,0,2,0,1
1808,2432,2096,2503,CASHIER:,,1.0,0,0,0,0.0,0,0,0,0,1
1808,2531,2274,2604,WAITER: ANJO,,1.0,0,0,0,0.0,0,0,0,0,1
1841,2647,2333,2723,QTY CODE/DESC,,1.0,0,0,0,0.0,0,0,0,0,1
2590,2635,2883,2708,UNIT PRICE,,0.0,0,0,0,0.0,0,0,0,0,1
3001,2630,3270,2701,TOTAL RM,,0.0,0,0,0,0.0,0,0,0,0,1
1881,2791,1909,2857,1,,0.0,1,0,1,1.0,1,0,0,0,0
1994,2788,2122,2852,D15,,0.0,0,0,1,15.0,1,0,0,0,1
2751,2788,2888,2847,8.90,,1.0,1,0,2,90.0,1,0,1,0,0
3148,2784,3295,2850,8.90,,1.0,1,0,2,90.0,1,0,1,0,0
1997,2895,2460,2966,THAI ICE TEA,,0.0,0,0,0,0.0,0,0,0,0,1
1881,2987,1909,3056,1,,0.0,1,0,1,1.0,1,0,0,0,0
1992,2982,2162,3053,FR01,,0.0,0,0,1,1.0,1,0,0,0,0
2722,2982,2887,3048,12.90,,1.0,1,0,2,90.0,1,0,1,0,0
3105,2980,3299,3049,12.90,,1.0,1,0,2,90.0,1,0,1,0,0
1994,3089,2769,3162,BELACAN FRIED RICE,,0.0,0,0,0,0.0,0,0,0,0,2
1817,3228,2292,3304,TOTAL AMOUNT:,,1.0,0,0,0,0.0,0,0,0,0,0
3100,3223,3294,3289,21.80,total,1.0,1,0,2,80.0,1,0,1,0,0
1808,3377,2300,3460,ROUNDING ADJ:,,1.0,0,0,0,0.0,0,0,0,0,1
3145,3382,3289,3451,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
1815,3528,2276,3606,TOTAL AMOUNT:,,1.0,0,0,0,0.0,0,0,0,0,0
3103,3528,3290,3599,21.80,total,1.0,1,0,2,80.0,1,0,1,0,0
1815,3786,2122,3862,TOTAL:,,1.0,0,0,0,0.0,0,0,0,0,0
2850,3781,3282,3873,RM 21.80,total,1.0,0,1,2,80.0,1,0,1,0,1
1810,3949,2046,4032,TYPE 2,,0.0,0,1,1,2.0,1,0,1,0,0
2214,3942,2434,4027,QTY: 2,,1.0,0,1,1,2.0,1,0,1,0,1
2926,3930,3259,3999,14/04/2018,date,2.0,0,1,3,2018.0,1,0,0,0,0
2009,4166,3082,4235,...XPOSMART WIFIPOS SINCE 1985...,,6.0,0,1,1,1985.0,1,0,1,0,1
2150,2429,2318,2490,S201,,0.0,0,0,1,201.0,1,0,0,0,0
