xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
132,241,498,271,TOKYO KITCHEN (CITTA MALL),company,2.0,0,0,0,0.0,0,0,0,0,4
174,277,469,306,TOKYO KITCHEN SDN BHD,company,0.0,0,0,0,0.0,0,0,0,0,4
242,313,386,341,(945402-P),,3.0,0,0,1,945402.0,1,0,1,0,0
115,347,498,377,"G-26, GRD FLOOR,CITTA MALL,",address,4.0,0,1,1,26.0,1,0,0,0,4
200,380,424,409,"NO 1, JALAN PJU,",address,2.0,0,1,1,1.0,1,0,1,0,2
93,414,525,446,"1A/4B, JLN PJU 1,ARA DAMANSARA,",address,4.0,0,1,3,4.0,1,0,2,0,3
173,452,453,479,47301 PETALING JAYA.,address,1.0,0,0,1,47301.0,1,0,1,0,2
253,486,381,512,SELANGOR.,address,1.0,0,0,0,0.0,0,0,0,0,1
130,520,498,549,GST REG. NO : 002007515136,,2.0,0,0,1,2007515136.0,1,0,1,0,2
145,587,455,620,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
29,658,256,712,TABLE D2,,0.0,0,1,1,2.0,1,0,0,0,2
423,636,649,696,POSTED,,0.0,0,0,0,0.0,0,0,0,0,0
30,714,230,741,ORDER#. 149308,,2.0,0,0,1,149308.0,1,0,1,0,0
30,746,301,776,BILL#: V007- 147795,,3.0,0,0,2,147795.0,1,0,1,0,1
411,747,541,777,PAX(S): 4,,3.0,0,1,1,4.0,1,0,1,0,1
30,783,89,813,DATE,,0.0,0,0,0,0.0,0,0,0,0,0
130,783,426,811,: 23-04-2017 21:04:28,date,5.0,0,1,6,2017.0,1,2,4,0,0
115,2405,498,2435,POWERED BY WWW.MYSIS.COM.MY,,3.0,0,0,0,0.0,0,0,0,0,0
29,817,230,846,CASHIER: JIMIE,,1.0,0,0,0,0.0,0,0,0,0,2
29,886,189,919,DESCRIPTION,,0.0,0,0,0,0.0,0,0,0,0,0
240,886,287,919,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
340,885,440,917,U.PRICE,,1.0,0,0,0,0.0,0,0,0,0,1
468,884,538,916,TOTAL,,0.0,0,0,0,0.0,0,0,0,0,0
553,885,597,914,TAX,,0.0,0,0,0,0.0,0,0,0,0,1
32,956,331,987,SALMON TERIYAKI WAZEN,,0.0,0,0,0,0.0,0,0,0,0,2
26,1024,444,1054,CHICKEN SALAD & SASHIMI GOZEN,,1.0,0,0,0,0.0,0,0,0,1,4
32,1096,385,1126,CHICKEN KATSU CURRY WAZEN,,0.0,0,0,0,0.0,0,0,0,0,3
31,1164,299,1192,SABA TERIYAKI WAZEN,,0.0,0,0,0,0.0,0,0,0,0,3
230,994,273,1019,1 X,,0.0,0,0,1,1.0,1,0,1,0,0
231,1059,272,1087,1 X,,0.0,0,0,1,1.0,1,0,1,0,0
231,1131,271,1156,1 X,,0.0,0,0,1,1.0,1,0,1,0,0
230,1200,271,1225,1 X,,0.0,0,0,1,1.0,1,0,1,0,0
341,992,415,1018,25.90,,1.0,1,0,2,90.0,1,0,1,0,0
340,1059,413,1088,25.90,,1.0,1,0,2,90.0,1,0,1,0,0
344,1130,413,1156,19.90,,1.0,1,0,2,90.0,1,0,1,0,0
341,1197,411,1226,25.90,,1.0,1,0,2,90.0,1,0,1,0,0
465,991,539,1021,25.90,,1.0,1,0,2,90.0,1,0,1,0,0
466,1059,540,1086,25.90,,1.0,1,0,2,90.0,1,0,1,0,0
470,1128,539,1157,19.90,,1.0,1,0,2,90.0,1,0,1,0,0
466,1199,539,1226,25.90,,1.0,1,0,2,90.0,1,0,1,0,0
567,992,596,1020,SR,,0.0,0,0,0,0.0,0,0,0,0,0
567,1060,597,1088,SR,,0.0,0,0,0,0.0,0,0,0,0,0
565,1129,596,1159,SR,,0.0,0,0,0,0.0,0,0,0,0,0
567,1197,596,1226,SR,,0.0,0,0,0,0.0,0,0,0,0,0
31,1263,341,1297,TOTAL (EXCLUDING GST):,,3.0,0,0,0,0.0,0,0,0,0,3
29,1300,298,1330,SERV. CHARGE (10%):,,5.0,0,1,1,10.0,1,0,1,0,2
29,1332,200,1364,GST PAYABLE:,,1.0,0,0,0,0.0,0,0,0,0,2
33,1369,385,1399,TOTAL (INCLUSIVE OF GST):,,3.0,0,0,0,0.0,0,0,0,0,3
522,1262,598,1294,97.60,,1.0,1,0,2,97.0,1,0,1,0,0
536,1298,597,1329,9.76,,1.0,1,0,2,76.0,1,0,1,0,0
536,1334,595,1362,6.44,,1.0,1,0,2,44.0,1,0,1,0,0
511,1370,595,1398,113.80,total,1.0,1,0,2,113.0,1,0,1,0,0
31,1439,192,1492,TOTAL:,,1.0,0,0,0,0.0,0,0,0,0,0
429,1440,594,1489,113.80,total,1.0,1,0,2,113.0,1,0,1,0,0
30,1526,201,1554,CLOSED: 1528,,1.0,0,1,1,1528.0,1,0,1,0,1
297,1525,440,1555,23-04-2017,date,2.0,0,1,3,2017.0,1,1,3,0,0
480,1529,596,1557,21:42:00,,2.0,0,1,3,42.0,1,0,1,0,0
30,1560,216,1592,SERVER: PETER,,1.0,0,0,0,0.0,0,0,0,0,2
32,1665,88,1692,VISA,,0.0,0,0,0,0.0,0,0,0,0,1
511,1667,592,1693,113.80,total,1.0,1,0,2,113.0,1,0,1,0,0
23,1693,284,1728,- ************7501,,13.0,0,1,1,7501.0,1,0,1,0,0
26,1732,247,1763,- WONG TAI CHIN,,1.0,0,0,0,0.0,0,0,0,0,3
27,1768,116,1795,- %B42,,2.0,0,1,1,42.0,1,0,0,0,0
28,1904,187,1936,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
