xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
180,295,547,327,MR. D.I.Y. (M) SDN BHD,company,6.0,0,0,0,0.0,0,0,0,0,5
216,328,512,362,(CO.REG :860671-D),,5.0,0,0,1,860671.0,1,1,2,0,0
82,363,627,397,"LOT 1851-A & 1851-B, JALAN KPB 6,",address,5.0,0,0,3,1851.0,1,0,3,1,5
97,396,608,429,"KAWASAN PERINDUSTRIAN BALAKONG,",address,1.0,0,0,0,0.0,0,0,0,0,3
114,430,615,463,"43300 SERI KEMBANGAN, SELANGOR",address,1.0,0,0,1,43300.0,1,0,1,0,3
151,463,560,497,(GST ID NO :000306020352),,3.0,0,1,1,306020352.0,1,0,1,0,3
251,498,461,531,(IOI PUCHONG),,2.0,0,0,0,0.0,0,0,0,0,2
248,533,466,562,-TAX INVOICE-,,2.0,0,0,0,0.0,0,0,0,0,0
30,597,547,630,ALUMINIUM FOIL 25SQ# 30CM*7.62M,,3.0,0,0,4,62.0,1,0,2,0,1
663,598,697,630,*S,,1.0,0,0,0,0.0,0,0,0,0,0
30,633,266,664,BJ41/2-52 - 24,,3.0,0,0,4,52.0,1,1,2,0,0
31,667,151,695,9069295,,0.0,1,0,1,9069295.0,1,0,1,0,0
399,667,412,694,1,,0.0,1,0,1,1.0,1,0,0,0,0
429,666,450,696,X,,0.0,0,0,0,0.0,0,0,0,0,0
480,667,548,696,5.50,,1.0,1,0,2,50.0,1,0,1,0,0
597,667,664,695,5.50,,1.0,1,0,2,50.0,1,0,1,0,0
31,700,613,731,SEKOPLAS H/D GARBAGE 89CM*117CM 10S,,2.0,0,1,3,117.0,1,1,2,0,3
663,698,696,728,*S,,1.0,0,0,0,0.0,0,0,0,0,0
30,731,183,763,WA58 - 16,,1.0,0,0,2,58.0,1,0,1,0,1
32,766,249,796,9557002081113,,0.0,1,0,1,9557002081113.0,1,0,1,0,0
399,767,414,795,5,,0.0,1,0,1,5.0,1,0,0,0,0
430,767,449,797,X,,0.0,0,0,0,0.0,0,0,0,0,0
480,767,546,795,9.50,,1.0,1,0,2,50.0,1,0,1,0,0
580,766,664,796,47.50,,1.0,1,0,2,50.0,1,0,1,0,0
32,800,234,830,PLASTIC BAGS,,0.0,0,0,0,0.0,0,0,0,0,2
664,798,697,830,*S,,1.0,0,0,0,0.0,0,0,0,0,0
32,834,116,862,99999,,0.0,1,0,1,99999.0,1,0,1,0,0
398,836,413,861,1,,0.0,1,0,1,1.0,1,0,0,0,0
431,834,446,861,X,,0.0,0,0,0,0.0,0,0,0,0,0
480,834,545,864,0.20,,1.0,1,0,2,20.0,1,0,1,0,0
595,834,662,862,0.20,,1.0,1,0,2,20.0,1,0,1,0,0
32,898,216,931,ITEM(S) : 3,,3.0,0,1,1,3.0,1,0,0,0,1
529,899,695,930,QTY(S) : 7,,3.0,0,1,1,7.0,1,0,1,0,1
32,964,332,997,TOTAL INCL. GST@6%,,3.0,0,1,1,6.0,1,0,0,0,0
563,967,696,995,RM 53.20,total,1.0,0,1,2,53.0,1,0,1,0,1
32,1001,101,1028,CASH,,0.0,0,0,0,0.0,0,0,0,0,0
547,998,698,1030,RM 100.20,,1.0,0,0,2,100.0,1,0,1,0,1
32,1033,132,1065,CHANGE,,0.0,0,0,0,0.0,0,0,0,0,0
561,1033,696,1064,RM 47.00,,1.0,0,1,2,47.0,1,0,1,0,1
31,1097,446,1131,GST @6% INCLUDED IN TOTAL,,2.0,0,1,1,6.0,1,0,0,0,1
527,1098,647,1131,RM 3.01,,1.0,0,1,2,3.0,1,0,1,0,1
31,1166,167,1197,28-04-18,date,2.0,0,1,3,28.0,1,2,3,0,0
186,1168,266,1197,15:40,,1.0,0,0,2,40.0,1,0,1,0,0
281,1168,348,1198,SH01,,0.0,0,0,1,1.0,1,0,0,0,0
364,1167,432,1197,ZJ86,,0.0,0,0,1,86.0,1,0,0,0,0
480,1166,516,1199,T3,,0.0,0,0,1,3.0,1,0,0,0,1
529,1167,698,1197,R000064333,,0.0,0,0,1,64333.0,1,0,0,0,0
30,1200,432,1232,OPERATOR TRAINEE CASHIER,,0.0,0,0,0,0.0,0,0,0,0,2
132,1269,582,1297,EXCHANGE ARE ALLOWED WITHIN,,0.0,0,0,0,0.0,0,0,0,0,1
198,1302,512,1334,7 DAY WITH RECEIPT.,,1.0,0,1,1,7.0,1,0,1,0,2
162,1335,561,1366,STRICTLY NO CASH REFUND.,,1.0,0,0,0,0.0,0,0,0,0,0
