xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
1658,1613,3003,1683,UNIHAKKA INTERNATIONAL SDN BHD,company,0.0,0,0,0,0.0,0,0,0,0,4
2096,1696,2568,1759,16 APR 2018 18:23,date,1.0,0,1,4,2018.0,1,0,3,0,1
2185,1776,2480,1850,(867388-U),,3.0,0,0,1,867388.0,1,0,1,0,0
1759,1861,2906,1932,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",address,3.0,0,1,3,12.0,1,0,2,0,3
1900,1944,2770,2009,"TAMPOI,81200 JOHOR BAHRU,JOHOR",address,2.0,0,0,1,81200.0,1,0,0,0,0
2145,2024,2514,2081,TAXINVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
1598,2102,2422,2162,INVOICE # : OR18041602170486,,2.0,0,0,1,18041602170486.0,1,0,0,0,0
1601,2222,1727,2279,ITEM,,0.0,0,0,0,0.0,0,0,0,0,1
2070,2222,2173,2288,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
2931,2213,3063,2270,TOTAL,,0.0,0,0,0,0.0,0,0,0,0,0
1601,2313,2553,2384,SR I00100000035- 1 MEAT + 3 VEGE,,2.0,0,0,3,100000035.0,1,0,2,1,2
1604,2405,1756,2468,$7.10,,2.0,0,0,2,10.0,1,1,1,0,0
2079,2410,2108,2464,1,,0.0,1,0,1,1.0,1,0,0,0,0
2914,2396,3060,2462,$7.10,,2.0,0,0,2,10.0,1,1,1,0,0
1606,2525,2382,2596,SR I00100000015- VEGETABLE,,1.0,0,0,1,100000015.0,1,0,0,0,1
1607,2622,1759,2685,$1.10,,2.0,0,0,2,10.0,1,1,1,0,0
2073,2625,2104,2679,1,,0.0,1,0,1,1.0,1,0,0,0,0
2908,2619,3057,2679,$1.10,,2.0,0,0,2,10.0,1,1,1,0,0
2531,2762,3060,2822,TOTAL AMOUNT: $8.20,total,3.0,0,1,2,20.0,1,1,1,0,0
2606,2839,3066,2914,GST @6%: $0.46,,5.0,0,0,3,46.0,1,1,1,0,1
2631,2928,3060,2991,NETT TOTAL: $8.20,total,3.0,0,1,2,20.0,1,1,1,0,0
1601,3048,1998,3119,PAYMENT MODE,,0.0,0,0,0,0.0,0,0,0,0,0
2851,3045,3063,3102,AMOUNT,,0.0,0,0,0,0.0,0,0,0,0,0
1604,3140,1776,3203,CASH,,0.0,0,0,0,0.0,0,0,0,0,0
2905,3137,3059,3197,$8.20,total,2.0,0,0,2,20.0,1,1,1,0,0
1607,3225,1816,3299,CHANGE,,0.0,0,0,0,0.0,0,0,0,0,0
2911,3220,3063,3286,$0.00,,2.0,0,0,2,0.0,1,1,1,0,0
1601,3426,1938,3489,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
2359,3426,2582,3486,AMOUNT($),,3.0,0,0,0,0.0,0,0,0,0,1
2914,3426,3063,3483,TAX($),,3.0,0,0,0,0.0,0,0,0,0,0
1604,3520,1944,3580,SR = GST @6%,,3.0,0,1,1,6.0,1,1,0,0,2
2491,3520,2585,3571,7.74,,1.0,1,0,2,74.0,1,0,1,0,0
2959,3520,3059,3571,0.46,,1.0,1,0,2,46.0,1,0,1,0,0
1976,3643,2677,3700,GST REG #000656195584,,1.0,0,0,1,656195584.0,1,1,1,0,2
1853,3723,2797,3797,BAR WANG RICE@PERMAS JAYA,,1.0,0,0,0,0.0,0,0,0,0,2
2009,3804,2640,3873,(PRICE INCLUSIVE OF GST),,2.0,0,0,0,0.0,0,0,0,0,1
1979,3889,2677,3960,THANK YOU & COME AGAIN!,,2.0,0,0,0,0.0,0,0,0,1,1
1896,3966,2754,4035,LIKE AND FOLLOW US ON FACEBOOK!,,1.0,0,0,0,0.0,0,0,0,1,1
1944,4049,2702,4126,FACEBOOK.COM/BARWANGRICE,,2.0,0,0,0,0.0,0,1,0,0,0
