xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
75,202,499,228,AIK HUAT HARDWARE,company,0.0,0,0,0,0.0,0,0,0,0,2
75,229,503,256,ENTERPRISE (SETIA,company,1.0,0,0,0,0.0,0,0,0,0,1
125,252,453,280,ALAM) SDN BHD,company,1.0,0,0,0,0.0,0,0,0,0,3
239,279,340,299,822737-X,,1.0,0,0,1,822737.0,1,0,1,0,0
118,301,460,327,"NO. 17-G, JALAN SETIA INDAH",address,3.0,0,0,1,17.0,1,0,1,0,2
151,326,427,354,"(X) U13/X, SETIA ALAM,",address,5.0,0,0,1,13.0,1,1,0,0,3
104,351,471,378,"SEKSYEN U13, 40170 SHAH ALAM,",address,2.0,0,0,2,40170.0,1,0,1,0,4
57,375,519,403,TEL: 012 - 6651783 FAX: 03 - 33623608,,4.0,0,0,4,33623608.0,1,0,4,0,2
157,401,411,427,GST NO: 000394528768,,1.0,0,0,1,394528768.0,1,0,1,0,2
149,454,430,497,SIMPLIFIED TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
32,551,88,576,CASH,,0.0,0,0,0,0.0,0,0,0,0,0
31,600,514,623,RECEIPT #: CSP0397224 DATE: 13/07/2017,date,5.0,0,0,4,397224.0,1,0,1,0,2
34,625,276,650,SALESPERSON : AH002,,1.0,0,1,1,2.0,1,0,1,0,0
305,624,484,649,TIME: 08:13:00,,3.0,0,1,3,13.0,1,0,1,0,1
32,671,88,696,ITEM,,0.0,0,0,0,0.0,0,0,0,0,1
256,673,300,698,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
354,675,399,695,U/P,,1.0,0,0,0,0.0,0,1,0,0,0
431,676,514,696,AMOUNT,,0.0,0,0,0,0.0,0,0,0,0,0
344,701,395,725,(RM),,2.0,0,0,0,0.0,0,0,0,0,1
456,701,510,726,(RM),,2.0,0,0,0,0.0,0,0,0,0,1
35,722,200,748,4060150000005,,0.0,1,0,1,4060150000005.0,1,0,1,0,0
256,725,273,748,1,,0.0,1,0,1,1.0,1,0,0,0,0
345,727,401,746,4.00,total,1.0,1,0,2,4.0,1,0,1,0,0
458,727,510,750,4.00,total,1.0,1,0,2,4.0,1,0,1,0,0
519,728,534,751,S,,0.0,0,0,0,0.0,0,0,0,0,0
35,748,358,780,15AMP UMS PLUG TOP (SIRIM),,2.0,0,1,1,15.0,1,0,0,0,4
32,799,209,826,TOTAL QUANTITY,,0.0,0,0,0,0.0,0,0,0,0,1
345,802,357,822,1,,0.0,1,0,1,1.0,1,0,0,0,0
222,876,416,899,SUB-TOTAL (GST),,3.0,0,0,0,0.0,0,0,0,0,3
298,901,354,923,DISC,,0.0,0,0,0,0.0,0,0,0,0,1
298,925,405,949,ROUNDING,,0.0,0,0,0,0.0,0,0,0,0,0
61,947,186,971,TOTAL,,0.0,0,0,0,0.0,0,0,0,0,0
60,972,164,997,CASH,,0.0,0,0,0,0.0,0,0,0,0,0
62,997,211,1027,CHANGE,,0.0,0,0,0,0.0,0,0,0,0,0
487,878,539,899,4.00,total,1.0,1,0,2,4.0,1,0,1,0,0
483,900,537,923,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
485,924,538,952,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
437,950,541,974,4.00,total,1.0,1,0,2,4.0,1,0,1,0,0
412,975,539,1001,20.00,,1.0,1,0,2,20.0,1,0,1,0,0
413,996,538,1024,16.00,,1.0,1,0,2,16.0,1,0,1,0,0
116,1045,458,1077,*GST @ 6% INCLUDED IN TOTAL,,3.0,0,1,1,6.0,1,0,1,0,1
214,1096,356,1126,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
39,1145,91,1173,CODE,,0.0,0,0,0,0.0,0,0,0,0,0
239,1147,320,1175,AMOUNT,,0.0,0,0,0,0.0,0,0,0,0,0
373,1149,396,1174,%,,1.0,0,0,0,0.0,0,0,0,0,0
443,1150,531,1174,TAX/AMT,,1.0,0,0,0,0.0,0,1,0,0,2
40,1195,75,1221,SR,,0.0,0,0,0,0.0,0,0,0,0,0
264,1197,320,1222,3.77,,1.0,1,0,2,77.0,1,0,1,0,0
376,1202,393,1222,6,,0.0,1,0,1,6.0,1,0,0,0,0
477,1196,535,1223,0.23,,1.0,1,0,2,23.0,1,0,1,0,0
281,1270,402,1297,TAX TOTAL:,,1.0,0,0,0,0.0,0,0,0,0,1
477,1272,533,1296,0.23,,1.0,1,0,2,23.0,1,0,1,0,0
98,1375,474,1400,"GOODS SOLD ARE NOT REFUNDABLE,",,1.0,0,0,0,0.0,0,0,0,0,2
126,1400,445,1427,THANK YOU FOR CHOOSING US.,,1.0,0,0,0,0.0,0,0,0,0,1
65,1427,506,1449,PLS PROVIDE ORIGINAL BILL FOR GOODS,,0.0,0,0,0,0.0,0,0,0,0,4
39,1448,529,1473,EXCHANGE WITHIN 1 WEEK FROM TRANSACTION,,0.0,0,1,1,1.0,1,0,1,0,1
52,1475,521,1498,GOODS MUST BE IN ORIGINAL STATE TO BE,,0.0,0,0,0,0.0,0,0,0,0,1
148,1494,419,1517,ENTITLED FOR EXCHANGE.,,1.0,0,0,0,0.0,0,0,0,0,0
