xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
12,21,122,45,3180303,,0.0,1,0,1,3180303.0,1,0,1,0,0
151,135,470,155,LIAN HING STATIONERY SDN BHD,company,0.0,0,0,0,0.0,0,0,0,0,3
260,161,359,181,(162761-M),,3.0,0,0,1,162761.0,1,0,1,0,1
127,182,489,203,"NO.32 & 33,JALAN SR 1/9. SEKSYEN 9.",address,6.0,0,0,5,33.0,1,0,3,1,3
193,204,429,225,"TAMAN SERDANG RAYA,",address,1.0,0,0,0,0.0,0,0,0,0,0
134,229,490,247,"43300 SERI KEMBANGAN, SELANGOR",address,1.0,0,0,1,43300.0,1,0,1,0,3
242,252,383,271,DARUL EHSAN,address,0.0,0,0,0,0.0,0,0,0,0,1
188,276,436,297,GST ID : 002139201536,,1.0,0,0,1,2139201536.0,1,0,1,0,2
251,308,370,329,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
113,337,208,355,27/03/2018,date,2.0,0,1,3,2018.0,1,0,1,0,0
368,338,501,359,NO.: CS-20242,,3.0,0,0,1,20242.0,1,0,0,0,1
375,386,409,407,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
416,384,451,402,TAX,,0.0,0,0,0,0.0,0,0,0,0,1
492,384,522,402,RM,,0.0,0,0,0,0.0,0,0,0,0,1
107,406,351,428,DURSFILE H399(110 X 95MM),,2.0,0,0,3,399.0,1,0,0,0,3
381,406,411,424,100,,0.0,1,0,1,100.0,1,0,1,0,0
425,407,450,425,SR,address,0.0,0,0,0,0.0,0,0,0,0,0
475,407,523,425,58.30,,1.0,1,0,2,58.0,1,0,1,0,0
104,428,346,451,NAME BADGE (H) @ 0.5500,,4.0,0,0,2,5500.0,1,0,1,0,1
105,464,348,485,809 METAL NAME BADGE CLIP,,0.0,0,1,1,809.0,1,0,1,0,3
392,464,402,480,1,,0.0,1,0,1,1.0,1,0,0,0,0
422,462,451,482,SR,address,0.0,0,0,0,0.0,0,0,0,0,0
471,463,524,482,21.20,,1.0,1,0,2,21.0,1,0,1,0,0
120,484,265,506,100'S @ 20.0000,,3.0,0,0,3,100.0,1,0,2,0,1
127,533,375,552,TOTAL AMT INCL. GST @ 6%:,,4.0,0,1,1,6.0,1,0,1,0,2
452,532,499,551,79.50,total,1.0,1,0,2,79.0,1,0,1,0,0
177,567,372,587,ROUNDING ADJUSTMENT:,,1.0,0,0,0,0.0,0,0,0,0,0
196,600,371,619,TOTAL AMT PAYABLE:,,1.0,0,0,0,0.0,0,0,0,0,1
447,599,499,617,79.50,total,1.0,1,0,2,79.0,1,0,1,0,0
251,631,369,650,PAID AMOUNT:,,1.0,0,0,0,0.0,0,0,0,0,0
442,632,497,650,100.00,,1.0,1,0,2,100.0,1,0,1,0,0
290,665,370,686,CHANGE:,,1.0,0,0,0,0.0,0,0,0,0,1
453,665,498,683,20.50,,1.0,1,0,2,50.0,1,0,1,0,0
209,698,368,720,TOTAL QTY TENDER:,,1.0,0,0,0,0.0,0,0,0,0,2
469,701,496,718,101,,0.0,1,0,1,101.0,1,0,1,0,0
122,750,251,771,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
288,750,354,768,AMOUNT,,0.0,0,0,0,0.0,0,0,0,0,0
440,749,475,768,TAX,,0.0,0,0,0,0.0,0,0,0,0,1
312,773,355,793,(RM),,2.0,0,0,0,0.0,0,0,0,0,1
431,773,476,792,(RM),,2.0,0,0,0,0.0,0,0,0,0,1
122,803,194,822,SR @ A,,1.0,0,0,0,0.0,0,0,0,0,1
314,803,361,821,75.00,,1.0,1,0,2,75.0,1,0,1,0,0
436,805,474,821,4.50,,1.0,1,0,2,50.0,1,0,1,0,0
121,830,165,847,TOTAL,,0.0,0,0,0,0.0,0,0,0,0,0
315,828,362,846,75.00,,1.0,1,0,2,75.0,1,0,1,0,0
436,828,473,846,4.50,,1.0,1,0,2,50.0,1,0,1,0,0
239,870,357,887,THANK YOU,,0.0,0,0,0,0.0,0,0,0,0,0
156,894,452,909,"FOR ANY ENQUIRY, PLEASE CONTACT US;",,2.0,0,0,0,0.0,0,0,0,0,3
