xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
190,318,444,348,CHILI ' S,,1.0,0,0,0,0.0,0,0,0,0,0
116,352,556,401,CHILI'S GRILL & BAR CKLCC,,2.0,0,0,0,0.0,0,0,0,1,4
45,394,625,434,T.A.S LEISURE SDN BHD (256864-P),company,5.0,0,0,1,256864.0,1,0,1,0,3
193,440,487,472,TEL: 03-2164 1400,,2.0,0,0,3,2164.0,1,1,3,0,1
156,480,506,514,GST ID: 001042104320,,1.0,0,0,1,1042104320.0,1,0,1,0,2
235,521,432,552,TAX RECEIPT,,0.0,0,0,0,0.0,0,0,0,0,2
160,558,508,592,GST ID: 001042104320,,1.0,0,0,1,1042104320.0,1,0,1,0,2
53,604,220,635,4 CHILIS3,,0.0,0,1,2,4.0,1,0,1,0,1
508,594,634,622,23 ANIS,,0.0,0,1,1,23.0,1,0,1,0,1
53,685,111,716,CHK,,0.0,0,0,0,0.0,0,0,0,0,1
129,681,256,709,1080323,,0.0,1,0,1,1080323.0,1,0,1,0,0
568,668,639,701,GST4,,0.0,0,0,1,4.0,1,0,0,0,0
185,724,346,750,30 DEC 17,date,0.0,0,1,2,30.0,1,0,2,0,1
367,717,509,748,18:40:57,,2.0,0,1,3,57.0,1,0,1,0,0
56,763,376,818,TBL64 / 1,,1.0,0,1,2,64.0,1,1,1,0,1
277,873,391,900,EAT IN,,0.0,0,0,0,0.0,0,0,0,0,0
62,923,74,946,1,,0.0,1,0,1,1.0,1,0,0,0,0
130,914,407,945,PINEAPPLE JUICE,,0.0,0,0,0,0.0,0,0,0,0,1
482,907,608,935,12.95 S,,1.0,0,1,2,95.0,1,0,1,0,0
64,961,77,987,1,,0.0,1,0,1,1.0,1,0,0,0,0
135,955,371,983,TOSTADA CHIPS,,0.0,0,0,0,0.0,0,0,0,0,2
486,947,609,979,16.95 S,,1.0,0,1,2,95.0,1,0,1,0,0
64,1001,75,1026,1,,0.0,1,0,1,1.0,1,0,0,0,0
137,997,317,1030,CHP_BWL CK,,1.0,0,0,0,0.0,0,0,0,0,1
484,988,611,1016,29.95 S,,1.0,0,1,2,95.0,1,0,1,0,0
65,1042,78,1069,1,,0.0,1,0,1,1.0,1,0,0,0,0
135,1039,265,1064,MARG CK,,0.0,0,0,0,0.0,0,0,0,0,2
485,1027,614,1055,27.95 S,,1.0,0,1,2,95.0,1,0,1,0,0
121,1115,269,1140,SUBTOTAL,,0.0,0,0,0,0.0,0,0,0,0,0
488,1103,578,1130,87.80,,1.0,1,0,2,87.0,1,0,1,0,0
124,1155,323,1187,10% SRV CHG,,1.0,0,1,1,10.0,1,0,1,0,1
506,1147,577,1172,8.78,,1.0,1,0,2,78.0,1,0,1,0,0
122,1195,251,1225,GST @6%,,2.0,0,1,1,6.0,1,0,0,0,1
506,1185,572,1212,5.81,,1.0,1,0,2,81.0,1,0,1,0,0
122,1238,229,1262,TOTAL:,,1.0,0,0,0,0.0,0,0,0,0,0
472,1225,580,1253,102.39,,1.0,1,0,2,102.0,1,0,1,0,0
508,1267,577,1293,0.01,,1.0,1,0,2,1.0,1,0,1,0,0
123,1317,296,1367,TOTAL,,0.0,0,0,0,0.0,0,0,0,0,0
350,1307,561,1360,102.40,total,1.0,1,0,2,102.0,1,0,1,0,0
182,1421,553,1455,YOUR OPINION MATTERS,,0.0,0,0,0,0.0,0,0,0,0,0
110,1459,643,1499,WE INVITE YOU TO COMPLETE OUR,,0.0,0,0,0,0.0,0,0,0,0,1
146,1496,570,1540,GUEST EXPERIENCE SURVEY,,0.0,0,0,0,0.0,0,0,0,0,0
111,1539,608,1580,YOU COULD WIN RM500 CASH OR,,0.0,0,1,1,500.0,1,0,0,0,0
114,1574,612,1619,"CHILI'S VOUCHER FOR RM1,000",,2.0,0,0,2,1.0,1,0,0,0,1
181,1619,560,1660,A WINNER EVERY MONTH,,0.0,0,0,0,0.0,0,0,0,0,1
147,1665,575,1698,VISIT WWW.GO-CHILIS.COM,,3.0,0,0,0,0.0,0,0,0,0,2
188,1698,576,1738,YOUR SURVEY CODE: 5013,,1.0,0,1,1,5013.0,1,0,1,0,0
81,1737,668,1784,PLS ENTER WITHIN THE NEXT 4 DAYS,,0.0,0,1,1,4.0,1,0,1,0,0
75,1785,655,1823,"MUST BE 18 OR ABOVE, VOID WHERE",,1.0,0,1,1,18.0,1,0,1,0,2
82,1818,672,1870,PROHIBITED. SEE WEB FOR COMPLETE,,1.0,0,0,0,0.0,0,0,0,0,1
102,1863,652,1906,RULES AND SWEEPSTAKES DETAILS.,,1.0,0,0,0,0.0,0,0,0,1,2
84,1986,393,2027,AMOUNT (RM) GST (RM),,4.0,0,0,0,0.0,0,0,0,0,3
84,2040,178,2070,S=GST,,1.0,0,0,0,0.0,0,1,0,0,1
197,2036,363,2064,@6%;96.58,,4.0,0,1,3,96.0,1,0,0,0,0
435,2025,507,2056,5.81,,1.0,1,0,2,81.0,1,0,1,0,0
89,2079,177,2110,Z=GST,,1.0,0,0,0,0.0,0,1,0,0,1
198,2078,345,2110,@0%;0.00,,4.0,0,0,3,0.0,1,0,0,0,0
436,2070,512,2098,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
