xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
2239,707,2665,769,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
2199,791,2728,855,DOMINO'S PIZZA,address,1.0,0,0,0,0.0,0,0,0,0,1
1960,896,2957,958,GST REF NO : 001694261248,,1.0,0,0,1,1694261248.0,1,0,1,0,3
1826,995,3065,1061,DOMINO'S PIZZA TAMAN UNIVERSITI,address,1.0,0,0,0,0.0,0,0,0,0,3
1731,1090,3170,1165,"30, JLN KEBUDAYAAN 7, TMN UNIVERSITI",address,2.0,0,0,2,30.0,1,0,2,0,2
2076,1184,2843,1254,"81300 SKUDAI, JOHOR",address,1.0,0,0,1,81300.0,1,0,1,0,1
1703,1531,2239,1595,CARRY OUT NOW,,0.0,0,0,0,0.0,0,0,0,0,0
2601,1522,3084,1599,PAY BY : CASH,,1.0,0,0,0,0.0,0,0,0,0,0
1703,1779,1910,1836,ORDER,,0.0,0,0,0,0.0,0,0,0,0,0
2133,1775,2348,1830,: 8554,,1.0,0,1,1,8554.0,1,0,1,0,0
2605,1771,2691,1841,BY,,0.0,0,0,0,0.0,0,0,0,0,0
2810,1766,3012,1825,: 5586,,1.0,0,1,1,5586.0,1,0,1,0,0
1700,1867,2504,1937,ORDER TIME : 13:14:55,,3.0,0,1,3,55.0,1,0,1,0,0
2592,1861,3170,1925,DATE : 28/04/18,date,3.0,0,1,3,28.0,1,0,1,0,0
1698,2019,2265,2078,NAME : MRS YUEN,,1.0,0,0,0,0.0,0,0,0,0,1
1705,2107,2553,2186,PICKUP TIME : 13:29:55,,3.0,0,1,3,55.0,1,0,1,0,0
1700,2287,1821,2353,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
1854,2285,2023,2344,MENU,,0.0,0,0,0,0.0,0,0,0,0,1
2149,2283,2328,2345,DESC,,0.0,0,0,0,0.0,0,0,0,0,0
2403,2285,2649,2349,COUPON,,0.0,0,0,0,0.0,0,0,0,0,1
2742,2276,2913,2335,DISC,,0.0,0,0,0,0.0,0,0,0,0,1
3010,2274,3223,2333,PRICE,,0.0,0,0,0,0.0,0,0,0,0,0
