xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
55,77,503,104,GERPANG ALAF RESTAURANTS SDN BHD,company,0.0,0,0,0,0.0,0,0,0,0,2
209,104,334,137,(65351-M),,3.0,0,0,1,65351.0,1,0,1,0,0
145,139,388,172,FORMERLY KNOWN AS,,0.0,0,0,0,0.0,0,0,0,0,0
46,169,498,200,SOLDEN ARCHES RESTAURENTS SNN BHD,,0.0,0,0,0,0.0,0,0,0,0,3
125,208,441,241,LICENSEE OF MCDONALD'S,,1.0,0,0,0,0.0,0,0,0,0,2
21,240,555,268,"LEVEL 6, BANGUNAN TH, DAMANSARA UPTOWN3",address,2.0,0,1,2,6.0,1,0,1,0,5
16,273,544,298,"NO.3, JALAN SS21/39,  47400 PETALING JAYA",address,4.0,0,0,4,47400.0,1,0,1,0,4
218,305,335,335,SELANGOR,address,0.0,0,0,0,0.0,0,0,0,0,0
118,335,449,366,(GST ID NO: 000504664064),,3.0,0,0,1,504664064.0,1,0,1,0,3
98,368,448,401,MCDONALD'S RAWANG DT(#188),,4.0,0,0,1,188.0,1,0,0,0,3
138,400,448,428,TEL NO. 03-6092-1968,,3.0,0,0,3,6092.0,1,1,3,0,3
210,437,358,463,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
202,500,367,530,MFY SIDE 1,,0.0,0,1,1,1.0,1,0,1,0,2
21,559,297,598,INV# 001881904569068,,1.0,0,0,1,1881904569068.0,1,0,1,0,1
16,597,400,628,ORD #15 -REG #19- 02/03/2018,date,6.0,0,0,5,2018.0,1,2,3,0,1
408,594,525,625,12:59:16,,2.0,0,1,3,59.0,1,0,1,0,0
22,624,138,660,QTY ITEM,,0.0,0,0,0,0.0,0,0,0,0,1
467,626,541,663,TOTAL,,0.0,0,0,0,0.0,0,0,0,0,0
47,664,231,692,1 L MCCHICKEN,,0.0,0,1,1,1.0,1,0,1,0,2
473,666,549,690,11.10,,1.0,1,0,2,11.0,1,0,1,0,0
71,703,188,725,1 L COKE,,0.0,0,1,1,1.0,1,0,1,0,2
77,726,202,763,1 L FRIES,,0.0,0,1,1,1.0,1,0,1,0,1
50,761,198,795,1 6NUGGETS,,0.0,0,1,2,6.0,1,0,1,0,0
480,755,559,794,7.50,,1.0,1,0,2,50.0,1,0,1,0,0
77,795,310,826,1 BARBECUE SAUCE,,0.0,0,1,1,1.0,1,0,1,0,0
46,821,264,860,1 AYAMGORENG(TA),,2.0,0,1,1,1.0,1,0,1,0,1
479,826,543,862,9.90,,1.0,1,0,2,90.0,1,0,1,0,0
21,892,352,926,TAKEOUT TOTAL (INCL GST),,2.0,0,0,0,0.0,0,0,0,0,2
467,889,552,925,28.50,total,1.0,1,0,2,50.0,1,0,1,0,0
25,930,209,955,TOTAL ROUNDED,,0.0,0,0,0,0.0,0,0,0,0,1
470,927,550,958,28.50,total,1.0,1,0,2,50.0,1,0,1,0,0
19,958,213,989,CASH TENDERED,,0.0,0,0,0,0.0,0,0,0,0,1
471,955,539,991,50.00,,1.0,1,0,2,50.0,1,0,1,0,0
19,993,68,1027,CHANGE,,0.0,0,0,0,0.0,0,0,0,0,0
466,992,549,1025,21.50,,1.0,1,0,2,50.0,1,0,1,0,0
1,1056,311,1093,TOTAL INCLUDES 6% GST,,1.0,0,1,1,6.0,1,0,1,0,2
486,1051,545,1091,1.61,,1.0,1,0,2,61.0,1,0,1,0,0
63,1156,484,1187,THANK YOU AND PLEASE COME AGAIN.,,1.0,0,0,0,0.0,0,0,0,1,1
