xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
43,208,427,246,PETRODELI ENTERPRISE,company,0.0,0,0,0,0.0,0,0,0,0,2
46,245,485,285,COMPANY NO: SA0127959-D,,2.0,0,0,1,127959.0,1,0,0,0,3
46,284,237,316,SITE: 2395,,1.0,0,1,1,2395.0,1,0,1,0,0
46,321,543,358,"LOT 485,TMN LEMBAH KERAMAT",address,1.0,0,1,1,485.0,1,0,1,0,2
45,358,344,392,JLN ULU KELANG .,address,1.0,0,0,0,0.0,0,0,0,0,3
44,395,392,428,54200 KUALA LUMPUR,address,0.0,0,0,1,54200.0,1,0,1,0,1
45,431,464,467,TELEPHONE: 03-41056485,,2.0,0,0,2,41056485.0,1,1,2,0,0
41,467,426,502,GST NO: 000145047552,,1.0,0,0,1,145047552.0,1,0,1,0,2
41,575,560,611,INVOICE NUMBER: 60000152273,,1.0,0,0,1,60000152273.0,1,0,1,0,0
118,648,524,681,39.42 LITRE PUNP # 09,,2.0,0,1,3,42.0,1,0,2,0,2
42,682,253,716,FUELSAVE 95,,0.0,0,1,1,95.0,1,0,1,0,0
332,686,367,715,RM,,0.0,0,0,0,0.0,0,0,0,0,1
429,687,560,717,85.54 C,,1.0,0,1,2,85.0,1,0,1,0,0
121,719,214,750,2.170,,1.0,1,0,2,170.0,1,0,1,0,0
254,720,291,749,RM,,0.0,0,0,0,0.0,0,0,0,0,1
329,720,350,754,/,,1.0,0,0,0,0.0,0,0,0,0,0
372,722,464,752,LITRE,,0.0,0,0,0,0.0,0,0,0,0,0
45,754,135,786,TOTAL,,0.0,0,0,0,0.0,0,0,0,0,0
330,757,367,787,RM,,0.0,0,0,0,0.0,0,0,0,0,1
427,755,520,789,85.54,total,1.0,1,0,2,85.0,1,0,1,0,0
43,791,118,822,VISA,,0.0,0,0,0,0.0,0,0,0,0,1
332,792,367,823,RM,,0.0,0,0,0,0.0,0,0,0,0,1
429,793,520,824,85.54,total,1.0,1,0,2,85.0,1,0,1,0,0
43,828,234,860,RELIEF GST,,0.0,0,0,0,0.0,0,0,0,0,2
291,830,311,858,C,,0.0,0,0,0,0.0,0,0,0,0,0
332,829,367,860,RM,,0.0,0,0,0,0.0,0,0,0,0,1
446,829,521,861,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
41,862,253,896,TOTAL GROSS,,0.0,0,0,0,0.0,0,0,0,0,0
292,863,312,894,C,,0.0,0,0,0,0.0,0,0,0,0,0
332,864,367,894,RM,,0.0,0,0,0,0.0,0,0,0,0,1
428,865,520,897,85.54,total,1.0,1,0,2,85.0,1,0,1,0,0
44,934,390,970,SHELL LOYALTY CARD,,0.0,0,0,0,0.0,0,0,0,0,2
44,970,351,1001,6018840059147765,,0.0,1,0,1,6018840059147765.0,1,0,1,0,0
42,1005,325,1038,POINTS AWARDED:,,1.0,0,0,0,0.0,0,0,0,0,1
349,1006,388,1036,39,,0.0,1,0,1,39.0,1,0,1,0,0
43,1145,118,1176,DATE,,0.0,0,0,0,0.0,0,0,0,0,0
217,1146,290,1179,TIME,,0.0,0,0,0,0.0,0,0,0,0,1
330,1147,386,1178,NUM,,0.0,0,0,0,0.0,0,0,0,0,1
448,1149,502,1180,OPT,,0.0,0,0,0,0.0,0,0,0,0,1
42,1181,194,1214,26/02/18,date,2.0,0,1,3,26.0,1,0,1,0,0
218,1183,309,1213,08:28,,1.0,0,0,2,28.0,1,0,1,0,0
333,1185,427,1216,10886,,0.0,1,0,1,10886.0,1,0,1,0,0
447,1184,482,1214,09,,0.0,1,0,1,9.0,1,0,1,0,0
43,1287,445,1323,DIESEL & PETROL RON95,,1.0,0,1,1,95.0,1,0,0,1,3
43,1325,541,1362,GIVEN RELIEF UNDER SECTION,,0.0,0,0,0,0.0,0,0,0,0,0
43,1359,481,1394,56 (3) (B) GST ACT 2014,,4.0,0,0,3,2014.0,1,0,3,0,3
42,1426,214,1465,THANK YOU,,0.0,0,0,0,0.0,0,0,0,0,0
41,1463,367,1506,PLEASE COME AGAIN,,0.0,0,0,0,0.0,0,0,0,0,0
