xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
177,337,673,378,99 SPEED MART S/B (519537-X),company,4.0,0,0,2,519537.0,1,1,2,0,3
226,384,625,428,"LOT P.T. 33198, BATU 4",address,3.0,0,0,2,33198.0,1,0,2,0,3
211,436,645,478,"JALAN KAPAR, MUKIM KAPAR",address,1.0,0,0,0,0.0,0,0,0,0,1
246,488,630,530,"42100 KLANG, SELANGOR",address,1.0,0,0,1,42100.0,1,0,1,0,2
245,538,631,580,1558-TMN PUSAT KEPONG,address,1.0,0,0,1,1558.0,1,0,1,0,1
215,588,661,632,GST ID. NO : 000181747712,,2.0,0,0,1,181747712.0,1,0,1,0,2
196,692,697,727,INVOICE NO : 17714/102/T0382,,3.0,0,0,3,17714.0,1,0,1,0,0
93,792,221,827,08:10PM,,1.0,0,1,2,10.0,1,0,1,0,0
390,789,502,829,560197,,0.0,1,0,1,560197.0,1,0,1,0,0
656,789,803,829,30-06-16,date,2.0,0,1,3,30.0,1,2,3,0,0
90,891,517,930,8019 MARIGOLD HL MILK 1L,,0.0,0,1,2,8019.0,1,0,1,0,2
127,941,347,985,@2 X RM 6.79,,2.0,0,1,3,79.0,1,0,1,0,3
85,993,573,1032,559 TIGER BEER BOTTLE 660ML,,0.0,0,1,2,660.0,1,0,1,0,3
635,891,805,931,RM13.58 S,,1.0,0,1,2,58.0,1,0,0,0,0
636,993,804,1032,RM13.70 S,,1.0,0,1,2,70.0,1,0,0,0,1
91,1092,626,1131,TOTAL SALES (INCLUSIVE GST) RM,,2.0,0,0,0,0.0,0,0,0,0,3
233,1143,627,1187,ROUNDING ADJUSTMENT RM,,0.0,0,0,0,0.0,0,0,0,0,2
425,1192,625,1238,ROUNDING RM,,0.0,0,0,0,0.0,0,0,0,0,1
497,1243,627,1281,CASH RM,,0.0,0,0,0,0.0,0,0,0,0,2
460,1293,626,1331,CHANGE RM,,0.0,0,0,0,0.0,0,0,0,0,2
88,1391,289,1439,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
85,1440,208,1482,S = 6%,,2.0,0,1,1,6.0,1,1,1,0,1
372,1393,552,1429,AMOUNT(RM),,2.0,0,0,0,0.0,0,0,0,0,1
652,1392,779,1429,TAX(RM),,2.0,0,0,0,0.0,0,0,0,0,1
457,1441,561,1483,25.74,,1.0,1,0,2,74.0,1,0,1,0,0
704,1441,793,1480,1.54,,1.0,1,0,2,54.0,1,0,1,0,0
179,1592,690,1638,THANK YOU. PLEASE COME AGAIN,,1.0,0,0,0,0.0,0,0,0,0,2
89,1641,795,1686,KEEP THE INVOICE FOR APPLICABLE RETURNS,,0.0,0,0,0,0.0,0,0,0,0,0
677,1093,764,1133,27.28,,1.0,1,0,2,28.0,1,0,1,0,0
712,1145,772,1180,.02,,1.0,1,0,1,2.0,1,0,1,0,0
673,1192,767,1231,27.30,total,1.0,1,0,2,30.0,1,0,1,0,0
676,1241,768,1281,27.30,total,1.0,1,0,2,30.0,1,0,1,0,0
709,1294,768,1331,.00,,1.0,1,0,1,0.0,1,0,1,0,0
