xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
213,383,667,421,MR. D.I.Y. (M) SDN BHD,company,6.0,0,0,0,0.0,0,0,0,0,5
278,425,584,460,CO-REG : 860671-D,,3.0,0,0,1,860671.0,1,0,1,0,2
90,469,767,507,"LOT 1851-A & 1851-B, JALAN KPB 6,",address,5.0,0,0,3,1851.0,1,0,3,1,5
111,511,748,550,"KAWASAN PERINDUSTRIAN BALAKONG ,",address,1.0,0,0,0,0.0,0,0,0,0,3
131,554,751,589,"43300 SERI KEMBANGAN , SELANGOR",address,1.0,0,0,1,43300.0,1,0,1,0,3
175,595,685,634,(GST ID NO : 000306020352),,3.0,0,1,1,306020352.0,1,0,1,0,3
156,636,703,677,(TESCO EXTRA ARA DAMANSARA),,2.0,0,0,0,0.0,0,0,0,0,3
317,679,543,715,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
27,766,546,803,COPPER BASIN PILLAR TAP B,,0.0,0,0,0,0.0,0,0,0,0,4
812,766,858,802,*S,,1.0,0,0,0,0.0,0,0,0,0,0
29,808,317,845,JA01-04 - 2/60,,3.0,0,0,4,60.0,1,0,2,0,1
28,850,171,883,9072363,,0.0,1,0,1,9072363.0,1,0,1,0,0
487,850,667,884,1 X 29.90,,1.0,0,1,3,90.0,1,0,2,0,0
712,850,813,884,29.90,,1.0,1,0,2,90.0,1,0,1,0,0
28,891,463,930,PADLOCK ST-P6140 40MM,,1.0,0,1,2,6140.0,1,0,1,0,3
811,892,854,927,*S,,1.0,0,0,0,0.0,0,0,0,0,0
29,930,316,974,LE51/2 - 12/48,,3.0,0,0,4,51.0,1,0,1,0,1
29,975,294,1009,6942131561408,,0.0,1,0,1,6942131561408.0,1,0,1,0,0
483,977,667,1011,1 X 8.90,,1.0,0,1,3,90.0,1,0,2,0,0
730,975,813,1014,8.90,,1.0,1,0,2,90.0,1,0,1,0,0
30,1061,170,1097,ITEM(S),,2.0,0,0,0,0.0,0,0,0,0,0
198,1062,257,1096,: 2,,1.0,0,0,1,2.0,1,0,0,0,0
647,1060,767,1101,QTY (S),,2.0,0,0,0,0.0,0,0,0,0,2
798,1064,853,1098,: 2,,1.0,0,0,1,2.0,1,0,0,0,0
29,1144,400,1181,TOTAL INCL . GST @6%,,3.0,0,1,1,6.0,1,0,0,0,1
29,1187,111,1222,CASH,,0.0,0,0,0,0.0,0,0,0,0,0
29,1228,153,1262,CHANGE,,0.0,0,0,0,0.0,0,0,0,0,0
751,1145,854,1181,38.80,total,1.0,1,0,2,80.0,1,0,1,0,0
752,1187,853,1221,50.00,,1.0,1,0,2,50.0,1,0,1,0,0
756,1229,856,1264,11.20,,1.0,1,0,2,20.0,1,0,1,0,0
24,1311,254,1350,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
29,1355,195,1388,GST S@6%,,2.0,0,1,1,6.0,1,0,0,0,2
688,1146,730,1180,RM,,0.0,0,0,0,0.0,0,0,0,0,1
686,1188,732,1221,RM,,0.0,0,0,0,0.0,0,0,0,0,1
397,1314,543,1348,AMT (RM),,2.0,0,0,0,0.0,0,0,0,0,2
481,1353,586,1389,36.60,,1.0,1,0,2,60.0,1,0,1,0,0
605,1312,747,1351,TAX (RM),,2.0,0,0,0,0.0,0,0,0,0,2
709,1355,793,1389,2.20,,1.0,1,0,2,20.0,1,0,1,0,0
30,1479,194,1513,28-03-18,date,2.0,0,1,3,28.0,1,1,3,0,0
216,1481,317,1513,18:05,,1.0,0,0,2,18.0,1,0,1,0,0
339,1480,527,1514,SH01 ZJ42,,0.0,0,1,2,42.0,1,0,0,0,2
690,1230,730,1263,RM,,0.0,0,0,0,0.0,0,0,0,0,1
586,1478,856,1513,T2 R000246362,,0.0,0,0,2,246362.0,1,0,0,0,2
29,1521,524,1555,OPERATOR TRAINEE CASHIER,,0.0,0,0,0,0.0,0,0,0,0,2
155,1605,713,1640,EXCHANGE ARE ALLOWED WITHIN,,0.0,0,0,0,0.0,0,0,0,0,1
236,1647,622,1685,7 DAY WITH RECEIPT .,,1.0,0,1,1,7.0,1,0,1,0,2
193,1691,684,1727,STRICTLY NO CASH REFUND .,,1.0,0,0,0,0.0,0,0,0,0,0
