xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
1543,1465,2891,1550,IDEAL MENU GROUP SDN BHD,company,0.0,0,0,0,0.0,0,0,0,0,5
2012,1578,2425,1658,(1143655-H),,3.0,0,0,1,1143655.0,1,0,1,0,1
1684,1667,2728,1752,"31,31A, JALAN HANG TUAH 9,",address,3.0,0,1,3,31.0,1,0,2,0,1
1807,1766,2614,1848,"TAMAN SKUDAI BARU,",address,1.0,0,0,0,0.0,0,0,0,0,2
1938,1867,2475,1940,"81300 SKUDAI,",address,1.0,0,0,1,81300.0,1,0,1,0,1
2081,1957,2350,2028,JOHOR,address,0.0,0,0,0,0.0,0,0,0,0,0
1838,2044,2577,2113,GST ID : 001707421696,,1.0,0,0,1,1707421696.0,1,0,1,0,2
1966,2187,2451,2255,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
1377,2310,1684,2389,RECEIPT#:,,2.0,0,0,0,0.0,0,0,0,0,1
1783,2307,2187,2371,CS10031697,,0.0,0,0,1,10031697.0,1,0,0,0,1
1376,2397,1541,2464,STAFF:,,1.0,0,0,0,0.0,0,0,0,0,0
1368,2482,1628,2552,CASHIER:,,1.0,0,0,0,0.0,0,0,0,0,1
1784,2482,2208,2552,SM CASHIER,,0.0,0,0,0,0.0,0,0,0,0,1
2368,2313,2552,2380,TABLE:,,1.0,0,0,0,0.0,0,0,0,0,0
2670,2316,2746,2374,10,,0.0,1,0,1,10.0,1,0,1,0,0
2368,2406,2538,2473,DATE:,,1.0,0,0,0,0.0,0,0,0,0,0
2664,2404,3006,2471,10/06/2018,date,2.0,0,1,3,2018.0,1,0,1,0,0
2363,2480,2538,2559,TIME:,,1.0,0,0,0,0.0,0,0,0,0,1
2664,2488,2927,2561,16:23:00,,2.0,0,1,3,23.0,1,0,1,0,0
1365,2605,1751,2690,DESCRIPTION,,0.0,0,0,0,0.0,0,0,0,0,0
2234,2611,2354,2693,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
2415,2620,2585,2681,PRICE,,0.0,0,0,0,0.0,0,0,0,0,0
2711,2614,2851,2681,AMT,,0.0,0,0,0,0.0,0,0,0,0,1
2901,2620,3024,2687,TAX,,0.0,0,0,0,0.0,0,0,0,0,1
1377,2696,2006,2757,A1 LO BAK RICE - SET,,1.0,0,1,1,1.0,1,0,0,0,3
2266,2699,2298,2757,1,,0.0,1,0,1,1.0,1,0,0,0,0
2427,2702,2588,2755,12.00,total,1.0,1,0,2,12.0,1,0,1,0,0
2705,2699,2851,2755,12.00,total,1.0,1,0,2,12.0,1,0,1,0,0
2930,2702,3024,2763,SR,,0.0,0,0,0,0.0,0,0,0,0,0
1368,2781,1956,2848,BUBBLE GREEN TEA,,0.0,0,0,0,0.0,0,0,0,0,2
2269,2784,2298,2845,1,,0.0,1,0,1,1.0,1,0,0,0,0
2459,2787,2585,2843,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
2731,2789,2851,2847,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
2936,2784,3021,2848,SR,,0.0,0,0,0,0.0,0,0,0,0,0
1830,2865,2000,2935,TOTAL:,,1.0,0,0,0,0.0,0,0,0,0,0
2251,2874,2301,2938,2,,0.0,1,0,1,2.0,1,0,0,0,0
2711,2874,2884,2935,12.00,total,1.0,1,0,2,12.0,1,0,1,0,0
1696,3015,2509,3094,TOTAL SALES (EXCLUDING GST,,1.0,0,0,0,0.0,0,0,0,0,1
2708,3020,2878,3087,12.00,total,1.0,1,0,2,12.0,1,0,1,0,0
2257,3117,2532,3193,DISCOUNT,,0.0,0,0,0,0.0,0,0,0,0,0
2740,3120,2880,3184,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
2056,3219,2594,3301,SERVICE CHARGE :,,1.0,0,0,0,0.0,0,0,0,0,0
2737,3228,2880,3295,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
2216,3319,2599,3392,TOTAL GST :,,1.0,0,0,0,0.0,0,0,0,0,1
2740,3327,2877,3385,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
2231,3427,2594,3506,ROUNDING :,,1.0,0,0,0,0.0,0,0,0,0,0
2731,3427,2871,3494,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
1553,3535,2533,3617,TOTAL SALES (INCLUSIVE OF GST),,2.0,0,0,0,0.0,0,0,0,0,2
2696,3544,2874,3605,12.00,total,1.0,1,0,2,12.0,1,0,1,0,0
2313,3640,2521,3716,CASH,,0.0,0,0,0,0.0,0,0,0,0,0
2690,3641,2868,3714,20.00,,1.0,1,0,2,20.0,1,0,1,0,0
2216,3731,2523,3798,CHANGE,,0.0,0,0,0,0.0,0,0,0,0,0
2734,3731,2869,3798,8.00,,1.0,1,0,2,8.0,1,0,1,0,0
1585,3895,2141,3962,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
1596,4041,1903,4108,TAX CODE,,0.0,0,0,0,0.0,0,0,0,0,1
1681,4123,1821,4184,SR0,,0.0,0,0,1,0.0,1,0,0,0,1
2003,4047,2059,4114,%,,1.0,0,0,0,0.0,0,0,0,0,0
2009,4123,2053,4187,0,,0.0,1,0,1,0.0,1,0,1,0,0
2117,4041,2421,4114,AMT (RM),,2.0,0,0,0,0.0,0,0,0,0,2
2246,4126,2419,4190,12.00,total,1.0,1,0,2,12.0,1,0,1,0,0
2474,4047,2772,4114,TAX (RM),,2.0,0,0,0,0.0,0,0,0,0,2
2632,4135,2778,4191,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
1854,4240,2062,4319,TOTAL :,,1.0,0,0,0,0.0,0,0,0,0,0
2240,4243,2421,4319,12.00,total,1.0,1,0,2,12.0,1,0,1,0,0
2623,4249,2766,4319,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
1568,4360,2676,4432,# INDICATED THIS TAX CODE BELONG TO SERVICE,,1.0,0,0,0,0.0,0,0,0,0,0
1576,4426,1802,4495,CHARGES.,,1.0,0,0,0,0.0,0,0,0,0,0
1643,4646,2690,4718,THANK YOU. PLEASE COME AGAIN !!,,3.0,0,0,0,0.0,0,0,0,0,1
