xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
173,86,680,144,LIGHTROOM GALLERY SDN BHD,company,0.0,0,0,0,0.0,0,0,0,0,4
236,130,610,179,"NO: 28, JALAN ASTANA 1C,",address,3.0,0,0,2,28.0,1,0,1,0,3
226,161,626,206,"BANDAR BUKIT RAJA, 41050",address,1.0,0,0,1,41050.0,1,0,1,0,2
192,192,657,241,"KLANG SELANGOR D.E, MALAYSIA",address,2.0,0,0,0,0.0,0,0,0,0,4
261,229,588,272,ROC NO. : (1072825-A),,5.0,0,0,1,1072825.0,1,0,1,0,2
249,262,600,302,GST NO. : 000584089600,,2.0,0,0,1,584089600.0,1,0,1,0,3
148,287,700,338,TEL:03-3362 4395 FAX:03-3362 4395,,4.0,0,0,6,4395.0,1,0,4,0,1
310,363,536,401,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
79,404,354,444,STATION: CASHIER,,1.0,0,0,0,0.0,0,0,0,0,2
462,421,745,456,BILL NO: LCS03908,,1.0,0,1,1,3908.0,1,0,0,0,2
78,438,130,467,CAS,,0.0,0,0,0,0.0,0,0,0,0,1
180,446,332,476,R: ANGELA,,1.0,0,0,0,0.0,0,0,0,0,0
461,455,625,489,COVER : 1,,1.0,0,1,1,1.0,1,0,0,0,1
78,470,448,513,BILL DATE : 20/12/2017,date,3.0,0,1,3,2017.0,1,0,1,0,2
78,504,648,553,BILL START: 20/12/2017 07:10:35 PM,date,5.0,0,1,6,2017.0,1,0,2,0,2
76,569,149,601,CODE,,0.0,0,0,0,0.0,0,0,0,0,0
245,579,428,609,: 300-C0001,,2.0,0,0,2,300.0,1,0,1,0,0
75,601,146,633,NAME,,0.0,0,0,0,0.0,0,0,0,0,0
244,610,349,641,: CASH,,1.0,0,0,0,0.0,0,0,0,0,0
73,636,197,668,ADDRESS,,0.0,0,0,0,0.0,0,0,0,0,1
