xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
1631,1811,3011,1911,UNIHAKKA INTERNATIONAL SDN BHD,company,0.0,0,0,0,0.0,0,0,0,0,4
2064,1904,2560,1978,09 MAY 2018 18:24,date,1.0,0,1,4,2018.0,1,0,3,0,1
2158,1990,2463,2068,(867388-U),,3.0,0,0,1,867388.0,1,0,1,0,0
1736,2066,2884,2146,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN",address,3.0,0,1,3,12.0,1,0,2,0,3
1863,2156,2740,2238,"TAMPOI,81200 JOHOR BAHRU,JOHOR",address,2.0,0,0,1,81200.0,1,0,0,0,0
2105,2234,2492,2310,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
1574,2308,2396,2378,INVOICE # : OR18050902160378,,2.0,0,0,1,18050902160378.0,1,0,0,0,0
1568,2424,1689,2494,ITEM,,0.0,0,0,0,0.0,0,0,0,0,1
1574,2521,2275,2601,SR I00100000061- 5 VEGE,,1.0,0,0,2,100000061.0,1,0,1,0,2
1572,2607,1720,2677,$6.60,total,2.0,0,0,2,60.0,1,1,1,0,0
2492,2775,3019,2849,TOTAL AMOUNT: $6.60,total,3.0,0,1,2,60.0,1,1,1,0,0
2555,2855,3024,2931,GST @6%: $0.37,,5.0,0,0,3,37.0,1,1,1,0,1
2581,2941,3021,3005,NETT TOTAL: $6.60,total,3.0,0,1,2,60.0,1,1,1,0,0
1557,3039,1952,3107,PAYMENT MODE,,0.0,0,0,0,0.0,0,0,0,0,0
1555,3135,1727,3201,CASH,,0.0,0,0,0,0.0,0,0,0,0,0
1551,3215,1764,3289,CHANGE,,0.0,0,0,0,0.0,0,0,0,0,0
1547,3414,1887,3488,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
1545,3513,1893,3579,SR = GST @6%,,3.0,0,1,1,6.0,1,1,0,0,2
1891,3626,2631,3721,GST REG #000656195584,,1.0,0,0,1,656195584.0,1,1,1,0,2
1789,3728,2734,3806,BAR WANG RICE@PERMAS JAYA,,1.0,0,0,0,0.0,0,0,0,0,2
1945,3808,2580,3890,(PRICE INCLUSIVE OF GST),,2.0,0,0,0,0.0,0,0,0,0,1
1902,3892,2607,3976,THANK YOU & COME AGAIN!,,2.0,0,0,0,0.0,0,0,0,1,1
1811,3971,2696,4046,LIKE AND FOLLOW US ON FACEBOOK!,,1.0,0,0,0,0.0,0,0,0,1,1
1871,4056,2656,4138,FACEBOOK.COM/BARWANGRICE,,2.0,0,0,0,0.0,0,1,0,0,0
2031,2431,2138,2503,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
2888,2443,3029,2507,TOTAL,,0.0,0,0,0,0.0,0,0,0,0,0
2037,2625,2062,2686,1,,0.0,1,0,1,1.0,1,0,0,0,0
2873,2633,3023,2701,$6.60,total,2.0,0,0,2,60.0,1,1,1,0,0
2859,3158,3017,3220,$6.60,total,2.0,0,0,2,60.0,1,1,1,0,0
2849,3234,3013,3302,$0.00,,2.0,0,0,2,0.0,1,1,1,0,0
2291,3439,2527,3501,AMOUNT($),,3.0,0,0,0,0.0,0,0,0,0,1
2861,3445,3006,3506,TAX($),,3.0,0,0,0,0.0,0,0,0,0,0
2426,3531,2530,3590,6.23,,1.0,1,0,2,23.0,1,0,1,0,0
2898,3539,3002,3605,0.37,,1.0,1,0,2,37.0,1,0,1,0,0
