xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
119,203,710,251,SYARIKAT PERNIAGAAN GIN KEE,company,0.0,0,0,0,0.0,0,0,0,0,4
350,259,474,286,(81109-A),,3.0,0,0,1,81109.0,1,0,1,0,0
238,293,586,323,"NO 290, JALAN AIR PANAS.",address,2.0,0,1,1,290.0,1,0,1,0,2
348,330,479,358,"SETAPAK,",address,1.0,0,0,0,0.0,0,0,0,0,0
264,367,570,398,"53200, KUALA LUMPUR,",address,2.0,0,0,1,53200.0,1,0,1,0,2
299,404,535,435,TEL: 03-40210276,,2.0,0,0,2,40210276.0,1,1,2,0,1
238,491,601,525,SIMPLIFIED TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
86,560,164,586,CASH,,0.0,0,0,0,0.0,0,0,0,0,0
90,605,191,630,DOC NO.,,1.0,0,0,0,0.0,0,0,0,0,2
261,596,451,626,: CS00011926,,1.0,0,0,1,11926.0,1,0,0,0,0
502,583,724,615,DATE: 02/12/2017,date,3.0,0,1,3,2017.0,1,0,0,0,0
93,642,186,668,CASHIER,,0.0,0,0,0,0.0,0,0,0,0,1
261,638,367,663,: USER,,1.0,0,0,0,0.0,0,0,0,0,0
502,625,694,651,TIME: 08:44:00,,3.0,0,1,3,44.0,1,0,1,0,1
94,680,274,710,SALEPERSON:,,1.0,0,0,0,0.0,0,0,0,0,0
500,666,567,694,REF.:,,2.0,0,0,0,0.0,0,0,0,0,1
95,755,151,777,ITEM,,0.0,0,0,0,0.0,0,0,0,0,1
333,745,377,773,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
434,742,526,766,S/PRICE,,1.0,0,0,0,0.0,0,1,0,0,0
564,736,669,764,AMOUNT,,0.0,0,0,0,0.0,0,0,0,0,0
698,736,745,760,TAX,,0.0,0,0,0,0.0,0,0,0,0,1
95,786,159,809,3122,,0.0,1,0,1,3122.0,1,0,1,0,0
351,780,367,804,1,,0.0,1,0,1,1.0,1,0,0,0,0
447,775,519,800,29.68,total,1.0,1,0,2,68.0,1,0,1,0,0
603,770,672,795,29.68,total,1.0,1,0,2,68.0,1,0,1,0,0
707,767,749,793,SR,,0.0,0,0,0,0.0,0,0,0,0,0
98,809,508,850,(W33) 105MM/4' CUTTING DISC,,4.0,0,1,3,105.0,1,0,1,0,2
171,852,289,883,TOTAL QTY:,,1.0,0,0,0,0.0,0,0,0,0,1
356,850,372,875,1,,0.0,1,0,1,1.0,1,0,0,0,0
610,839,680,866,29.68,total,1.0,1,0,2,68.0,1,0,1,0,0
174,900,545,930,TOTAL SALES (EXCLUDING GST) :,,3.0,0,0,0,0.0,0,0,0,0,2
615,895,685,921,28.00,,1.0,1,0,2,28.0,1,0,1,0,0
412,942,552,969,DISCOUNT :,,1.0,0,0,0,0.0,0,0,0,0,0
631,935,692,960,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
400,986,552,1009,TOTAL GST :,,1.0,0,0,0,0.0,0,0,0,0,1
642,979,694,1004,1.68,,1.0,1,0,2,68.0,1,0,1,0,0
405,1029,552,1052,ROUNDING :,,1.0,0,0,0,0.0,0,0,0,0,0
633,1019,692,1047,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
127,1071,549,1112,TOTAL SALES(INCLUSIVE OF GST) :,,3.0,0,0,0,0.0,0,0,0,0,1
616,1068,688,1091,29.68,total,1.0,1,0,2,68.0,1,0,1,0,0
441,1116,552,1143,CASH :,,1.0,0,0,0,0.0,0,0,0,0,0
620,1112,689,1137,29.68,total,1.0,1,0,2,68.0,1,0,1,0,0
418,1156,550,1183,CHANGE :,,1.0,0,0,0,0.0,0,0,0,0,0
633,1151,689,1177,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
158,1235,382,1269,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
167,1293,293,1316,TAX CODE,,0.0,0,0,0,0.0,0,0,0,0,1
359,1286,386,1312,%,,1.0,0,0,0,0.0,0,0,0,0,0
449,1278,572,1305,AMT(RM),,2.0,0,0,0,0.0,0,0,1,0,0
617,1273,736,1300,TAX(RM),,2.0,0,0,0,0.0,0,0,0,0,1
171,1326,213,1350,SR,,0.0,0,0,0,0.0,0,0,0,0,0
363,1319,387,1342,6,,0.0,1,0,1,6.0,1,0,0,0,0
496,1312,570,1339,28.00,,1.0,1,0,2,28.0,1,0,1,0,0
681,1309,740,1333,1.68,,1.0,1,0,2,68.0,1,0,1,0,0
318,1368,406,1394,TOTAL:,,1.0,0,0,0,0.0,0,0,0,0,0
495,1363,571,1386,28.00,,1.0,1,0,2,28.0,1,0,1,0,0
681,1354,739,1384,1.68,,1.0,1,0,2,68.0,1,0,1,0,0
269,455,567,481,GST ID : 000750673920,,1.0,0,0,1,750673920.0,1,0,1,0,2
