xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
16,40,131,62,3180303,,0.0,1,0,1,3180303.0,1,0,1,0,0
104,195,475,219,GL HANDICRAFT & TAIL ORING,company,1.0,0,0,0,0.0,0,0,0,1,2
189,232,393,254,"19, JALAN KANCIL,",address,2.0,0,1,1,19.0,1,0,1,0,2
191,265,389,289,"OFF JALAN PUDU,",address,1.0,0,0,0,0.0,0,0,0,0,3
165,301,415,324,55100 KUALA LUMPUR,address,0.0,0,0,1,55100.0,1,0,1,0,1
232,336,348,357,MALAYSIA,address,0.0,0,0,0,0.0,0,0,0,0,1
146,377,436,403,COMPANY REG NO. :75495-W,,3.0,0,0,1,75495.0,1,0,1,0,3
142,415,443,441,GST REG NO. :001948532736,,2.0,0,0,1,1948532736.0,1,0,1,0,3
218,461,363,483,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
39,505,162,527,INVOICE NO.:,,2.0,0,0,0,0.0,0,0,0,0,1
206,504,310,525,CS 10012,,0.0,0,0,1,10012.0,1,0,1,0,0
40,540,104,562,DATE :,,1.0,0,0,0,0.0,0,0,0,0,0
204,539,380,559,20/03/2018 13:01,date,3.0,0,1,5,2018.0,1,0,2,0,0
41,576,153,596,CASHIER #:,,2.0,0,0,0,0.0,0,1,0,0,1
206,575,232,595,01,,0.0,1,0,1,1.0,1,0,1,0,0
398,612,440,634,RM,,0.0,0,0,0,0.0,0,0,0,0,1
478,610,543,634,CODE,,0.0,0,0,0,0.0,0,0,0,0,0
41,651,362,673,SAFETY PINS BUTTERFLY - S,,1.0,0,0,0,0.0,0,0,0,0,1
64,686,180,708,6.00 BOXS,,1.0,0,1,2,6.0,1,0,1,0,1
212,687,226,706,X,,0.0,0,0,0,0.0,0,0,0,0,0
256,685,312,704,17.00,,1.0,1,0,2,17.0,1,0,1,0,0
370,686,438,705,102.00,total,1.0,1,0,2,102.0,1,0,1,0,0
507,684,544,706,SR,,0.0,0,0,0,0.0,0,0,0,0,0
152,724,251,746,SUBTOTAL :,,1.0,0,0,0,0.0,0,0,0,0,0
369,724,441,745,102.00,total,1.0,1,0,2,102.0,1,0,1,0,0
65,767,250,789,TOTAL EXCL. OF GST,,1.0,0,0,0,0.0,0,0,0,0,1
382,768,443,786,96.23,,1.0,1,0,2,96.0,1,0,1,0,0
73,803,252,826,TOTAL INCL. OF GST,,1.0,0,0,0,0.0,0,0,0,0,1
371,804,440,824,102.00,total,1.0,1,0,2,102.0,1,0,1,0,0
55,843,250,863,TOTAL AMT ROUNDED,,0.0,0,0,0,0.0,0,0,0,0,1
370,842,440,860,102.00,total,1.0,1,0,2,102.0,1,0,1,0,0
147,875,250,899,PAYMENT :,,1.0,0,0,0,0.0,0,0,0,0,0
371,874,441,894,102.00,total,1.0,1,0,2,102.0,1,0,1,0,0
110,908,250,932,CHANGE DUE :,,1.0,0,0,0,0.0,0,0,0,0,2
392,906,441,925,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
47,947,205,974,TOTAL ITEM(6) : 6,,3.0,0,1,2,6.0,1,0,1,0,1
49,989,197,1016,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
232,984,363,1009,AMOUNT(RM),,2.0,0,0,0,0.0,0,0,0,0,1
417,984,510,1009,TAX(RM),,2.0,0,0,0,0.0,0,0,0,0,1
51,1028,85,1048,SR,,0.0,0,0,0,0.0,0,0,0,0,0
132,1027,199,1053,@ 6%,,2.0,0,0,1,6.0,1,0,1,0,0
306,1026,361,1046,96.23,,1.0,1,0,2,96.0,1,0,1,0,0
462,1027,509,1046,5.77,,1.0,1,0,2,77.0,1,0,1,0,0
223,1160,354,1181,THANK YOU,,0.0,0,0,0,0.0,0,0,0,0,0
170,1191,409,1211,PLEASE COME AGAIN,,0.0,0,0,0,0.0,0,0,0,0,0
