xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
183,344,607,431,"NANDO'S,",company,2.0,0,0,0,0.0,0,0,0,0,2
250,437,540,469,PERI-PERI CHICKEN,,1.0,0,0,0,0.0,0,0,0,0,2
128,503,601,541,NANDO'S CHICKENLAND MALAYSIA,company,1.0,0,0,0,0.0,0,0,0,0,1
213,544,332,576,SDN BHD,company,0.0,0,0,0,0.0,0,0,0,0,2
196,587,534,622,NANDO'S 1 MONT KIARA,,1.0,0,1,1,1.0,1,0,1,0,4
129,630,615,667,"UNIT G-13, GROUND FLOOR, NO.1",address,4.0,0,0,2,13.0,1,0,0,0,4
193,674,552,712,"JLN KIARA, MONT KIARA",address,1.0,0,0,0,0.0,0,0,0,0,4
211,717,520,757,50480 KUALA LUMPUR,address,0.0,0,0,1,50480.0,1,0,1,0,1
56,759,674,797,TEL: 1300-88-6555 FAX: 603-6203 6355,,5.0,0,0,6,6555.0,1,3,6,0,2
263,803,449,839,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
194,847,516,883,GST ID:000097492992,,1.0,0,0,1,97492992.0,1,0,0,0,1
24,890,178,924,4 NANDOS3,,0.0,0,1,2,4.0,1,0,1,0,1
516,889,700,926,76 SYAFIQ 2,,0.0,0,1,2,76.0,1,0,2,0,0
22,971,162,1005,CHK 8660,,0.0,0,1,1,8660.0,1,0,1,0,1
597,976,703,1008,GUEST0,,0.0,0,0,1,0.0,1,0,0,0,1
210,1015,522,1049,28 MAR 18 18:32:36,date,2.0,0,1,5,36.0,1,0,3,0,1
27,1099,41,1129,1,,0.0,1,0,1,1.0,1,0,0,0,0
93,1099,299,1132,DELIVERY CHG,,0.0,0,0,0,0.0,0,0,0,0,1
566,1102,669,1134,4.00 S,,1.0,0,1,2,4.0,1,0,1,0,0
25,1141,44,1172,4,,0.0,1,0,1,4.0,1,0,0,0,0
90,1140,448,1178,1/4 CHIC+ 1SD-T @ 17.90,,5.0,0,0,5,90.0,1,0,2,0,1
550,1142,667,1175,71.60 S,,1.0,0,0,2,71.0,1,0,1,0,0
24,1184,42,1216,4,,0.0,1,0,1,4.0,1,0,0,0,0
107,1184,196,1218,1/4-H,,2.0,0,0,2,4.0,1,0,1,0,0
651,1189,671,1216,S,company,0.0,0,0,0,0.0,0,0,0,0,0
22,1226,45,1254,4,,0.0,1,0,1,4.0,1,0,0,0,0
110,1225,432,1263,CHARGRILL VEG(R)-TC,,3.0,0,0,0,0.0,0,0,0,0,2
651,1227,670,1260,S,company,0.0,0,0,0,0.0,0,0,0,0,0
127,1268,296,1304,GRILLVEG-H,,1.0,0,0,0,0.0,0,0,0,0,2
126,1310,298,1345,GRILLVEG-H,,1.0,0,0,0,0.0,0,0,0,0,2
126,1353,300,1389,GRILLVEG-H,,1.0,0,0,0,0.0,0,0,0,0,2
125,1395,298,1433,GRILLVEG-H,,1.0,0,0,0,0.0,0,0,0,0,2
22,1436,43,1472,3,,0.0,1,0,1,3.0,1,0,0,0,0
95,1437,460,1473,1/4 CHIC+ 1SD-T @ 17.90,,5.0,0,0,5,90.0,1,0,2,0,1
551,1438,669,1473,53.70 S,,1.0,0,1,2,70.0,1,0,1,0,0
22,1483,44,1514,3,,0.0,1,0,1,3.0,1,0,0,0,0
112,1479,194,1517,1/4-M,,2.0,0,0,2,4.0,1,0,1,0,0
650,1485,670,1517,S,company,0.0,0,0,0,0.0,0,0,0,0,0
22,1525,44,1555,3,,0.0,1,0,1,3.0,1,0,0,0,0
106,1524,349,1559,COLES LAW(R)-TC,,3.0,0,0,0,0.0,0,0,0,0,1
