xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
310,198,591,237,SUNFISH,company,0.0,0,0,0,0.0,0,0,0,0,0
353,248,550,288,<484297-M>,,3.0,0,0,1,484297.0,1,0,1,0,1
253,297,633,339,22 LRG PERUSAHAAN 4,address,0.0,0,0,2,22.0,1,0,2,0,2
212,348,695,391,KIMPAL INDS.PARK B . CAVES,address,2.0,0,0,0,0.0,0,0,0,0,3
271,396,612,439,TEL : 03-61855688,,2.0,0,0,2,61855688.0,1,1,2,0,1
52,548,96,585,NO,,0.0,0,0,0,0.0,0,0,0,0,0
54,598,156,671,TABLE,,0.0,0,0,0,0.0,0,0,0,0,0
753,553,852,589,10256,,0.0,1,0,1,10256.0,1,0,1,0,0
815,602,852,678,12,,0.0,1,0,1,12.0,1,0,1,0,0
52,726,313,769,SALTED F . RICE,,1.0,0,0,0,0.0,0,0,0,0,1
52,776,256,818,EFRIED EGG,,0.0,0,0,0,0.0,0,0,0,0,0
55,826,453,865,NASI LEMAK DRUMSTICK,,0.0,0,0,0,0.0,0,0,0,0,2
52,876,276,917,SOYA CINCAU,,0.0,0,0,0,0.0,0,0,0,0,2
54,926,354,966,LARGE / ICE TEA,,1.0,0,0,0,0.0,0,1,0,0,1
750,732,831,768,8.50,,1.0,1,0,2,50.0,1,0,1,0,0
754,782,833,820,1.80,,1.0,1,0,2,80.0,1,0,1,0,0
748,827,832,869,9.80,,1.0,1,0,2,80.0,1,0,1,0,0
748,881,834,919,4.30,,1.0,1,0,2,30.0,1,0,1,0,0
750,930,834,968,4.30,,1.0,1,0,2,30.0,1,0,1,0,0
48,1022,375,1097,SUBTOTAL,,0.0,0,0,0,0.0,0,0,0,0,0
50,1099,315,1143,RM CASH,,0.0,0,0,0,0.0,0,0,0,0,1
52,1148,176,1189,CHANGE,,0.0,0,0,0,0.0,0,0,0,0,0
630,1028,830,1101,28.70,total,1.0,1,0,2,70.0,1,0,1,0,0
716,1108,855,1150,100.000,,1.0,1,1,2,100.0,1,0,1,0,0
729,1153,831,1194,71.30,,1.0,1,0,2,71.0,1,0,1,0,0
53,1246,253,1289,INC 6% GST,,1.0,0,1,1,6.0,1,0,1,0,2
753,1254,835,1294,1.62,,1.0,1,0,2,62.0,1,0,1,0,0
331,1347,555,1391,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
72,1397,815,1440,#001-001-0934-0001 05/01/2018 13:30-R,date,8.0,0,0,9,2018.0,1,1,6,0,0
271,1498,634,1538,GST : 002008047616,,1.0,0,0,1,2008047616.0,1,0,1,0,1
273,1544,610,1589,THANK YOU,,0.0,0,0,0,0.0,0,0,0,0,0
