xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
99,243,615,280,SUBWAY#42210-0 PHONE 03-78870693,,3.0,0,0,4,78870693.0,1,1,3,0,2
116,283,592,321,"URBAN IDEA SDN BHD (417940-M),",company,4.0,0,0,1,417940.0,1,0,1,0,5
169,326,539,359,"A-G-06, DATARAN GLOMAC,",address,4.0,0,1,1,6.0,1,0,0,0,2
43,366,665,400,"JALAN SS6/5A, PUSAT BANDAR KELANA JAYA,",address,3.0,0,1,2,6.0,1,0,0,0,4
43,404,669,439,"47301 PETALING JAYA, SELANGOR, MALAYSIA",address,2.0,0,0,1,47301.0,1,0,1,0,4
67,443,646,477,SERVED BY: ROJAN 27/02/2018 15:32:47,date,5.0,0,1,6,2018.0,1,0,2,0,0
123,483,590,518,TAX INVOICE# 1/A-42210-140220,,4.0,0,0,3,140220.0,1,1,2,0,1
196,562,514,594,GST ID : 000220499968,,1.0,0,0,1,220499968.0,1,0,1,0,2
12,641,64,673,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
78,640,143,672,SIZE,,0.0,0,0,0,0.0,0,0,0,0,0
157,640,224,673,ITEM,,0.0,0,0,0,0.0,0,0,0,0,1
573,638,655,670,PRICE,,0.0,0,0,0,0.0,0,0,0,0,0
48,720,62,749,1,,0.0,1,0,1,1.0,1,0,0,0,0
47,751,60,792,1,,0.0,1,0,1,1.0,1,0,0,0,0
47,916,64,945,1,,0.0,1,0,1,1.0,1,0,0,0,0
155,719,272,753,BAG FEE,,0.0,0,0,0,0.0,0,0,0,0,2
162,755,363,791,(MY) EDV MEAL,,2.0,0,0,0,0.0,0,0,0,0,2
106,795,366,827,"6"" -MEATBALL SUB",,2.0,0,1,1,6.0,1,0,1,0,1
173,835,494,865,-16OZ FOUNTAIN DRIMK,,1.0,0,1,1,16.0,1,0,0,0,2
175,874,333,906,-1 COOKIES,,1.0,0,1,1,1.0,1,0,0,0,1
158,912,365,945,(MY) EDV MEAL,,2.0,0,0,0,0.0,0,0,0,0,2
110,951,531,990,"6"" -BBQ CHICKEN STRIPS SUB",,2.0,0,1,1,6.0,1,0,1,0,1
176,992,494,1024,-16OZ FOUNTAIN DRINK,,1.0,0,1,1,16.0,1,0,0,0,2
175,1032,335,1064,-1 COOKIES,,1.0,0,1,1,1.0,1,0,0,0,1
559,716,655,745,RM0.20,,1.0,0,0,2,20.0,1,0,0,0,0
542,753,655,786,RM11.90,,1.0,0,1,2,90.0,1,0,0,0,1
540,913,653,942,RM11.90,,1.0,0,1,2,90.0,1,0,0,0,1
15,1108,223,1142,CASH ROUNDING,,0.0,0,0,0,0.0,0,0,0,0,0
13,1147,234,1183,TOTAL (EAT IN),,2.0,0,0,0,0.0,0,0,0,0,1
14,1187,80,1218,CASH,,0.0,0,0,0,0.0,0,0,0,0,0
15,1226,109,1261,CHANGE,,0.0,0,0,0,0.0,0,0,0,0,0
543,1107,651,1137,-RM0.01,,2.0,0,0,2,1.0,1,0,0,0,0
541,1145,655,1180,RM24.00,,1.0,0,1,2,24.0,1,0,0,0,1
539,1185,653,1217,RM30.00,,1.0,0,0,2,30.0,1,0,0,0,1
556,1223,654,1258,RM6.00,,1.0,0,1,2,6.0,1,0,0,0,0
14,1344,155,1376,TAX INFO :,,1.0,0,0,0,0.0,0,0,0,0,0
11,1421,188,1456,GST 6% (6),,3.0,0,1,2,6.0,1,0,2,0,1
12,1459,238,1495,TOTAL-EXCL-GST,,2.0,0,0,0,0.0,0,0,0,0,3
556,1420,654,1452,RM1.36,,1.0,0,1,2,36.0,1,0,0,0,0
542,1461,656,1490,RM22.65,total,1.0,0,1,2,65.0,1,0,0,0,1
15,1539,447,1572,TAKE OUR 1 MINUTE SURVEY AT,,0.0,0,1,1,1.0,1,0,1,0,0
15,1574,641,1611,WWW.TELLSUBWAY.MY AND GET A FREE COOKIE,,2.0,0,0,0,0.0,0,0,0,1,0
14,1616,556,1653,WITH NEXT PURCHASE.REDEMPTION OF 1,,1.0,0,1,1,1.0,1,0,1,0,0
15,1656,369,1691,COOKIE PER TRANSACTION,,0.0,0,0,0,0.0,0,0,0,0,1
