xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
86,127,512,157,ENW HARDWARE CENTRE (M) SDN. BHD.,company,4.0,0,0,0,0.0,0,0,0,0,6
179,163,399,186,CO. REG. NO.: 795225-A,,5.0,0,0,1,795225.0,1,0,1,0,4
159,190,443,208,GST REG. NO. : 000155453440,,3.0,0,0,1,155453440.0,1,0,1,0,3
155,217,439,239,"NO: G3, BLK G, JLN PJU 1A/3,",address,5.0,0,1,3,3.0,1,0,0,0,7
181,245,418,265,"ARA DAMANSARA, 47301",address,1.0,0,0,1,47301.0,1,0,1,0,2
114,269,481,293,"PETALING JAYA, SELANGOR DARUL EHSAN.",address,2.0,0,0,0,0.0,0,0,0,0,5
103,322,462,346,"TEL: 03-7832 6929 , 012-659 9829",,4.0,0,0,6,9829.0,1,2,6,0,1
65,356,181,378,13/04/2018,date,2.0,0,1,3,2018.0,1,0,0,0,0
249,357,387,380,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
363,386,546,409,NO. :CS00233394,,2.0,0,0,1,233394.0,1,0,0,0,0
66,423,332,449,CASH SALE (ARA D'SARA),,3.0,0,0,0,0.0,0,0,0,0,4
64,467,275,492,TEL: 03-7832 6929,,2.0,0,0,3,7832.0,1,1,3,0,1
64,496,275,518,H/P: 012-659 9829,,3.0,0,0,3,9829.0,1,2,3,0,1
64,528,108,548,ITEM,,0.0,0,0,0,0.0,0,0,0,0,1
243,526,282,552,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
306,526,384,548,U.PRICE,,1.0,0,0,0,0.0,0,0,0,0,1
498,526,534,548,RM,,0.0,0,0,0,0.0,0,0,0,0,1
62,562,142,583,001697,,0.0,1,0,1,1697.0,1,0,1,0,0
242,562,290,582,5.00,,1.0,1,0,2,5.0,1,0,1,0,0
341,562,384,583,1.00,,1.0,1,0,2,1.0,1,0,1,0,0
488,562,563,583,5.00 SR,,1.0,0,1,2,5.0,1,0,1,0,0
61,595,171,617,S10 STARTER.,,1.0,0,0,1,10.0,1,0,0,0,1
64,642,140,664,766271,,0.0,1,0,1,766271.0,1,0,1,0,0
246,641,289,663,1.00,,1.0,1,0,2,1.0,1,0,1,0,0
326,642,385,664,22.00,,1.0,1,0,2,22.0,1,0,1,0,0
476,641,564,661,22.00 SR,,1.0,0,1,2,22.0,1,0,1,0,0
65,674,89,693,1L,,0.0,0,0,1,1.0,1,0,0,0,0
96,674,341,694,6627 SEAMASTER SUPER GLO.,,1.0,0,1,1,6627.0,1,0,1,0,2
82,725,376,751,TOTAL AMT INCL. GST @ 6 % :,,4.0,0,1,1,6.0,1,0,1,0,2
474,724,535,746,27.00,total,1.0,1,0,2,27.0,1,0,1,0,0
159,755,377,780,ROUNDING ADJUSMENT :,,1.0,0,0,0,0.0,0,0,0,0,0
489,755,532,777,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
164,787,374,812,TOTAL AMT PAYABLE :,,1.0,0,0,0,0.0,0,0,0,0,1
474,786,535,808,27.00,total,1.0,1,0,2,27.0,1,0,1,0,0
194,816,377,839,TOTAL QTY TENDER :,,1.0,0,0,0,0.0,0,0,0,0,1
519,816,535,836,6,,0.0,1,0,1,6.0,1,0,0,0,0
71,864,220,884,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
250,862,384,885,AMOUNT (RM),,2.0,0,0,0,0.0,0,0,0,0,1
425,861,529,885,GST (RM),,2.0,0,0,0,0.0,0,0,0,0,2
73,891,175,914,SR = 6 %,,2.0,0,1,1,6.0,1,1,1,0,1
326,894,383,916,25.47,,1.0,1,0,2,47.0,1,0,1,0,0
488,892,530,914,1.53,,1.0,1,0,2,53.0,1,0,1,0,0
196,950,334,972,POINT : 0.00,,2.0,0,0,2,0.0,1,0,1,0,1
67,993,405,1015,*GOODS SOLD ARE NOT RETURNABLE,,1.0,0,0,0,0.0,0,0,0,0,2
154,1034,446,1061,THANK YOU FOR SHOPPING AT,,0.0,0,0,0,0.0,0,0,0,0,0
96,1064,508,1088,ENW HARDWARE CENTRE (M) SDN BHD.,company,3.0,0,0,0,0.0,0,0,0,0,6
