xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
227,261,555,301,RESTORAN WAN SHENG,company,0.0,0,0,0,0.0,0,0,0,0,3
284,308,489,344,002043319-W,,1.0,0,0,1,2043319.0,1,0,1,0,0
147,350,644,392,"NO.2, JALAN TEMENGGUNG 19/9,",address,4.0,0,1,3,19.0,1,0,1,0,2
105,392,696,436,"SEKSYEN 9, BANDAR MAHKOTA CHERAS,",address,2.0,0,1,1,9.0,1,0,1,0,3
191,434,589,480,"43200 CHERAS, SELANGOR",address,1.0,0,0,1,43200.0,1,0,1,0,2
175,483,607,521,GST REG NO: 001335787520,,1.0,0,0,1,1335787520.0,1,0,1,0,3
181,559,573,611,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
40,646,326,690,INV NO.: 1044120,,2.0,0,0,1,1044120.0,1,0,1,0,3
352,650,644,690,CASHIER: THANDAR,,1.0,0,0,0,0.0,0,0,0,0,2
34,692,117,737,DATE,,0.0,0,0,0,0.0,0,0,0,0,0
166,699,544,737,: 14-03-2018 10:06:20,date,5.0,0,1,6,2018.0,1,1,4,0,0
30,778,235,822,DESCRIPTION,,0.0,0,0,0,0.0,0,0,0,0,0
298,778,362,820,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
428,778,551,818,U.PRICE,,1.0,0,0,0,0.0,0,0,0,0,1
581,780,680,820,TOTAL,,0.0,0,0,0,0.0,0,0,0,0,0
692,776,750,820,TAX,,0.0,0,0,0,0.0,0,0,0,0,1
34,863,183,901,KOPI (B),,2.0,0,0,0,0.0,0,0,0,0,1
284,895,342,945,1 X,,0.0,0,0,1,1.0,1,0,1,0,0
442,907,520,945,2.20,,1.0,1,0,2,20.0,1,0,1,0,0
603,903,673,945,2.20,,1.0,1,0,2,20.0,1,0,1,0,0
704,907,752,945,SR,,0.0,0,0,0,0.0,0,0,0,0,0
32,941,179,991,CHAM (B),,2.0,0,0,0,0.0,0,0,0,0,1
292,990,340,1032,1 X,,0.0,0,0,1,1.0,1,0,1,0,0
442,988,520,1032,2.20,,1.0,1,0,2,20.0,1,0,1,0,0
601,990,683,1030,2.20,,1.0,1,0,2,20.0,1,0,1,0,0
704,988,750,1034,SR,,0.0,0,0,0,0.0,0,0,0,0,0
32,1024,207,1076,TAKE AWAY,,0.0,0,0,0,0.0,0,0,0,0,0
282,1074,344,1114,2 X,,0.0,0,0,1,2.0,1,0,1,0,0
444,1076,520,1116,0.20,,1.0,1,0,2,20.0,1,0,1,0,0
603,1072,677,1114,0.40,,1.0,1,0,2,40.0,1,0,1,0,0
704,1074,750,1112,SR,,0.0,0,0,0,0.0,0,0,0,0,0
30,1159,263,1201,TATAL QTY:4,,1.0,0,1,1,4.0,1,0,0,0,0
36,1199,436,1241,TOTAL (EXCLUDING GST):,,3.0,0,0,0,0.0,0,0,0,0,3
676,1201,746,1239,4.54,,1.0,1,0,2,54.0,1,0,1,0,0
30,1243,344,1287,GST PAYABLE (6%):,,4.0,0,1,1,6.0,1,0,1,0,2
670,1245,746,1281,0.26,,1.0,1,0,2,26.0,1,0,1,0,0
32,1283,479,1327,TOTAL (INCLUSIVE OF GST):,,3.0,0,0,0,0.0,0,0,0,0,3
668,1289,746,1325,4.80,total,1.0,1,0,2,80.0,1,0,1,0,0
38,1325,245,1371,TOTAL:,,1.0,0,0,0,0.0,0,0,0,0,0
603,1331,744,1369,4.80,total,1.0,1,0,2,80.0,1,0,1,0,0
30,1410,141,1454,CASH:,,1.0,0,0,0,0.0,0,0,0,0,0
670,1410,744,1456,4.80,total,1.0,1,0,2,80.0,1,0,1,0,0
26,1535,235,1583,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
384,1541,571,1579,AMOUNT (RM),,2.0,0,0,0,0.0,0,0,0,0,1
615,1539,742,1583,TAX (RM),,2.0,0,0,0,0.0,0,0,0,0,2
34,1579,74,1625,SR,,0.0,0,0,0,0.0,0,0,0,0,0
211,1579,320,1625,(@ 6%),,4.0,0,1,1,6.0,1,0,1,0,0
495,1587,569,1623,4.54,,1.0,1,0,2,54.0,1,0,1,0,0
672,1583,746,1621,0.26,,1.0,1,0,2,26.0,1,0,1,0,0
