xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
141,288,537,320,99 SPEED MART S/B (519537-X),company,4.0,0,0,2,519537.0,1,1,2,0,3
153,325,539,360,"LOT P.T. 2811, JALAN ANGSA,",address,4.0,0,1,1,2811.0,1,0,1,0,4
239,366,441,397,TAMAN BERKELEY,address,0.0,0,0,0,0.0,0,0,0,0,2
197,407,498,441,"41150 KLANG, SELANGOR",address,1.0,0,0,1,41150.0,1,0,1,0,2
208,444,482,474,1313-SUBANG BESTARI,address,1.0,0,0,1,1313.0,1,0,1,0,0
167,483,529,514,GST ID. NO : 000181747712,,2.0,0,0,1,181747712.0,1,0,1,0,2
150,562,553,592,INVOICE NO : 18023/103/T0052,,3.0,0,0,3,18023.0,1,1,1,0,0
70,644,173,673,02:49PM,,1.0,0,1,2,49.0,1,0,0,0,0
309,643,400,673,565287,,0.0,1,0,1,565287.0,1,0,1,0,0
524,641,640,669,05-05-17,date,2.0,0,1,3,17.0,1,2,3,0,0
68,723,453,751,2832 AH HUAT WHT. COFFEE GO,,1.0,0,1,1,2832.0,1,0,1,0,5
65,760,454,789,9500 MASSIMO WHEAT GERM 400,,0.0,0,0,2,9500.0,1,0,2,0,2
69,798,454,828,2022 CADBURY CHOCOLATE DAIL,,0.0,0,1,1,2022.0,1,0,1,0,2
68,839,450,866,066 MILD FUZE 3IN1 ORIGINAL,,0.0,0,1,3,66.0,1,0,1,0,1
71,874,453,906,384 MISTER POTATO TOMATO 16,,0.0,0,0,2,384.0,1,0,2,0,3
508,721,639,749,RM12.65 S,,1.0,0,1,2,65.0,1,0,0,0,2
521,758,636,785,RM2.39 S,,1.0,0,1,2,39.0,1,0,0,0,0
524,798,639,826,RM9.65 S,,1.0,0,1,2,65.0,1,0,0,0,0
506,837,636,864,RM13.65 S,,1.0,0,1,2,65.0,1,0,0,0,0
522,876,639,903,RM3.99 S,,1.0,0,1,2,99.0,1,0,0,0,0
140,1346,539,1379,THANK YOU. PLEASE COME AGAIN,,1.0,0,0,0,0.0,0,0,0,0,2
66,1384,622,1419,KEEP THE INVOICE FOR APPLICABLE RETURNS,,0.0,0,0,0,0.0,0,0,0,0,0
133,1307,363,1376,POSTED,,0.0,0,0,0,0.0,0,0,0,0,0
563,1225,621,1256,2.41,,1.0,1,0,2,41.0,1,0,1,0,0
363,1228,437,1256,39.92,,1.0,1,0,2,92.0,1,0,1,0,0
71,955,496,986,TOTAL SALES (INCLUSIVE GST) RM,,2.0,0,0,0,0.0,0,0,0,0,3
181,994,494,1027,ROUNDING ADJUSTMENT RM,,0.0,0,0,0,0.0,0,0,0,0,2
340,1033,497,1067,ROUNDING RM,,0.0,0,0,0,0.0,0,0,0,0,1
365,1070,495,1101,CREDIT RM,,0.0,0,0,0,0.0,0,0,0,0,2
368,1110,498,1139,CHANGE RM,,0.0,0,0,0,0.0,0,0,0,0,2
539,954,610,981,42.33,,1.0,1,0,2,42.0,1,0,1,0,0
563,993,609,1020,.02,,1.0,1,0,1,2.0,1,0,1,0,0
538,1033,609,1060,42.35,total,1.0,1,0,2,42.0,1,0,1,0,0
535,1071,608,1097,42.35,total,1.0,1,0,2,42.0,1,0,1,0,0
567,1111,610,1137,.00,,1.0,1,0,1,0.0,1,0,1,0,0
69,1191,227,1225,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
296,1190,436,1217,AMOUNT(RM),,2.0,0,0,0,0.0,0,0,0,0,1
524,1188,622,1217,TAX(RM),,2.0,0,0,0,0.0,0,0,0,0,1
69,1231,154,1258,S = 6%,,2.0,0,1,1,6.0,1,1,1,0,1
