xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
144,337,642,385,99 SPEED MART S/B (519537-X),company,4.0,0,0,2,519537.0,1,1,2,0,3
169,382,654,432,"LOT P.T. 2811, JALAN ANGSA,",address,4.0,0,1,1,2811.0,1,0,1,0,4
278,433,532,476,TAMAN BERKELEY,address,0.0,0,0,0,0.0,0,0,0,0,2
221,483,605,528,"41150 KLANG, SELANGOR",address,1.0,0,0,1,41150.0,1,0,1,0,2
229,532,600,581,1317 TRILLIUM S6 BESI,address,0.0,0,1,2,1317.0,1,0,1,0,2
194,581,644,629,GST ID. NO : 000181747712,,2.0,0,0,1,181747712.0,1,0,1,0,2
177,679,682,724,INVOICE NO : 18299/102/T0230,,3.0,0,0,3,18299.0,1,1,1,0,0
79,789,204,826,01:34PM,,1.0,0,1,2,34.0,1,0,0,0,1
378,784,489,821,568019,,0.0,1,0,1,568019.0,1,0,1,0,0
645,778,789,813,05-02-18,date,2.0,0,1,3,18.0,1,2,3,0,0
81,884,562,927,2506 YONGCHUN LOKAM MNDRN S,,0.0,0,1,1,2506.0,1,0,1,0,4
628,877,792,914,RM62.50 Z,,1.0,0,1,2,62.0,1,0,0,0,2
116,937,354,971,@5 X RM 12.50,,2.0,0,1,3,50.0,1,0,1,0,2
83,979,563,1022,2508 YONGCHUN LOKAM MNDRN M,,0.0,0,1,1,2508.0,1,0,1,0,4
629,975,793,1011,RM79.00 Z,,1.0,0,1,2,79.0,1,0,0,0,1
120,1032,351,1067,@5 X RM 15.80,,2.0,0,1,3,80.0,1,0,1,0,2
87,1126,623,1164,TOTAL SALES (INCLUSIVE GST) RM,,2.0,0,0,0,0.0,0,0,0,0,3
654,1127,762,1161,141.50,total,1.0,1,0,2,141.0,1,0,1,0,0
493,1173,619,1214,CASH RM,,0.0,0,0,0,0.0,0,0,0,0,2
655,1176,762,1209,150.00,,1.0,1,0,2,150.0,1,0,1,0,0
459,1226,621,1262,CHANGE RM,,0.0,0,0,0,0.0,0,0,0,0,2
689,1223,763,1260,8.50,,1.0,1,0,2,50.0,1,0,1,0,0
93,1320,289,1365,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
373,1325,547,1360,AMOUNT(RM),,2.0,0,0,0,0.0,0,0,0,0,1
655,1323,776,1360,TAX(RM),,2.0,0,0,0,0.0,0,0,0,0,1
88,1376,200,1406,Z = 0%,,2.0,0,0,1,0.0,1,1,1,0,0
446,1372,553,1407,141.50,total,1.0,1,0,2,141.0,1,0,1,0,0
725,1376,783,1408,.00,,1.0,1,0,1,0.0,1,0,1,0,0
182,1518,677,1563,THANK YOU. PLEASE COME AGAIN,,1.0,0,0,0,0.0,0,0,0,0,2
85,1570,780,1610,KEEP THE INVOICE FOR APPLICABLE RETURNS,,0.0,0,0,0,0.0,0,0,0,0,0
