xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
88,208,850,259,SYARIKAT PERNIAGAAN GIN KEE,company,0.0,0,0,0,0.0,0,0,0,0,4
379,265,550,312,(81109-A),,3.0,0,0,1,81109.0,1,0,1,0,0
242,312,691,355,"NO 290, JALAN AIR PANAS,",address,2.0,0,1,1,290.0,1,0,1,0,2
385,362,550,405,"SETAPAK,",address,1.0,0,0,0,0.0,0,0,0,0,0
272,407,668,454,"53200, KUALA LUMPUR",address,1.0,0,0,1,53200.0,1,0,1,0,2
315,456,619,490,TEL : 03-40210276,,2.0,0,0,2,40210276.0,1,1,2,0,1
278,511,657,558,GST ID : 000750673920,,1.0,0,0,1,750673920.0,1,0,1,0,2
240,563,696,612,SIMPLIFIED TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
49,636,150,677,CASH,,0.0,0,0,0,0.0,0,0,0,0,0
43,689,182,730,DOC NO.,,1.0,0,0,0,0.0,0,0,0,0,2
260,689,511,736,: CS00012726,,1.0,0,0,1,12726.0,1,0,0,0,1
561,686,862,730,DATE: 13/01/2018,date,3.0,0,1,3,2018.0,1,0,0,0,0
555,730,824,777,TIME: 15:52:00,,3.0,0,1,3,52.0,1,0,1,0,1
43,740,171,783,CASHIER,,0.0,0,0,0,0.0,0,0,0,0,1
254,736,414,786,: USER,,1.0,0,0,0,0.0,0,0,0,0,0
94,1779,836,1813,"GOODS SOLD ARE NOT RETURNABLE, THANK YOU.",,2.0,0,0,0,0.0,0,0,0,0,2
739,1679,820,1723,0.72,,1.0,1,0,2,72.0,1,0,1,0,0
47,788,289,835,SALESPERSON :,,1.0,0,0,0,0.0,0,0,0,0,0
563,785,649,828,REF. :,,2.0,0,0,0,0.0,0,0,0,0,1
41,877,120,920,ITEM,,0.0,0,0,0,0.0,0,0,0,0,1
340,873,417,922,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
471,875,591,920,S/PRICE,,1.0,0,0,0,0.0,0,1,0,0,0
629,873,772,918,AMOUNT,,0.0,0,0,0,0.0,0,0,0,0,0
803,880,876,921,TAX,,0.0,0,0,0,0.0,0,0,0,0,1
47,927,137,963,1432,,0.0,1,0,1,1432.0,1,0,1,0,0
357,931,404,963,6,,0.0,1,0,1,6.0,1,0,0,0,0
492,927,573,970,2.12,,1.0,1,0,2,12.0,1,0,1,0,0
681,929,771,965,12.72,total,1.0,1,0,2,72.0,1,0,1,0,0
811,927,862,963,SR,,0.0,0,0,0,0.0,0,0,0,0,0
41,969,445,1016,GLOVE 1200 (PER PAIR),,2.0,0,1,1,1200.0,1,0,1,0,3
137,1021,285,1064,TOTAL QTY:,,1.0,0,0,0,0.0,0,0,0,0,1
357,1023,391,1053,6,,0.0,1,0,1,6.0,1,0,0,0,0
681,1023,775,1062,12.72,total,1.0,1,0,2,72.0,1,0,1,0,0
137,1089,599,1134,TOTAL SALES (EXCLUDING GST) :,,3.0,0,0,0,0.0,0,0,0,0,2
674,1091,770,1130,12.00,,1.0,1,0,2,12.0,1,0,1,0,0
419,1141,597,1182,DISCOUNT :,,1.0,0,0,0,0.0,0,0,0,0,0
693,1147,770,1186,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
402,1196,599,1237,TOTAL GST :,,1.0,0,0,0,0.0,0,0,0,0,1
693,1196,766,1239,0.72,,1.0,1,0,2,72.0,1,0,1,0,0
413,1252,595,1293,ROUNDING :,,1.0,0,0,0,0.0,0,0,0,0,0
696,1254,769,1290,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
66,1310,597,1359,TOTAL SALES (INCLUSIVE OF GST) :,,3.0,0,0,0,0.0,0,0,0,0,2
674,1316,766,1357,12.72,total,1.0,1,0,2,72.0,1,0,1,0,0
454,1374,593,1406,CASH :,,1.0,0,0,0,0.0,0,0,0,0,0
678,1372,764,1408,12.72,total,1.0,1,0,2,72.0,1,0,1,0,0
424,1421,591,1464,CHANGE :,,1.0,0,0,0,0.0,0,0,0,0,0
689,1425,772,1457,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
105,1518,387,1563,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
113,1579,274,1618,TAX CODE,,0.0,0,0,0,0.0,0,0,0,0,1
349,1577,390,1618,%,,1.0,0,0,0,0.0,0,0,0,0,0
462,1579,620,1620,AMT(RM),,2.0,0,0,0,0.0,0,0,1,0,0
676,1577,824,1618,TAX(RM),,2.0,0,0,0,0.0,0,0,0,0,1
116,1622,174,1661,SR,,0.0,0,0,0,0.0,0,0,0,0,0
355,1624,387,1663,6,,0.0,1,0,1,6.0,1,0,0,0,0
516,1620,621,1665,12.00,,1.0,1,0,2,12.0,1,0,1,0,0
745,1626,824,1667,0.72,,1.0,1,0,2,72.0,1,0,1,0,0
297,1680,408,1723,TOTAL :,,1.0,0,0,0,0.0,0,0,0,0,0
522,1686,618,1722,12.00,,1.0,1,0,2,12.0,1,0,1,0,0
