xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
244,265,574,302,RESTORAN WAN SHENG,company,0.0,0,0,0,0.0,0,0,0,0,3
299,307,500,346,002043319-W,,1.0,0,0,1,2043319.0,1,0,1,0,0
161,354,653,395,"NO.2, JALAN TEMENGGUNG 19/9,",address,4.0,0,1,3,19.0,1,0,1,0,2
125,395,706,435,"SEKSYEN 9, BANDAR MAHKOTA CHERAS,",address,2.0,0,1,1,9.0,1,0,1,0,3
213,440,603,480,"43200 CHERAS, SELANGOR",address,1.0,0,0,1,43200.0,1,0,1,0,2
191,482,625,521,GST REG NO: 001335787520,,1.0,0,0,1,1335787520.0,1,0,1,0,3
193,568,583,605,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
52,651,340,688,INV NO.: 1212055,,2.0,0,0,1,1212055.0,1,0,1,0,3
370,653,661,690,CASHIER: THANDAR,,1.0,0,0,0,0.0,0,0,0,0,2
53,697,128,735,DATE,,0.0,0,0,0,0.0,0,0,0,0,0
182,695,551,730,: 26-06-2018 13:37:55,date,5.0,0,1,6,2018.0,1,1,4,0,0
53,783,252,820,DESCRIPTION,,0.0,0,0,0,0.0,0,0,0,0,0
315,780,376,821,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
440,782,570,823,U.PRICE,,1.0,0,0,0,0.0,0,0,0,0,1
598,781,694,818,TOTAL,,0.0,0,0,0,0.0,0,0,0,0,0
708,782,764,820,TAX,,0.0,0,0,0,0.0,0,0,0,0,1
51,863,196,906,CHAM (B),,2.0,0,0,0,0.0,0,0,0,0,1
303,908,358,942,1 X,,0.0,0,0,1,1.0,1,0,1,0,0
460,909,535,945,2.10,,1.0,1,0,2,10.0,1,0,1,0,0
618,910,692,946,2.10,,1.0,1,0,2,10.0,1,0,1,0,0
705,910,762,947,ZRL,,0.0,0,0,0,0.0,0,0,0,0,1
52,950,249,990,BUNGA KEKWA,,0.0,0,0,0,0.0,0,0,0,0,2
302,992,359,1027,1 X,,0.0,0,0,1,1.0,1,0,1,0,0
463,994,532,1029,1.60,,1.0,1,0,2,60.0,1,0,1,0,0
621,996,692,1030,1.60,,1.0,1,0,2,60.0,1,0,1,0,0
708,994,765,1030,ZRL,,0.0,0,0,0,0.0,0,0,0,0,1
53,1033,216,1075,TAKE AWAY,,0.0,0,0,0,0.0,0,0,0,0,0
303,1077,358,1115,2 X,,0.0,0,0,1,2.0,1,0,1,0,0
456,1080,537,1114,0.20,,1.0,1,0,2,20.0,1,0,1,0,0
619,1079,692,1112,0.40,,1.0,1,0,2,40.0,1,0,1,0,0
708,1077,762,1115,ZRL,,0.0,0,0,0,0.0,0,0,0,0,1
49,1162,271,1197,TOTAL QTY: 4,,1.0,0,1,1,4.0,1,0,1,0,2
54,1203,439,1244,TOTAL (EXCLUDING GST):,,3.0,0,0,0,0.0,0,0,0,0,3
688,1207,763,1240,4.10,total,1.0,1,0,2,10.0,1,0,1,0,0
54,1245,494,1287,TOTAL (INCLUSIVE OF GST):,,3.0,0,0,0,0.0,0,0,0,0,3
691,1249,762,1285,4.10,total,1.0,1,0,2,10.0,1,0,1,0,0
54,1288,255,1328,TOTAL :,,1.0,0,0,0,0.0,0,0,0,0,0
620,1291,760,1329,4.10,total,1.0,1,0,2,10.0,1,0,1,0,0
51,1374,157,1411,CASH :,,1.0,0,0,0,0.0,0,0,0,0,0
690,1372,763,1413,4.10,total,1.0,1,0,2,10.0,1,0,1,0,0
54,1502,249,1541,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
408,1502,583,1539,AMOUNT(RM),,2.0,0,0,0,0.0,0,0,0,0,1
638,1502,759,1541,TAX(RM),,2.0,0,0,0,0.0,0,0,0,0,1
53,1543,108,1582,ZRL,,0.0,0,0,0,0.0,0,0,0,0,1
233,1541,336,1583,(@ 0%),,4.0,0,0,1,0.0,1,0,1,0,0
510,1545,587,1581,4.10,total,1.0,1,0,2,10.0,1,0,1,0,0
686,1547,764,1581,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
