xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
2202,936,2884,1022,THE COFFEE BEAN,company,0.0,0,0,0,0.0,0,0,0,0,1
1978,1024,3038,1126,& TEA LEAF (M) SDN. BHD.,company,5.0,0,0,0,0.0,0,0,0,1,5
2065,1134,2973,1223,COMPANY NO.:441970-H,,3.0,0,0,1,441970.0,1,0,0,0,1
2112,1226,3048,1322,"LOT F36, FIRST FLOOR,",address,2.0,0,1,1,36.0,1,0,0,0,2
1940,1320,2991,1425,"AEON MALL BDR DATO' ONN,",address,2.0,0,0,0,0.0,0,0,0,0,5
1674,1409,3226,1540,"NO.3 JLN DATO' ONN 3, BDR DATO' ONN",address,4.0,0,1,2,3.0,1,0,1,0,6
2070,1524,3134,1617,"81100 JOHOR BAHRU, JOHOR",address,1.0,0,0,1,81100.0,1,0,1,0,2
2073,1615,2966,1716,GST NO.:000384106496,,2.0,0,0,1,384106496.0,1,0,0,0,1
1993,1727,2971,1822,TAX INVOICE,,0.0,0,0,0,0.0,0,0,0,0,0
1642,1831,2366,1929,08/04/2018 14:26,date,3.0,0,1,5,2018.0,1,0,2,0,0
2607,1808,3216,1899,B512292,,0.0,0,0,1,512292.0,1,0,0,0,0
1644,1949,1789,2040,QTY,,0.0,0,0,0,0.0,0,0,0,0,1
1952,1937,2481,2025,DESCRIPTIONS,,0.0,0,0,0,0.0,0,0,0,0,0
2959,1904,3230,1995,AMOUNT,,0.0,0,0,0,0.0,0,0,0,0,0
1652,2142,1692,2240,1,,0.0,1,0,1,1.0,1,0,0,0,0
1953,2113,2535,2216,CAFE LATTE -S,,1.0,0,0,0,0.0,0,0,0,0,1
3014,2097,3326,2188,11.32 T,,1.0,0,1,2,32.0,1,0,1,0,0
1952,2333,2302,2421,STTL,,0.0,0,0,0,0.0,0,0,0,0,1
2805,2303,3227,2391,11.32,,1.0,1,0,2,32.0,1,0,1,0,0
1944,2436,2236,2527,6% GST,,1.0,0,1,1,6.0,1,0,1,0,1
3059,2401,3243,2499,0.68,,1.0,1,0,2,68.0,1,0,1,0,0
1664,2637,1701,2737,1,,0.0,1,0,1,1.0,1,0,0,0,0
1960,2627,2406,2718,TOTAL,,0.0,0,0,0,0.0,0,0,0,0,0
2805,2599,3235,2683,12.00,total,1.0,1,0,2,12.0,1,0,1,0,0
1960,2723,2156,2816,CASH,,0.0,0,0,0,0.0,0,0,0,0,0
3018,2698,3246,2778,12.00,total,1.0,1,0,2,12.0,1,0,1,0,0
1964,2820,2501,2904,CHANGE,,0.0,0,0,0,0.0,0,0,0,0,0
2870,2800,3248,2891,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
1659,3132,2154,3220,GST SUMMARY,,0.0,0,0,0,0.0,0,0,0,0,2
2532,3113,2807,3192,AMOUNT,,0.0,0,0,0,0.0,0,0,0,0,0
3106,3094,3253,3180,TAX,,0.0,0,0,0,0.0,0,0,0,0,1
1659,3231,2013,3322,T:6% GST,,2.0,0,1,1,6.0,1,0,0,0,1
2588,3204,2814,3290,11.32,,1.0,1,0,2,32.0,1,0,1,0,0
3061,3199,3264,3281,0.68,,1.0,1,0,2,68.0,1,0,1,0,0
1667,3330,2204,3421,Z:ZERO RATED,,1.0,0,0,0,0.0,0,0,0,0,1
2625,3316,2823,3388,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
3064,3297,3253,3376,0.00,,1.0,1,0,2,0.0,1,0,1,0,0
1667,3602,3213,3721,PASSION FOR COFFEE & TEA SINCE 1963,,1.0,0,1,1,1963.0,1,0,1,1,3
1897,3708,3091,3808,ALL BEAN POINTS EARNED FROM,,0.0,0,0,0,0.0,0,0,0,0,2
1972,3815,2966,3904,JAN-DEC WILL EXPIRE BY,,1.0,0,0,0,0.0,0,0,0,0,2
1837,3915,3134,4003,31ST MARCH THE FOLLOWING YEAR,,0.0,0,1,1,31.0,1,0,1,0,1
1852,4667,3056,4770,SCAN AND PROVIDE US YOUR FEEDBACK!,,1.0,0,0,0,0.0,0,0,0,1,3
2116,5056,2732,5142,WIFI PASSWORD,,0.0,0,0,0,0.0,0,0,0,0,2
2138,5150,2873,5250,9PJZ5I8N,,0.0,0,1,3,9.0,1,0,0,0,0
1701,5370,1842,5450,TBL,,0.0,0,0,0,0.0,0,0,0,0,1
1696,5439,2984,5557,CSH:PT17750 OL-PT AZMEER SHAH,,2.0,0,0,1,17750.0,1,0,0,0,5
1696,5545,2662,5641,POS:T002 SHF:201804081,,2.0,0,0,2,201804081.0,1,0,0,0,2
