xmin,ymin,xmax,ymax,text,labels,SpecialCharacterCount,isFloat,isDate,TotalDistinctNumber,BigNumLength,DoesContainsNum,POSTagDistributionSYM,POSTagDistributionNUM,POSTagDistributionCCONJ,POSTagDistributionPROPN
34,72,593,96,GARDENIA BAKERIES (KL) SDN BHD (139386 X),company,4.0,0,0,1,139386.0,1,0,1,0,3
175,96,447,119,"LOT 3, JALAN PELABUR 23/1,",address,3.0,0,1,3,23.0,1,0,2,0,2
160,119,459,143,"40300 SHAH ALAM, SELANGOR.",address,2.0,0,0,1,40300.0,1,0,1,0,3
124,141,305,164,TEL: 03- 55423228,,2.0,0,0,2,55423228.0,1,0,2,0,1
322,142,504,162,FAX:03- 55423213,,2.0,0,0,2,55423213.0,1,0,1,0,1
193,163,435,186,GST ID: 000381399040,,1.0,0,0,1,381399040.0,1,0,1,0,2
137,205,485,244,TAX INVOICE / ADJUSTMENT NOTE,,1.0,0,0,0,0.0,0,1,0,0,3
247,266,519,300,CASH INV NO.: 7725F714,,2.0,0,1,2,7725.0,1,0,0,0,0
28,302,114,325,VE0514,,0.0,0,1,1,514.0,1,0,0,0,0
324,306,514,327,DATE: 25/07/2017,date,3.0,0,1,3,2017.0,1,0,1,0,0
26,335,377,370,MAKASSAR FRESH MARKET SDN BHD,,0.0,0,0,0,0.0,0,0,0,0,2
29,375,316,398,"GROUND FLOOR, NO. 4 & 6,",,4.0,0,1,2,6.0,1,0,2,1,4
29,397,205,420,"JALAN SS 15/4B,",,2.0,0,0,2,15.0,1,0,0,0,2
25,422,348,442,"47500 SUBANG JAYA, SELANGOR",,1.0,0,0,1,47500.0,1,0,1,0,3
29,441,265,464,VE05: RIDZUAN(11900),,3.0,0,0,2,11900.0,1,0,0,0,1
254,464,413,488,DD: 25/07/2017,date,3.0,0,1,3,2017.0,1,0,1,0,1
434,464,492,486,12:16,,1.0,0,0,2,16.0,1,0,1,0,0
23,496,158,515,DESCRIPTION,,0.0,0,0,0,0.0,0,0,0,0,0
175,494,215,513,U.P,,1.0,0,0,0,0.0,0,0,0,0,1
227,494,262,515,ISS,,0.0,0,0,0,0.0,0,0,0,0,0
274,496,309,514,EXC,,0.0,0,0,0,0.0,0,0,0,0,0
330,496,344,514,D,,0.0,0,0,0,0.0,0,0,0,0,0
355,496,403,514,SALE,,0.0,0,0,0,0.0,0,0,0,0,1
423,495,510,515,AMT(RM),,2.0,0,0,0,0.0,0,0,1,0,0
20,531,145,550,O.C. WHITE,,2.0,0,0,0,0.0,0,0,0,0,1
166,532,213,551,2.13,,1.0,1,0,2,13.0,1,0,1,0,0
246,533,261,550,5,,0.0,1,0,1,5.0,1,0,0,0,0
285,533,309,551,10,,0.0,1,0,1,10.0,1,0,1,0,0
330,533,344,553,0,,0.0,1,0,1,0.0,1,0,1,0,0
379,533,403,550,-5,,1.0,1,0,1,5.0,1,0,0,0,0
438,533,509,551,-10.65,,2.0,1,1,2,65.0,1,0,0,0,0
20,554,130,575,WHOLEMEAL,,0.0,0,0,0,0.0,0,0,0,0,0
166,555,214,574,2.78,,1.0,1,0,2,78.0,1,0,1,0,0
247,557,261,573,5,,0.0,1,0,1,5.0,1,0,0,0,0
295,556,308,575,2,,0.0,1,0,1,2.0,1,0,0,0,0
330,556,344,574,0,,0.0,1,0,1,0.0,1,0,1,0,0
388,556,402,574,3,,0.0,1,0,1,3.0,1,0,0,0,0
459,554,511,576,8.34,,1.0,1,0,2,34.0,1,0,1,0,0
24,574,131,599,O.C JUMBO,,1.0,0,0,0,0.0,0,0,0,0,1
165,579,214,597,2.97,,1.0,1,0,2,97.0,1,0,1,0,0
246,580,262,597,4,,0.0,1,0,1,4.0,1,0,0,0,0
296,580,308,596,0,,0.0,1,0,1,0.0,1,0,1,0,0
331,579,343,596,0,,0.0,1,0,1,0.0,1,0,1,0,0
388,581,403,598,4,,0.0,1,0,1,4.0,1,0,0,0,0
450,579,507,598,11.88,,1.0,1,0,2,88.0,1,0,1,0,0
184,609,402,649,TOTAL 0% SUPPLIES:,,2.0,0,0,1,0.0,1,0,1,0,0
459,611,509,644,9.57,,1.0,1,0,2,57.0,1,0,1,0,0
21,658,143,677,CR-VANILLA,,1.0,0,0,0,0.0,0,0,0,0,2
161,659,213,677,0.72,,1.0,1,0,2,72.0,1,0,1,0,0
237,660,261,675,10,,0.0,1,0,1,10.0,1,0,1,0,0
292,661,309,676,0,,0.0,1,0,1,0.0,1,0,1,0,0
330,661,344,676,0,,0.0,1,0,1,0.0,1,0,1,0,0
379,660,402,678,10,,0.0,1,0,1,10.0,1,0,1,0,0
459,659,508,678,7.20,,1.0,1,0,2,20.0,1,0,1,0,0
23,682,107,702,CR-CORN,,1.0,0,0,0,0.0,0,0,0,0,2
164,682,213,702,0.72,,1.0,1,0,2,72.0,1,0,1,0,0
236,684,262,702,10,,0.0,1,0,1,10.0,1,0,1,0,0
295,683,308,702,0,,0.0,1,0,1,0.0,1,0,1,0,0
329,683,344,702,0,,0.0,1,0,1,0.0,1,0,1,0,0
378,683,403,701,10,,0.0,1,0,1,10.0,1,0,1,0,0
458,682,509,702,7.20,,1.0,1,0,2,20.0,1,0,1,0,0
42,712,400,754,TOTAL 6% SUPPLIES (EXCL. GST):,,5.0,0,1,1,6.0,1,0,1,0,1
446,716,510,750,14.40,,1.0,1,0,2,40.0,1,0,1,0,0
352,764,399,797,GST:,,1.0,0,0,0,0.0,0,0,0,0,1
457,763,509,794,0.86,,1.0,1,0,2,86.0,1,0,1,0,0
58,810,399,851,TOTAL 6% SUPPLIES (INC. GST):,,5.0,0,1,1,6.0,1,0,1,0,3
450,813,508,849,15.26,,1.0,1,0,2,26.0,1,0,1,0,0
186,857,398,897,TOTAL 0% SUPPLIES:,,2.0,0,0,1,0.0,1,0,1,0,0
